?x	?xl
<http://purl.obolibrary.org/obo/ZFA_0000566>	"posterior crista"
<http://purl.obolibrary.org/obo/ZFA_0000211>	"gill lamella"
<http://purl.obolibrary.org/obo/ZFA_0001131>	"pharyngeal pouch 3"
<http://purl.obolibrary.org/obo/ZFA_0005136>	"inner dental epithelium"
<http://purl.obolibrary.org/obo/ZFA_0001402>	"ventral hyoid arch"
<http://purl.obolibrary.org/obo/ZFA_0005662>	"spinal nerve"
<http://purl.obolibrary.org/obo/ZFA_0001597>	"exoccipital posteroventral region"
<http://purl.obolibrary.org/obo/ZFA_0000149>	"primitive heart tube"
<http://purl.obolibrary.org/obo/ZFA_0005718>	"lateral protoglomerulus 2"
<http://purl.obolibrary.org/obo/ZFA_0001001>	"epaxial region somite 13"
<http://purl.obolibrary.org/obo/ZFA_0001394>	"neural arch 3"
<http://purl.obolibrary.org/obo/ZFA_0000732>	"somite 3"
<http://purl.obolibrary.org/obo/ZFA_0001606>	"pharyngeal arch 3"
<http://purl.obolibrary.org/obo/ZFA_0001679>	"solid lens vesicle"
<http://purl.obolibrary.org/obo/ZFA_0005412>	"transverse canal"
<http://purl.obolibrary.org/obo/ZFA_0001034>	"roof plate rhombomere 4"
<http://purl.obolibrary.org/obo/ZFA_0000469>	"otic vesicle anterior protrusion"
<http://purl.obolibrary.org/obo/ZFA_0007009>	"nerve"
<http://purl.obolibrary.org/obo/ZFA_0000995>	"lateral wall rhombomere 6"
<http://purl.obolibrary.org/obo/ZFA_0001550>	"caudal fin lepidotrichium"
<http://purl.obolibrary.org/obo/ZFA_0000102>	"dorsal fin fold"
<http://purl.obolibrary.org/obo/ZFA_0005428>	"optic foramen"
<http://purl.obolibrary.org/obo/ZFA_0005675>	"lateral zone olfactory bulb"
<http://purl.obolibrary.org/obo/ZFA_0001297>	"vagal placode 1"
<http://purl.obolibrary.org/obo/ZFA_0000031>	"hypochord"
<http://purl.obolibrary.org/obo/ZFA_0007099>	"vertebra 16"
<http://purl.obolibrary.org/obo/ZFA_0001222>	"copula 2"
<http://purl.obolibrary.org/obo/ZFA_0005538>	"rib of vertebra 1"
<http://purl.obolibrary.org/obo/ZFA_0001236>	"hypobranchial 2 bone"
<http://purl.obolibrary.org/obo/ZFA_0000623>	"basipterygium"
<http://purl.obolibrary.org/obo/ZFA_0005066>	"bulbus arteriosus outer layer"
<http://purl.obolibrary.org/obo/ZFA_0001505>	"taenia marginalis anterior"
<http://purl.obolibrary.org/obo/ZFA_0005592>	"mesonephric nephron"
<http://purl.obolibrary.org/obo/ZFA_0000552>	"nucleus ruber"
<http://purl.obolibrary.org/obo/ZFA_0005122>	"dorsal axial hypoblast"
<http://purl.obolibrary.org/obo/ZFA_0000725>	"somite 11"
<http://purl.obolibrary.org/obo/ZFA_0000064>	"presumptive retinal pigmented epithelium"
<http://purl.obolibrary.org/obo/ZFA_0001104>	"pharyngeal endoderm"
<http://purl.obolibrary.org/obo/ZFA_0005171>	"duct"
<http://purl.obolibrary.org/obo/ZFA_0001499>	"esophageal epithelium"
<http://purl.obolibrary.org/obo/ZFA_0000835>	"sclerotome somite 28"
<http://purl.obolibrary.org/obo/ZFA_0000174>	"cerebellovestibular tract"
<http://purl.obolibrary.org/obo/ZFA_0000988>	"hypaxial region somite 5"
<http://purl.obolibrary.org/obo/ZFA_0001665>	"midbrain nucleus"
<http://purl.obolibrary.org/obo/ZFA_0000217>	"inner ear"
<http://purl.obolibrary.org/obo/ZFA_0000220>	"lateral semicircular canal"
<http://purl.obolibrary.org/obo/ZFA_0005495>	"skin flap"
<http://purl.obolibrary.org/obo/ZFA_0005832>	"lymphatic branchial arch 1"
<http://purl.obolibrary.org/obo/ZFA_0001472>	"anterior lateral line neuromast"
<http://purl.obolibrary.org/obo/ZFA_0001653>	"pericardial muscle"
<http://purl.obolibrary.org/obo/ZFA_0001215>	"thalamus"
<http://purl.obolibrary.org/obo/ZFA_0005781>	"cloaca"
<http://purl.obolibrary.org/obo/ZFA_0001582>	"non-Weberian precaudal vertebra"
<http://purl.obolibrary.org/obo/ZFA_0000077>	"tail bud"
<http://purl.obolibrary.org/obo/ZFA_0001325>	"neural prezygapophysis"
<http://purl.obolibrary.org/obo/ZFA_0000545>	"medulla oblongata"
<http://purl.obolibrary.org/obo/ZFA_0005453>	"basicapsular fenestra"
<http://purl.obolibrary.org/obo/ZFA_0005225>	"lower lip"
<http://purl.obolibrary.org/obo/ZFA_0005052>	"anterior mesencephalic central artery"
<http://purl.obolibrary.org/obo/ZFA_0000655>	"dorsomedial optic tract"
<http://purl.obolibrary.org/obo/ZFA_0005845>	"lower left intestinal lymph vessel"
<http://purl.obolibrary.org/obo/ZFA_0005335>	"swim bladder bud"
<http://purl.obolibrary.org/obo/ZFA_0001485>	"basal lamina"
<http://purl.obolibrary.org/obo/ZFA_0001228>	"pharyngeal arch 3 skeleton"
<http://purl.obolibrary.org/obo/ZFA_0001035>	"roof plate rhombomere 8"
<http://purl.obolibrary.org/obo/ZFA_0000497>	"pelvic adductor profundus"
<http://purl.obolibrary.org/obo/ZFA_0001282>	"adenohypophysis"
<http://purl.obolibrary.org/obo/ZFA_0000323>	"mesethmoid bone"
<http://purl.obolibrary.org/obo/ZFA_0005010>	"mid cerebral vein"
<http://purl.obolibrary.org/obo/ZFA_0005649>	"mesethmoid-vomer joint"
<http://purl.obolibrary.org/obo/ZFA_0005163>	"bile canaliculus"
<http://purl.obolibrary.org/obo/ZFA_0000709>	"vestibulo-spinal tract"
<http://purl.obolibrary.org/obo/ZFA_0000558>	"posterior macula"
<http://purl.obolibrary.org/obo/ZFA_0001145>	"tooth 3V"
<http://purl.obolibrary.org/obo/ZFA_0000433>	"sensory trigeminal nucleus"
<http://purl.obolibrary.org/obo/ZFA_0005759>	"visceral fat"
<http://purl.obolibrary.org/obo/ZFA_0005446>	"neuromast foramen"
<http://purl.obolibrary.org/obo/ZFA_0005273>	"intestinal mucosal muscle"
<http://purl.obolibrary.org/obo/ZFA_0001201>	"ventral lateral mesoderm"
<http://purl.obolibrary.org/obo/ZFA_0000819>	"postcommissural nucleus of ventral telencephalon"
<http://purl.obolibrary.org/obo/ZFA_0000506>	"dorsal zone of dorsal telencephalon"
<http://purl.obolibrary.org/obo/ZFA_0005287>	"lamina rara interna"
<http://purl.obolibrary.org/obo/ZFA_0001240>	"ceratobranchial 4 bone"
<http://purl.obolibrary.org/obo/ZFA_0001311>	"roof plate rhombomere region"
<http://purl.obolibrary.org/obo/ZFA_0005556>	"pelvic fin lepidotrichium 4"
<http://purl.obolibrary.org/obo/ZFA_0007010>	"thalamic eminence"
<http://purl.obolibrary.org/obo/ZFA_0000258>	"pelvic fin musculature"
<http://purl.obolibrary.org/obo/ZFA_0001178>	"non neural ectoderm"
<http://purl.obolibrary.org/obo/ZFA_0000616>	"adductor profundus"
<http://purl.obolibrary.org/obo/ZFA_0005824>	"deep lateral ventral muscle"
<http://purl.obolibrary.org/obo/ZFA_0005838>	"otolithic lymph vessel"
<http://purl.obolibrary.org/obo/ZFA_0005602>	"supraneural 10"
<http://purl.obolibrary.org/obo/ZFA_0001588>	"pectoral fin distal radial"
<http://purl.obolibrary.org/obo/ZFA_0000779>	"lateral forebrain bundle telencephalon"
<http://purl.obolibrary.org/obo/ZFA_0000143>	"retinal photoreceptor layer"
<http://purl.obolibrary.org/obo/ZFA_0005712>	"mdG4"
<http://purl.obolibrary.org/obo/ZFA_0005003>	"pharyngeal vasculature"
<http://purl.obolibrary.org/obo/ZFA_0000412>	"otic vesicle posterior protrusion"
<http://purl.obolibrary.org/obo/ZFA_0007118>	"vertebral body end plate"
<http://purl.obolibrary.org/obo/ZFA_0005459>	"perilymphatic space"
<http://purl.obolibrary.org/obo/ZFA_0001436>	"roof plate neural tube region"
<http://purl.obolibrary.org/obo/ZFA_0005266>	"dorsal longitudinal fasciculus"
<http://purl.obolibrary.org/obo/ZFA_0005093>	"nasal vein"
<http://purl.obolibrary.org/obo/ZFA_0000664>	"cranial nerve VII"
<http://purl.obolibrary.org/obo/ZFA_0001060>	"basidorsal"
<http://purl.obolibrary.org/obo/ZFA_0001699>	"caudal octaval nerve motor nucleus"
<http://purl.obolibrary.org/obo/ZFA_0007003>	"ventro-caudal cluster"
<http://purl.obolibrary.org/obo/ZFA_0005891>	"epiotic-parietal joint"
<http://purl.obolibrary.org/obo/ZFA_0005432>	"superficial ophthalmic nerve foramen"
<http://purl.obolibrary.org/obo/ZFA_0000315>	"asteriscus"
<http://purl.obolibrary.org/obo/ZFA_0000364>	"hypural"
<http://purl.obolibrary.org/obo/ZFA_0005016>	"aortic arch 6"
<http://purl.obolibrary.org/obo/ZFA_0005542>	"rib of vertebra 5"
<http://purl.obolibrary.org/obo/ZFA_0000425>	"anterior lateral line nerve"
<http://purl.obolibrary.org/obo/ZFA_0001164>	"supraneural 6"
<http://purl.obolibrary.org/obo/ZFA_0005169>	"intrahepatic bile duct"
<http://purl.obolibrary.org/obo/ZFA_0000599>	"torus semicircularis"
<http://purl.obolibrary.org/obo/ZFA_0005705>	"lG4"
<http://purl.obolibrary.org/obo/ZFA_0001449>	"mesenchyme pelvic fin"
<http://purl.obolibrary.org/obo/ZFA_0005279>	"enteric circular muscle"
<http://purl.obolibrary.org/obo/ZFA_0005634>	"lepidotrichium joint"
<http://purl.obolibrary.org/obo/ZFA_0001256>	"lateral floor plate"
<http://purl.obolibrary.org/obo/ZFA_0005384>	"dorsal fin proximal radial 7"
<http://purl.obolibrary.org/obo/ZFA_0000267>	"primary olfactory fiber layer"
<http://purl.obolibrary.org/obo/ZFA_0001366>	"tract of the postoptic commissure"
<http://purl.obolibrary.org/obo/ZFA_0005127>	"mid intestine epithelium"
<http://purl.obolibrary.org/obo/ZFA_0005879>	"seminiferous tubule"
<http://purl.obolibrary.org/obo/ZFA_0007104>	"vertebra 21"
<http://purl.obolibrary.org/obo/ZFA_0001507>	"trabecula cranii"
<http://purl.obolibrary.org/obo/ZFA_0000982>	"somite 6"
<http://purl.obolibrary.org/obo/ZFA_0005667>	"ventral spinal nerve median branch"
<http://purl.obolibrary.org/obo/ZFA_0005494>	"skeletal element"
<http://purl.obolibrary.org/obo/ZFA_0001603>	"intercalarium articulating process"
<http://purl.obolibrary.org/obo/ZFA_0000727>	"somite 17"
<http://purl.obolibrary.org/obo/ZFA_0005009>	"aortic arch 5"
<http://purl.obolibrary.org/obo/ZFA_0000837>	"sclerotome somite 6"
<http://purl.obolibrary.org/obo/ZFA_0001685>	"corneal stroma"
<http://purl.obolibrary.org/obo/ZFA_0001428>	"olfactory rosette"
<http://purl.obolibrary.org/obo/ZFA_0005525>	"caudal fin principal ray 15"
<http://purl.obolibrary.org/obo/ZFA_0001269>	"regenerating fin"
<http://purl.obolibrary.org/obo/ZFA_0005099>	"ray vein"
<http://purl.obolibrary.org/obo/ZFA_0000350>	"epipleural"
<http://purl.obolibrary.org/obo/ZFA_0001538>	"pelvic radial cartilage"
<http://purl.obolibrary.org/obo/ZFA_0005620>	"endochondral element"
<http://purl.obolibrary.org/obo/ZFA_0001066>	"neural arch"
<http://purl.obolibrary.org/obo/ZFA_0000107>	"eye"
<http://purl.obolibrary.org/obo/ZFA_0000097>	"carotid artery"
<http://purl.obolibrary.org/obo/ZFA_0007044>	"midbrain hindbrain boundary neural plate"
<http://purl.obolibrary.org/obo/ZFA_0000948>	"rhombomere 3"
<http://purl.obolibrary.org/obo/ZFA_0000868>	"epaxial region somite 20"
<http://purl.obolibrary.org/obo/ZFA_0005487>	"ventral hypohyal-urohyal joint"
<http://purl.obolibrary.org/obo/ZFA_0005057>	"epicardium"
<http://purl.obolibrary.org/obo/ZFA_0005597>	"median fin"
<http://purl.obolibrary.org/obo/ZFA_0000299>	"ventral entopeduncular nucleus of ventral telencephalon"
<http://purl.obolibrary.org/obo/ZFA_0000711>	"DEL"
<http://purl.obolibrary.org/obo/ZFA_0000050>	"optic vesicle"
<http://purl.obolibrary.org/obo/ZFA_0001358>	"roof plate diencephalic region"
<http://purl.obolibrary.org/obo/ZFA_0007057>	"ocular blood vessel"
<http://purl.obolibrary.org/obo/ZFA_0000160>	"tegmentum"
<http://purl.obolibrary.org/obo/ZFA_0000208>	"gall bladder"
<http://purl.obolibrary.org/obo/ZFA_0005440>	"pectoral fin motor nerve 2"
<http://purl.obolibrary.org/obo/ZFA_0000870>	"epaxial region somite 26"
<http://purl.obolibrary.org/obo/ZFA_0000453>	"cranial nerve X"
<http://purl.obolibrary.org/obo/ZFA_0001644>	"articular cartilage"
<http://purl.obolibrary.org/obo/ZFA_0005550>	"pectoral fin lepidotrichium 6"
<http://purl.obolibrary.org/obo/ZFA_0000252>	"optic tract"
<http://purl.obolibrary.org/obo/ZFA_0005112>	"dorsal lateral line"
<http://purl.obolibrary.org/obo/ZFA_0001052>	"primordial hindbrain channel"
<http://purl.obolibrary.org/obo/ZFA_0007030>	"posterior neural rod"
<http://purl.obolibrary.org/obo/ZFA_0000356>	"gill raker"
<http://purl.obolibrary.org/obo/ZFA_0000580>	"rostral preglomerular nucleus"
<http://purl.obolibrary.org/obo/ZFA_0007112>	"vertebra 29"
<http://purl.obolibrary.org/obo/ZFA_0001430>	"pneumatic duct"
<http://purl.obolibrary.org/obo/ZFA_0000641>	"cranial nerve"
<http://purl.obolibrary.org/obo/ZFA_0000028>	"heart primordium"
<http://purl.obolibrary.org/obo/ZFA_0005260>	"fenestrated blood vessel endothelium"
<http://purl.obolibrary.org/obo/ZFA_0000690>	"supraoptic commissure"
<http://purl.obolibrary.org/obo/ZFA_0005479>	"orbitosphenoid-lateral ethmoid joint"
<http://purl.obolibrary.org/obo/ZFA_0005890>	"carotid artery canal"
<http://purl.obolibrary.org/obo/ZFA_0001273>	"ventral mandibular arch"
<http://purl.obolibrary.org/obo/ZFA_0001693>	"chondral bone"
<http://purl.obolibrary.org/obo/ZFA_0005418>	"auditory fenestra"
<http://purl.obolibrary.org/obo/ZFA_0005589>	"s-shaped body"
<http://purl.obolibrary.org/obo/ZFA_0001287>	"renal tubule"
<http://purl.obolibrary.org/obo/ZFA_0000503>	"dorsal oblique branchial muscle"
<http://purl.obolibrary.org/obo/ZFA_0001707>	"brainstem"
<http://purl.obolibrary.org/obo/ZFA_0000766>	"granular layer valvula cerebelli"
<http://purl.obolibrary.org/obo/ZFA_0000593>	"superior reticular formation medial column"
<http://purl.obolibrary.org/obo/ZFA_0000176>	"lateral nucleus of ventral telencephalon"
<http://purl.obolibrary.org/obo/ZFA_0005036>	"supraintestinal artery"
<http://purl.obolibrary.org/obo/ZFA_0000607>	"ventral rhombencephalic commissure"
<http://purl.obolibrary.org/obo/ZFA_0001712>	"presumptive bulbus arteriosus"
<http://purl.obolibrary.org/obo/ZFA_0005829>	"Schlemm's canal"
<http://purl.obolibrary.org/obo/ZFA_0000459>	"ventromedial thalamic nucleus"
<http://purl.obolibrary.org/obo/ZFA_0001469>	"lateral line"
<http://purl.obolibrary.org/obo/ZFA_0005080>	"anterior mesenteric artery"
<http://purl.obolibrary.org/obo/ZFA_0000932>	"myotome somite 3"
<http://purl.obolibrary.org/obo/ZFA_0000271>	"radial"
<http://purl.obolibrary.org/obo/ZFA_0005309>	"pronephric glomerular capillary"
<http://purl.obolibrary.org/obo/ZFA_0005375>	"dorsal fin distal radial 4"
<http://purl.obolibrary.org/obo/ZFA_0005883>	"tunica albuginea testis"
<http://purl.obolibrary.org/obo/ZFA_0005118>	"middle lateral line primordium"
<http://purl.obolibrary.org/obo/ZFA_0001579>	"ural vertebra 2"
<http://purl.obolibrary.org/obo/ZFA_0001093>	"unspecified"
<http://purl.obolibrary.org/obo/ZFA_0000381>	"lateral line sensory nucleus"
<http://purl.obolibrary.org/obo/ZFA_0007036>	"hindbrain neural rod"
<http://purl.obolibrary.org/obo/ZFA_0000417>	"presumptive spinal cord"
<http://purl.obolibrary.org/obo/ZFA_0000397>	"nucleus subglomerulosis"
<http://purl.obolibrary.org/obo/ZFA_0000216>	"infracarinalis"
<http://purl.obolibrary.org/obo/ZFA_0000586>	"preural 2 vertebra"
<http://purl.obolibrary.org/obo/ZFA_0005098>	"central ray artery"
<http://purl.obolibrary.org/obo/ZFA_0001422>	"hyosymplectic cartilage"
<http://purl.obolibrary.org/obo/ZFA_0005738>	"intestinal bulb primordium"
<http://purl.obolibrary.org/obo/ZFA_0000696>	"telencephalic ventricle"
<http://purl.obolibrary.org/obo/ZFA_0005896>	"anal retractor"
<http://purl.obolibrary.org/obo/ZFA_0001289>	"ciliary marginal zone"
<http://purl.obolibrary.org/obo/ZFA_0000091>	"axial chorda mesoderm"
<http://purl.obolibrary.org/obo/ZFA_0001399>	"palatoquadrate cartilage"
<http://purl.obolibrary.org/obo/ZFA_0000862>	"caudal fin skeleton"
<http://purl.obolibrary.org/obo/ZFA_0005481>	"prootic-exoccipital joint"
<http://purl.obolibrary.org/obo/ZFA_0005224>	"yolk larval melanophore stripe"
<http://purl.obolibrary.org/obo/ZFA_0005750>	"pancreatic intralobular duct"
<http://purl.obolibrary.org/obo/ZFA_0001494>	"multilaminar epithelium"
<http://purl.obolibrary.org/obo/ZFA_0005104>	"presumptive dorsal fin fold"
<http://purl.obolibrary.org/obo/ZFA_0005591>	"developing mesonephric distal tubule"
<http://purl.obolibrary.org/obo/ZFA_0005153>	"synovial joint"
<http://purl.obolibrary.org/obo/ZFA_0000036>	"liver and biliary system"
<http://purl.obolibrary.org/obo/ZFA_0001242>	"ceratobranchial 2 bone"
<http://purl.obolibrary.org/obo/ZFA_0007061>	"epibranchial field"
<http://purl.obolibrary.org/obo/ZFA_0001525>	"hypobranchial 2 cartilage"
<http://purl.obolibrary.org/obo/ZFA_0000718>	"epaxial region somite 27"
<http://purl.obolibrary.org/obo/ZFA_0000987>	"hypaxial region somite 3"
<http://purl.obolibrary.org/obo/ZFA_0000202>	"efferent branchial artery"
<http://purl.obolibrary.org/obo/ZFA_0005653>	"vagal sensory zone"
<http://purl.obolibrary.org/obo/ZFA_0005814>	"coronary vein"
<http://purl.obolibrary.org/obo/ZFA_0001635>	"intramembranous bone"
<http://purl.obolibrary.org/obo/ZFA_0007077>	"accessory chamber of the maxillary blood sinus"
<http://purl.obolibrary.org/obo/ZFA_0000180>	"caudal vein"
<http://purl.obolibrary.org/obo/ZFA_0001200>	"corpuscles of Stannius"
<http://purl.obolibrary.org/obo/ZFA_0000855>	"somite 24"
<http://purl.obolibrary.org/obo/ZFA_0000682>	"spinal artery"
<http://purl.obolibrary.org/obo/ZFA_0005516>	"caudal fin principal ray 5"
<http://purl.obolibrary.org/obo/ZFA_0000194>	"dorsal accessory optic nucleus"
<http://purl.obolibrary.org/obo/ZFA_0005763>	"esophageal fat"
<http://purl.obolibrary.org/obo/ZFA_0001385>	"apical ectodermal ridge pelvic fin bud"
<http://purl.obolibrary.org/obo/ZFA_0005044>	"optic artery"
<http://purl.obolibrary.org/obo/ZFA_0005570>	"corneo-scleral junction"
<http://purl.obolibrary.org/obo/ZFA_0000530>	"lapillus"
<http://purl.obolibrary.org/obo/ZFA_0001057>	"intersegmental vein"
<http://purl.obolibrary.org/obo/ZFA_0001477>	"portion of tissue"
<http://purl.obolibrary.org/obo/ZFA_0000382>	"acellular anatomical structure"
<http://purl.obolibrary.org/obo/ZFA_0000813>	"infraorbital lateral line neuromast"
<http://purl.obolibrary.org/obo/ZFA_0000640>	"cornea"
<http://purl.obolibrary.org/obo/ZFA_0001587>	"pectoral fin proximal radial"
<http://purl.obolibrary.org/obo/ZFA_0005320>	"dorsal longitudinal lymphatic vessel"
<http://purl.obolibrary.org/obo/ZFA_0000022>	"floor plate"
<http://purl.obolibrary.org/obo/ZFA_0005473>	"interhyal-epihyal joint"
<http://purl.obolibrary.org/obo/ZFA_0000479>	"caudal mesencephalo-cerebellar tract"
<http://purl.obolibrary.org/obo/ZFA_0000305>	"ventral sulcus"
<http://purl.obolibrary.org/obo/ZFA_0005583>	"ventral proneural cluster"
<http://purl.obolibrary.org/obo/ZFA_0000285>	"superficial adductor"
<http://purl.obolibrary.org/obo/ZFA_0005145>	"muscle"
<http://purl.obolibrary.org/obo/ZFA_0001560>	"hypural 1"
<http://purl.obolibrary.org/obo/ZFA_0001303>	"vagal ganglion 2"
<http://purl.obolibrary.org/obo/ZFA_0005159>	"tela chorioidea third ventricle"
<http://purl.obolibrary.org/obo/ZFA_0005685>	"dG1"
<http://purl.obolibrary.org/obo/ZFA_0001621>	"pronephric proximal straight tubule"
<http://purl.obolibrary.org/obo/ZFA_0005030>	"dorsal ciliary vein"
<http://purl.obolibrary.org/obo/ZFA_0000633>	"caudal tuberculum"
<http://purl.obolibrary.org/obo/ZFA_0000243>	"neuromast"
<http://purl.obolibrary.org/obo/ZFA_0005313>	"pronephric glomerular basement membrane"
<http://purl.obolibrary.org/obo/ZFA_0001463>	"melanophore stripe"
<http://purl.obolibrary.org/obo/ZFA_0005779>	"thymic epithelium"
<http://purl.obolibrary.org/obo/ZFA_0005293>	"distal early tubule"
<http://purl.obolibrary.org/obo/ZFA_0000896>	"hypaxial region somite 20"
<http://purl.obolibrary.org/obo/ZFA_0001206>	"intermediate mesoderm"
<http://purl.obolibrary.org/obo/ZFA_0001573>	"trunk ganglion"
<http://purl.obolibrary.org/obo/ZFA_0000125>	"mandibular lateral line neuromast"
<http://purl.obolibrary.org/obo/ZFA_0001260>	"endocrine pancreas"
<http://purl.obolibrary.org/obo/ZFA_0001316>	"anterior lateral line placode"
<http://purl.obolibrary.org/obo/ZFA_0005576>	"ventral thalamus nucleus"
<http://purl.obolibrary.org/obo/ZFA_0000536>	"lateral zone of dorsal telencephalon"
<http://purl.obolibrary.org/obo/ZFA_0005501>	"interopercular-mandibular ligament"
<http://purl.obolibrary.org/obo/ZFA_0007103>	"vertebra 20"
<http://purl.obolibrary.org/obo/ZFA_0001123>	"axial fin skeleton"
<http://purl.obolibrary.org/obo/ZFA_0001370>	"posterior pancreatic bud"
<http://purl.obolibrary.org/obo/ZFA_0001418>	"dorsal fin lepidotrichium"
<http://purl.obolibrary.org/obo/ZFA_0005737>	"intestinal rod"
<http://purl.obolibrary.org/obo/ZFA_0005251>	"microcirculatory vessel"
<http://purl.obolibrary.org/obo/ZFA_0000646>	"anal fin distal radial"
<http://purl.obolibrary.org/obo/ZFA_0005791>	"breeding tubercle"
<http://purl.obolibrary.org/obo/ZFA_0005534>	"branched dorsal fin ray"
<http://purl.obolibrary.org/obo/ZFA_0001684>	"Bowman's layer"
<http://purl.obolibrary.org/obo/ZFA_0000236>	"mandibular muscle"
<http://purl.obolibrary.org/obo/ZFA_0000419>	"pterosphenoid"
<http://purl.obolibrary.org/obo/ZFA_0005404>	"anal fin lepidotrichium 6"
<http://purl.obolibrary.org/obo/ZFA_0000346>	"dorsal tegmental nucleus"
<http://purl.obolibrary.org/obo/ZFA_0001026>	"supraorbital lateral line neuromast"
<http://purl.obolibrary.org/obo/ZFA_0005912>	"endolymphatic sac"
<http://purl.obolibrary.org/obo/ZFA_0001552>	"pelvic fin lepidotrichium"
<http://purl.obolibrary.org/obo/ZFA_0001080>	"sclerotome"
<http://purl.obolibrary.org/obo/ZFA_0001136>	"hypodermis"
<http://purl.obolibrary.org/obo/ZFA_0005694>	"vmG4"
<http://purl.obolibrary.org/obo/ZFA_0005437>	"pectoral fin motor nerve"
<http://purl.obolibrary.org/obo/ZFA_0001190>	"Weberian vertebra"
<http://purl.obolibrary.org/obo/ZFA_0001238>	"iris"
<http://purl.obolibrary.org/obo/ZFA_0000701>	"ventral arrector"
<http://purl.obolibrary.org/obo/ZFA_0000040>	"median fin fold"
<http://purl.obolibrary.org/obo/ZFA_0005366>	"dorsal fin pterygiophore 3"
<http://purl.obolibrary.org/obo/ZFA_0005547>	"pectoral fin lepidotrichium 1"
<http://purl.obolibrary.org/obo/ZFA_0005085>	"nasal artery"
<http://purl.obolibrary.org/obo/ZFA_0000249>	"cranial nerve I"
<http://purl.obolibrary.org/obo/ZFA_0005109>	"jugular lymphatic vessel"
<http://purl.obolibrary.org/obo/ZFA_0005354>	"vertebra 11"
<http://purl.obolibrary.org/obo/ZFA_0000056>	"pharynx"
<http://purl.obolibrary.org/obo/ZFA_0005639>	"supracleithrum-vertebral ligament"
<http://purl.obolibrary.org/obo/ZFA_0000166>	"lateral crista"
<http://purl.obolibrary.org/obo/ZFA_0007081>	"maxillary barbel proximal plexus"
<http://purl.obolibrary.org/obo/ZFA_0005520>	"caudal fin principal ray 9"
<http://purl.obolibrary.org/obo/ZFA_0001386>	"mesoderm pelvic fin bud"
<http://purl.obolibrary.org/obo/ZFA_0000403>	"ovary"
<http://purl.obolibrary.org/obo/ZFA_0000222>	"isthmic primary nucleus"
<http://purl.obolibrary.org/obo/ZFA_0000577>	"renal portal vein"
<http://purl.obolibrary.org/obo/ZFA_0007109>	"vertebra 26"
<http://purl.obolibrary.org/obo/ZFA_0001129>	"pharyngeal pouches 2-6"
<http://purl.obolibrary.org/obo/ZFA_0005257>	"blood vessel endothelium"
<http://purl.obolibrary.org/obo/ZFA_0000332>	"coracoid"
<http://purl.obolibrary.org/obo/ZFA_0000687>	"superficial pretectum"
<http://purl.obolibrary.org/obo/ZFA_0000199>	"dorsal periventricular hypothalamus"
<http://purl.obolibrary.org/obo/ZFA_0005612>	"ectopterygoid-entopterygoid joint"
<http://purl.obolibrary.org/obo/ZFA_0005783>	"cloacal epithelium"
<http://purl.obolibrary.org/obo/ZFA_0000521>	"hyoid muscle"
<http://purl.obolibrary.org/obo/ZFA_0001481>	"ventral anterior lateral line nerve"
<http://purl.obolibrary.org/obo/ZFA_0005797>	"pectoral fin breeding tubercle"
<http://purl.obolibrary.org/obo/ZFA_0007026>	"forebrain neural keel"
<http://purl.obolibrary.org/obo/ZFA_0005722>	"central zone protoglomerulus 2"
<http://purl.obolibrary.org/obo/ZFA_0000069>	"rhombomere 6"
<http://purl.obolibrary.org/obo/ZFA_0001344>	"zona limitans intrathalamica"
<http://purl.obolibrary.org/obo/ZFA_0001591>	"endochondral bone"
<http://purl.obolibrary.org/obo/ZFA_0005469>	"hyomandibula-metapterygoid joint"
<http://purl.obolibrary.org/obo/ZFA_0000529>	"kidney"
<http://purl.obolibrary.org/obo/ZFA_0005847>	"upper left intestinal lymph vessel"
<http://purl.obolibrary.org/obo/ZFA_0000815>	"nucleus of the medial longitudinal fasciculus medulla oblongata"
<http://purl.obolibrary.org/obo/ZFA_0005340>	"nucleus of the posterior recess"
<http://purl.obolibrary.org/obo/ZFA_0000473>	"trunk musculature"
<http://purl.obolibrary.org/obo/ZFA_0005625>	"hypophyseal fenestra"
<http://purl.obolibrary.org/obo/ZFA_0000742>	"epaxial region somite 17"
<http://purl.obolibrary.org/obo/ZFA_0001247>	"epibranchial 3 bone"
<http://purl.obolibrary.org/obo/ZFA_0000081>	"trunk mesenchyme"
<http://purl.obolibrary.org/obo/ZFA_0000152>	"retina"
<http://purl.obolibrary.org/obo/ZFA_0005077>	"vascular cord"
<http://purl.obolibrary.org/obo/ZFA_0001516>	"ceratobranchial cartilage"
<http://purl.obolibrary.org/obo/ZFA_0005422>	"autopalatine-vomer joint"
<http://purl.obolibrary.org/obo/ZFA_0001357>	"alar plate midbrain region"
<http://purl.obolibrary.org/obo/ZFA_0001044>	"sclerotome somite 3"
<http://purl.obolibrary.org/obo/ZFA_0000435>	"cranial nerve II"
<http://purl.obolibrary.org/obo/ZFA_0001626>	"cerebral spinal fluid"
<http://purl.obolibrary.org/obo/ZFA_0001154>	"anal fin musculature"
<http://purl.obolibrary.org/obo/ZFA_0000185>	"commissura rostral, pars ventralis"
<http://purl.obolibrary.org/obo/ZFA_0005800>	"extracellular lipid lamellae"
<http://purl.obolibrary.org/obo/ZFA_0005289>	"renal duct"
