?x	?xl
<http://purl.obolibrary.org/obo/UBERON_0010313>	"neural crest-derived structure"
<http://purl.obolibrary.org/obo/CHEBI_52209>	"aetiopathogenetic role"
<http://purl.obolibrary.org/obo/CHEBI_48705>	"agonist"
<http://purl.obolibrary.org/obo/CHEBI_52090>	"methoxide"
<http://purl.obolibrary.org/obo/NBO_0000665>	"complex partial seizure evolving to generalized seizure"
<http://purl.obolibrary.org/obo/NBO_0000565>	"social withdrawal"
<http://purl.obolibrary.org/obo/NBO_0000045>	"brooding behavior"
<http://purl.obolibrary.org/obo/NBO_0000337>	"pressure related behavior"
<http://purl.obolibrary.org/obo/NBO_0020297>	"scavenge"@en
<http://purl.obolibrary.org/obo/NBO_0000433>	"withdrawal reflex"
<http://purl.obolibrary.org/obo/NBO_0000623>	"echolalia"
<http://purl.obolibrary.org/obo/NBO_0000503>	"REM sleep behavior disorder"
<http://purl.obolibrary.org/obo/NBO_0000772>	"behavioral control of production of sound phenotype"
<http://purl.obolibrary.org/obo/NBO_0002362>	"behavioral response to anesthetic"@en
<http://purl.obolibrary.org/obo/CHEBI_72695>	"organic molecule"
<http://purl.obolibrary.org/obo/CHEBI_25699>	"organic ion"
<http://purl.obolibrary.org/obo/NBO_0000526>	"bipolar I"
<http://purl.obolibrary.org/obo/NBO_0000182>	"sensory memory"
<http://purl.obolibrary.org/obo/UBERON_0004873>	"splanchnopleure"
<http://purl.obolibrary.org/obo/UBERON_3000981>	"limb external integument structure"
<http://purl.obolibrary.org/obo/NBO_0000929>	"frequency of drinking"@en
<http://purl.obolibrary.org/obo/NBO_0000292>	"bystander intervention"
<http://purl.obolibrary.org/obo/NBO_0000031>	"hypoactivity"
<http://purl.obolibrary.org/obo/NBO_0002952>	"linear vestibuloocular reflex"@en
<http://purl.obolibrary.org/obo/UBERON_0011814>	"non-neurogenic ectodermal placode"
<http://purl.obolibrary.org/obo/GO_0110165>	"cellular anatomical entity"
<http://purl.obolibrary.org/obo/NBO_0000039>	"behavioral control of defecation"
<http://purl.obolibrary.org/obo/CHEBI_29412>	"oxonium"
<http://purl.obolibrary.org/obo/UBERON_0004120>	"mesoderm-derived structure"
<http://purl.obolibrary.org/obo/NBO_0000346>	"upper limb coordination"
<http://purl.obolibrary.org/obo/NBO_0000195>	"autobiographical memory"
<http://purl.obolibrary.org/obo/NBO_0000550>	"recognition memory"
<http://purl.obolibrary.org/obo/UBERON_0019263>	"gray matter of hindbrain"
<http://purl.obolibrary.org/obo/NBO_0000488>	"jet lag"
<http://purl.obolibrary.org/obo/NBO_0000886>	"increased amount of liquid in drinking regulation"@en
<http://purl.obolibrary.org/obo/NBO_0000629>	"nursing play"
<http://purl.obolibrary.org/obo/NBO_0000456>	"focused attention behavior"
<http://purl.obolibrary.org/obo/NBO_0020282>	"nutrient acquisition"@en
<http://purl.obolibrary.org/obo/NBO_0000739>	"dacrystic epilepsy"
<http://purl.obolibrary.org/obo/CHEBI_37332>	"tropane alkaloid"
<http://purl.obolibrary.org/obo/NBO_0000558>	"long term spatial memory"
<http://purl.obolibrary.org/obo/CHEBI_24432>	"biological role"
<http://purl.obolibrary.org/obo/UBERON_0005068>	"neural rod"
<http://purl.obolibrary.org/obo/UBERON_0003063>	"prechordal plate"
<http://purl.obolibrary.org/obo/CHEBI_24835>	"inorganic molecular entity"
<http://purl.obolibrary.org/obo/NBO_0000441>	"shivering reflex"
<http://purl.obolibrary.org/obo/NBO_0000712>	"hypoglycemia induced seizure"
<http://purl.obolibrary.org/obo/CHEBI_25418>	"morphinane alkaloid"
<http://purl.obolibrary.org/obo/CHEBI_52290>	"mitogen"
<http://purl.obolibrary.org/obo/NBO_0000113>	"aggressive behavior towards animate objects"
<http://purl.obolibrary.org/obo/UBERON_0001969>	"blood plasma"
<http://purl.obolibrary.org/obo/NBO_0000511>	"hypnagogic sleep paralysis"
<http://purl.obolibrary.org/obo/NBO_0000449>	"spontaneous movement behavior"
<http://purl.obolibrary.org/obo/CHEBI_23888>	"drug"
<http://purl.obolibrary.org/obo/NBO_0000615>	"oral communication behavior"
<http://purl.obolibrary.org/obo/NBO_0040000>	"aggregation behavior"@en
<http://purl.obolibrary.org/obo/NBO_0000542>	"polydipsia"
<http://purl.obolibrary.org/obo/NBO_0000261>	"catatonic schizophrenia"
<http://purl.obolibrary.org/obo/GO_0043229>	"intracellular organelle"
<http://purl.obolibrary.org/obo/NBO_0020139>	"enhance crypsis"@en
<http://purl.obolibrary.org/obo/NBO_0045002>	"tobacco smoking behavior"@en
<http://purl.obolibrary.org/obo/CHEBI_25741>	"oxide"
<http://purl.obolibrary.org/obo/CHEBI_33575>	"carboxylic acid"
<http://purl.obolibrary.org/obo/NBO_0000435>	"acoustic reflex"
<http://purl.obolibrary.org/obo/NBO_0000227>	"eye blink conditioning behavior"
<http://purl.obolibrary.org/obo/UBERON_0011863>	"bone collagen fibril"
<http://purl.obolibrary.org/obo/UBERON_0002099>	"cardiac septum"
<http://purl.obolibrary.org/obo/NBO_0000107>	"aggressive behavior towards mice"
<http://purl.obolibrary.org/obo/CHEBI_25693>	"organic heteromonocyclic compound"
<http://purl.obolibrary.org/obo/NBO_0000078>	"post-mating behavior"
<http://purl.obolibrary.org/obo/NBO_0000662>	"generalized seizure"
<http://purl.obolibrary.org/obo/UBERON_0001750>	"lacrimal apparatus"
<http://purl.obolibrary.org/obo/NBO_0001728>	"behavioral response to addictive substance"@en
<http://purl.obolibrary.org/obo/NBO_0000334>	"mechanical nociceptive behavior"
<http://purl.obolibrary.org/obo/CHEBI_50905>	"teratogenic agent"
<http://purl.obolibrary.org/obo/UBERON_0009856>	"sac"
<http://purl.obolibrary.org/obo/NBO_0000036>	"behavioral control of production of sound"
<http://purl.obolibrary.org/obo/NBO_0020066>	"gamete release function"@en
<http://purl.obolibrary.org/obo/NBO_0000600>	"psychomotor agitation behavior"
<http://purl.obolibrary.org/obo/NBO_0000597>	"hindlimb paralysis"
<http://purl.obolibrary.org/obo/NBO_0000090>	"threatening predator behavior"
<http://purl.obolibrary.org/obo/UBERON_0004572>	"arterial system"
<http://purl.obolibrary.org/obo/NBO_0000763>	"female sexual activity phenotype"
<http://purl.obolibrary.org/obo/NBO_0000482>	"extrinsic sleep disorder"
<http://purl.obolibrary.org/obo/CHEBI_78295>	"food component"
<http://purl.obolibrary.org/obo/NBO_0000751>	"perception behavior by means"
<http://purl.obolibrary.org/obo/NBO_0000154>	"maternal crouching"
<http://purl.obolibrary.org/obo/NBO_0020287>	"aposematism"@en
<http://purl.obolibrary.org/obo/NBO_0000759>	"courtship behavior phenotype"
<http://purl.obolibrary.org/obo/CHEBI_76946>	"fungal metabolite"
<http://purl.obolibrary.org/obo/NBO_0000583>	"vibrissae reflex"
<http://purl.obolibrary.org/obo/NBO_0000115>	"aggressive behavior towards pups"
<http://purl.obolibrary.org/obo/CHEBI_35554>	"cardiovascular drug"
<http://purl.obolibrary.org/obo/NBO_0000211>	"conditioned taste aversion"
<http://purl.obolibrary.org/obo/NBO_0000096>	"agoraphobia behavior"
<http://purl.obolibrary.org/obo/CHEBI_91007>	"aromatic carboxylate"
<http://purl.obolibrary.org/obo/CHEBI_76807>	"EC 3.5.1.* (non-peptide linear amide C-N hydrolase) inhibitor"
<http://purl.obolibrary.org/obo/NBO_0000474>	"circadian behavior phenotype"
<http://purl.obolibrary.org/obo/NBO_0020273>	"breeding site selection"@en
<http://purl.obolibrary.org/obo/NBO_0000219>	"escape learning behavior"
<http://purl.obolibrary.org/obo/NBO_0000745>	"language communication behavior"
<http://purl.obolibrary.org/obo/NBO_0000029>	"bradykinesia"
<http://purl.obolibrary.org/obo/NBO_0040002>	"schooling behavior"@en
<http://purl.obolibrary.org/obo/NBO_0000146>	"mating receptivity"
<http://purl.obolibrary.org/obo/CHEBI_90852>	"N-sulfonylcarboxamide"
<http://purl.obolibrary.org/obo/NBO_0000544>	"aphagia"
<http://purl.obolibrary.org/obo/UBERON_0003439>	"nerve of trunk region"
<http://purl.obolibrary.org/obo/NBO_0000432>	"acoustic startle reflex"
<http://purl.obolibrary.org/obo/NBO_0000502>	"somniloquy"
<http://purl.obolibrary.org/obo/NBO_0000771>	"behavioral control of urination phenotype"
<http://purl.obolibrary.org/obo/NBO_0020266>	"spermatophore deposition"@en
<http://purl.obolibrary.org/obo/NBO_0020093>	"assessment behavior"@en
<http://purl.obolibrary.org/obo/NBO_0000082>	"writhing"
<http://purl.obolibrary.org/obo/CHEBI_48354>	"polar solvent"
<http://purl.obolibrary.org/obo/NBO_0000252>	"dissociative disorders"
<http://purl.obolibrary.org/obo/CHEBI_24651>	"hydroxides"
<http://purl.obolibrary.org/obo/NBO_0000040>	"behavioral control of urination"
<http://purl.obolibrary.org/obo/CHEBI_26416>	"pyridine alkaloid"
<http://purl.obolibrary.org/obo/UBERON_0002204>	"musculoskeletal system"
<http://purl.obolibrary.org/obo/UBERON_0010096>	"future myelencephalon"
<http://purl.obolibrary.org/obo/NBO_0000336>	"chemically-elicited antinociceptive behavior"
<http://purl.obolibrary.org/obo/NBO_0000605>	"sexual inhibition"
<http://purl.obolibrary.org/obo/CHEBI_51086>	"chemical role"
<http://purl.obolibrary.org/obo/CHEBI_33937>	"macronutrient"
<http://purl.obolibrary.org/obo/NBO_0000204>	"response priming"
<http://purl.obolibrary.org/obo/NBO_0000599>	"long-term spatial memory"
<http://purl.obolibrary.org/obo/CHEBI_30879>	"alcohol"
<http://purl.obolibrary.org/obo/NBO_0000695>	"subtle status epilepticus"
<http://purl.obolibrary.org/obo/UBERON_0010285>	"midbrain basal plate"
<http://purl.obolibrary.org/obo/UBERON_0006264>	"mouth-foregut junction"
<http://purl.obolibrary.org/obo/NBO_0000508>	"recurrent isolated sleep paralysis"
<http://purl.obolibrary.org/obo/UBERON_0001835>	"lower lip"
<http://purl.obolibrary.org/obo/NBO_0000753>	"non-rapid eye movement sleep behavior phenotype"
<http://purl.obolibrary.org/obo/NBO_0000315>	"optokinetic behavior"
<http://purl.obolibrary.org/obo/CARO_0000000>	"anatomical entity"@en
<http://purl.obolibrary.org/obo/UBERON_0002532>	"epiblast (generic)"
<http://purl.obolibrary.org/obo/UBERON_0003059>	"presomitic mesoderm"
<http://purl.obolibrary.org/obo/UBERON_0000477>	"anatomical cluster"
<http://purl.obolibrary.org/obo/CHEBI_33304>	"chalcogen molecular entity"
<http://purl.obolibrary.org/obo/NBO_0020289>	"(predator) detection notification"@en
<http://purl.obolibrary.org/obo/NBO_0000425>	"abdominal reflex"
<http://purl.obolibrary.org/obo/CHEBI_64018>	"protein kinase C agonist"
<http://purl.obolibrary.org/obo/UBERON_0009570>	"spinal cord sulcus limitans"
<http://purl.obolibrary.org/obo/NBO_0000320>	"gravitation sensation behavior"
<http://purl.obolibrary.org/obo/UBERON_0007037>	"mechanosensory system"
<http://purl.obolibrary.org/obo/CHEBI_33674>	"s-block molecular entity"
<http://purl.obolibrary.org/obo/NBO_0000187>	"episodic memory"
<http://purl.obolibrary.org/obo/NBO_0000328>	"hot sensation behavior"
<http://purl.obolibrary.org/obo/UBERON_0005867>	"mandibular prominence"
<http://purl.obolibrary.org/obo/UBERON_0004357>	"paired limb/fin bud"
<http://purl.obolibrary.org/obo/NBO_0000270>	"feeding behavior phenotype"
<http://purl.obolibrary.org/obo/NBO_0020010>	"reproductive status assessment"@en
<http://purl.obolibrary.org/obo/NBO_0000570>	"head bobbing"
<http://purl.obolibrary.org/obo/CHEBI_22315>	"alkaloid"
<http://purl.obolibrary.org/obo/NBO_0000140>	"alcohol preference"
<http://purl.obolibrary.org/obo/NBO_0000680>	"complex febrile seizure"
<http://purl.obolibrary.org/obo/NBO_0020018>	"kill"@en
<http://purl.obolibrary.org/obo/NBO_0000148>	"social investigation"
<http://purl.obolibrary.org/obo/NBO_0000173>	"visual learning behavior"
<http://purl.obolibrary.org/obo/NBO_0000688>	"myoclonic epilepsy"
<http://purl.obolibrary.org/obo/NBO_0000054>	"suckling behavior"
<http://purl.obolibrary.org/obo/NBO_0000068>	"shaking"
<http://purl.obolibrary.org/obo/NBO_0000106>	"aggressive behavior towards objects"
<http://purl.obolibrary.org/obo/NBO_0000087>	"antipredation behavior"
<http://purl.obolibrary.org/obo/NBO_0000646>	"partial seizure"
<http://purl.obolibrary.org/obo/CHEBI_75771>	"mouse metabolite"
<http://purl.obolibrary.org/obo/NBO_0020268>	"flee"@en
<http://purl.obolibrary.org/obo/NBO_0000243>	"behavioral phenotype"
<http://purl.obolibrary.org/obo/NBO_0000541>	"dipsosis"
<http://purl.obolibrary.org/obo/UBERON_0022303>	"nervous system cell part layer"
<http://purl.obolibrary.org/obo/UBERON_0000122>	"neuron projection bundle"
<http://purl.obolibrary.org/obo/CHEBI_29067>	"carboxylic acid anion"
<http://purl.obolibrary.org/obo/CHEBI_2571>	"aliphatic alcohol"
<http://purl.obolibrary.org/obo/NBO_0000549>	"female sexual activity"
<http://purl.obolibrary.org/obo/NBO_0000201>	"direct priming"
<http://purl.obolibrary.org/obo/CHEBI_134179>	"volatile organic compound"
<http://purl.obolibrary.org/obo/NBO_0000209>	"fear conditioning"
<http://purl.obolibrary.org/obo/NBO_0000520>	"postpartum depression"
<http://purl.obolibrary.org/obo/NBO_0000703>	"secondary generalized seizure"
<http://purl.obolibrary.org/obo/NBO_0000361>	"gait"
<http://purl.obolibrary.org/obo/NBO_0000299>	"alloparental behavior"
<http://purl.obolibrary.org/obo/NBO_0000630>	"imitative play"
<http://purl.obolibrary.org/obo/CHEBI_33595>	"cyclic compound"
<http://purl.obolibrary.org/obo/NBO_0000528>	"cyclothymia"
<http://purl.obolibrary.org/obo/CHEBI_37175>	"organic hydride"
<http://purl.obolibrary.org/obo/CHEBI_33246>	"inorganic group"
<http://purl.obolibrary.org/obo/NBO_0000638>	"female courtship behavior"
<http://purl.obolibrary.org/obo/CHEBI_51446>	"organic divalent group"
<http://purl.obolibrary.org/obo/NBO_0000354>	"bilateral coordination"
<http://purl.obolibrary.org/obo/UBERON_0003869>	"presumptive ganglion"
<http://purl.obolibrary.org/obo/NBO_0000450>	"social grooming"
<http://purl.obolibrary.org/obo/NBO_0020059>	"occupy refuge"@en
<http://purl.obolibrary.org/obo/NBO_0000464>	"perception of motion behavior"
<http://purl.obolibrary.org/obo/CHEBI_26421>	"pyridines"
<http://purl.obolibrary.org/obo/CHEBI_35482>	"opioid analgesic"
<http://purl.obolibrary.org/obo/NBO_0000458>	"alternating attention behavior"
<http://purl.obolibrary.org/obo/CHEBI_33859>	"aromatic carboxylic acid"
<http://purl.obolibrary.org/obo/NBO_0000575>	"pilomotor reflex"
<http://purl.obolibrary.org/obo/NBO_0000174>	"motor learning"
<http://purl.obolibrary.org/obo/NBO_0000685>	"continuous seizure"
<http://purl.obolibrary.org/obo/NBO_0000284>	"love"
<http://purl.obolibrary.org/obo/CHEBI_39141>	"Bronsted acid"
<http://purl.obolibrary.org/obo/UBERON_0005754>	"rostral part of nephrogenic cord"
<http://purl.obolibrary.org/obo/UBERON_0004904>	"neuron projection bundle connecting eye with brain"
<http://purl.obolibrary.org/obo/NBO_0000851>	"increased amount of liquid in a single drinking act"@en
<http://purl.obolibrary.org/obo/UBERON_0011779>	"nerve of head region"
<http://purl.obolibrary.org/obo/NBO_0000132>	"water consumption"
<http://purl.obolibrary.org/obo/UBERON_0004288>	"skeleton"
<http://purl.obolibrary.org/obo/CHEBI_32988>	"amide"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"anatomical system"
<http://purl.obolibrary.org/obo/NBO_0000242>	"obesity"
<http://purl.obolibrary.org/obo/UBERON_0011215>	"central nervous system cell part cluster"
<http://purl.obolibrary.org/obo/CHEBI_76924>	"plant metabolite"
<http://purl.obolibrary.org/obo/NBO_0000395>	"galant reflex"
<http://purl.obolibrary.org/obo/CHEBI_37947>	"benzothiazoles"
<http://purl.obolibrary.org/obo/UBERON_0006595>	"presumptive endoderm"
<http://purl.obolibrary.org/obo/NBO_0000561>	"hetero-barbering"
<http://purl.obolibrary.org/obo/NBO_0000717>	"theophylline overdose induced seizure"
<http://purl.obolibrary.org/obo/CHEBI_35474>	"anxiolytic drug"
<http://purl.obolibrary.org/obo/CHEBI_35488>	"central nervous system depressant"
<http://purl.obolibrary.org/obo/NBO_0000041>	"behavioral control of external secretion"
<http://purl.obolibrary.org/obo/NBO_0000145>	"mating preference"
<http://purl.obolibrary.org/obo/NBO_0000671>	"myoclonic seizure"
<http://purl.obolibrary.org/obo/NBO_0000569>	"fatigue"
<http://purl.obolibrary.org/obo/CHEBI_26835>	"sulfur molecular entity"
<http://purl.obolibrary.org/obo/NBO_0000679>	"simple febrile seizure"
<http://purl.obolibrary.org/obo/NBO_0000203>	"associative priming"
<http://purl.obolibrary.org/obo/NBO_0000059>	"nuzzling"
<http://purl.obolibrary.org/obo/NBO_0020251>	"promote confusion"@en
<http://purl.obolibrary.org/obo/CHEBI_79008>	"(R)-nicotinium(1+)"
<http://purl.obolibrary.org/obo/NBO_0002569>	"stress-induced hypothermia"@en
<http://purl.obolibrary.org/obo/NBO_0000007>	"mouth movement"
<http://purl.obolibrary.org/obo/CHEBI_36902>	"chalcogen hydride"
<http://purl.obolibrary.org/obo/NBO_0000124>	"submissive behavior towards females"
<http://purl.obolibrary.org/obo/NBO_0000522>	"dysthymia"
<http://purl.obolibrary.org/obo/NBO_0000664>	"simple partial seizure evolving to generalized seizure"
<http://purl.obolibrary.org/obo/NBO_0000491>	"non-24-hour sleep-wake syndrome"
<http://purl.obolibrary.org/obo/NBO_0020098>	"courtship begging"@en
<http://purl.obolibrary.org/obo/NBO_0000632>	"mobbing calling"
<http://purl.obolibrary.org/obo/NBO_0015004>	"active foraging behavior"@en
<http://purl.obolibrary.org/obo/NBO_0002986>	"withdrawal response"@en
<http://purl.obolibrary.org/obo/NBO_0000012>	"seizures/epilepsy"
<http://purl.obolibrary.org/obo/CARO_0000007>	"immaterial anatomical entity"
<http://purl.obolibrary.org/obo/NBO_0020071>	"pair affirmation"@en
<http://purl.obolibrary.org/obo/CHEBI_37577>	"heteroatomic molecular entity"
<http://purl.obolibrary.org/obo/UBERON_0005085>	"ectodermal placode"
<http://purl.obolibrary.org/obo/NBO_0000191>	"emotional memory"
<http://purl.obolibrary.org/obo/UBERON_0006574>	"pectinate line"
<http://purl.obolibrary.org/obo/NBO_0002086>	"nicotine consumption"@en
<http://purl.obolibrary.org/obo/UBERON_0003441>	"forelimb nerve"
<http://purl.obolibrary.org/obo/CHEBI_79389>	"monovalent inorganic anion"
<http://purl.obolibrary.org/obo/CHEBI_33836>	"benzenoid aromatic compound"
<http://purl.obolibrary.org/obo/UBERON_0004215>	"back nerve"
<http://purl.obolibrary.org/obo/NBO_0000735>	"hypocalcemia induced seizure"
<http://purl.obolibrary.org/obo/CHEBI_50505>	"sweetening agent"
<http://purl.obolibrary.org/obo/CHEBI_25248>	"methyl ester"
<http://purl.obolibrary.org/obo/CHEBI_39000>	"sodium channel modulator"
<http://purl.obolibrary.org/obo/NBO_0000179>	"sensitization"
<http://purl.obolibrary.org/obo/NBO_0000577>	"postural reflex"
<http://purl.obolibrary.org/obo/CHEBI_33232>	"application"
<http://purl.obolibrary.org/obo/NBO_0020174>	"spawning"@en
<http://purl.obolibrary.org/obo/NBO_0000497>	"recurrent hypersomnia"
<http://purl.obolibrary.org/obo/CHEBI_33281>	"antimicrobial agent"
<http://purl.obolibrary.org/obo/NBO_0000289>	"social influence related behavior"
<http://purl.obolibrary.org/obo/NBO_0000687>	"psychogenic non-epileptic seizure"
<http://purl.obolibrary.org/obo/NBO_0000345>	"lower limb coordination"
<http://purl.obolibrary.org/obo/NBO_0000455>	"attention behavior"
<http://purl.obolibrary.org/obo/NBO_0020077>	"display condition (to predator)"@en
<http://purl.obolibrary.org/obo/UBERON_0018239>	"rhombomere boundary"
<http://purl.obolibrary.org/obo/UBERON_0005420>	"pelvic appendage bud"
<http://purl.obolibrary.org/obo/NBO_0000721>	"barbiturates withdrawal induced seizure"
<http://purl.obolibrary.org/obo/CHEBI_64106>	"protein kinase agonist"
<http://purl.obolibrary.org/obo/NBO_0009002>	"locomotor inactivation behavior"@en
<http://purl.obolibrary.org/obo/CHEBI_23367>	"molecular entity"
<http://purl.obolibrary.org/obo/NBO_0000165>	"NREM frequency"
<http://purl.obolibrary.org/obo/NBO_0000306>	"memory storage behavior"
<http://purl.obolibrary.org/obo/NBO_0020298>	"sexual interference"@en
<http://purl.obolibrary.org/obo/NBO_0000510>	"sleep paralysis"
<http://purl.obolibrary.org/obo/NBO_0000275>	"groupthink"
<http://purl.obolibrary.org/obo/NBO_0000416>	"vestibulo-ocular reflex"
<http://purl.obolibrary.org/obo/CHEBI_25367>	"molecule"
<http://purl.obolibrary.org/obo/NBO_0020242>	"build display structure"@en
<http://purl.obolibrary.org/obo/NBO_0000709>	"drug induced seizure"
<http://purl.obolibrary.org/obo/NBO_0000773>	"behavioral control of external secretion phenotype"
<http://purl.obolibrary.org/obo/NBO_0000518>	"psychotic major depression"
<http://purl.obolibrary.org/obo/UBERON_0009125>	"petrosal placode"
<http://purl.obolibrary.org/obo/UBERON_0007285>	"presumptive paraxial mesoderm"
<http://purl.obolibrary.org/obo/CHEBI_51422>	"organodiyl group"
<http://purl.obolibrary.org/obo/NBO_0000126>	"subordination behavior"
<http://purl.obolibrary.org/obo/NBO_0000330>	"cutaneous sensation behavior"
<http://purl.obolibrary.org/obo/UBERON_0004348>	"optic eminence"
<http://purl.obolibrary.org/obo/CHEBI_37527>	"acid"
<http://purl.obolibrary.org/obo/UBERON_0004874>	"somatopleure"
<http://purl.obolibrary.org/obo/UBERON_0000104>	"life cycle"
<http://purl.obolibrary.org/obo/NBO_0000666>	"simple partial seizure evolving to complex partial seizure evolving to generalized seizure"
<http://purl.obolibrary.org/obo/NBO_0000409>	"patellar reflex"
<http://purl.obolibrary.org/obo/NBO_0000236>	"sexual motivation behavior"
<http://purl.obolibrary.org/obo/NBO_0000032>	"paralysis"
<http://purl.obolibrary.org/obo/NBO_0000338>	"kinesthetic behavior"
<http://purl.obolibrary.org/obo/NBO_0000221>	"conditioned emotional response"
<http://purl.obolibrary.org/obo/CHEBI_33273>	"polyatomic anion"
<http://purl.obolibrary.org/obo/CHEBI_38515>	"isoquinoline alkaloid fundamental parent"
<http://purl.obolibrary.org/obo/NBO_0000150>	"maternal behavior"
<http://purl.obolibrary.org/obo/UBERON_0004770>	"articular system"
<http://purl.obolibrary.org/obo/NBO_0000183>	"long-lasting memory"
<http://purl.obolibrary.org/obo/NBO_0000293>	"behavior stemming from intelligence"
<http://purl.obolibrary.org/obo/CHEBI_18723>	"nicotine"
<http://purl.obolibrary.org/obo/UBERON_0004121>	"ectoderm-derived structure"
<http://purl.obolibrary.org/obo/NBO_0000347>	"gross motor coordination"
<http://purl.obolibrary.org/obo/NBO_0000196>	"visual memory"
<http://purl.obolibrary.org/obo/UBERON_0008947>	"respiratory primordium"
<http://purl.obolibrary.org/obo/CHEBI_46775>	"N-alkylpyrrolidine"
<http://purl.obolibrary.org/obo/NBO_0000616>	"eye contact"
<http://purl.obolibrary.org/obo/NBO_0000457>	"selective attention behavior"
<http://purl.obolibrary.org/obo/NBO_0000726>	"trauma induced seizure"
<http://purl.obolibrary.org/obo/UBERON_0003037>	"septum"
<http://purl.obolibrary.org/obo/NBO_0000442>	"sternutation"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"respiratory system"
<http://purl.obolibrary.org/obo/CHEBI_35881>	"pnictogen hydride"
<http://purl.obolibrary.org/obo/NBO_0000114>	"aggressive behavior towards children"
<http://purl.obolibrary.org/obo/NBO_0000436>	"arthrokinetic reflex"
<http://purl.obolibrary.org/obo/NBO_0000512>	"hypnopompic sleep paralysis"
<http://purl.obolibrary.org/obo/UBERON_0010125>	"future superior salivatory nucleus"
<http://purl.obolibrary.org/obo/NBO_0000775>	"crying behavior phenotype"
<http://purl.obolibrary.org/obo/CHEBI_75787>	"prokaryotic metabolite"
<http://purl.obolibrary.org/obo/UBERON_0005425>	"presumptive neural retina"
<http://purl.obolibrary.org/obo/NBO_0000543>	"hyperdipsia"
<http://purl.obolibrary.org/obo/NBO_0000262>	"disorganized (hebephrenic) schizophrenia"
<http://purl.obolibrary.org/obo/UBERON_0010092>	"future metencephalon"
<http://purl.obolibrary.org/obo/NBO_0045003>	"tobacco vaping behavior"@en
<http://purl.obolibrary.org/obo/CHEBI_48706>	"antagonist"
<http://purl.obolibrary.org/obo/CHEBI_60598>	"opioid agent"
<http://purl.obolibrary.org/obo/UBERON_0000106>	"zygote stage"
<http://purl.obolibrary.org/obo/NBO_0000601>	"emotional behavior phenotype"
<http://purl.obolibrary.org/obo/CHEBI_16134>	"ammonia"
<http://purl.obolibrary.org/obo/NBO_0000691>	"non-convulsive status epilepticus"
<http://purl.obolibrary.org/obo/NBO_0000483>	"alcohol-dependent sleep disorder"
<http://purl.obolibrary.org/obo/UBERON_0007651>	"anatomical junction"
<http://purl.obolibrary.org/obo/CHEBI_36962>	"organochalcogen compound"
<http://purl.obolibrary.org/obo/UBERON_0011864>	"tendon collagen fibril"
<http://purl.obolibrary.org/obo/CHEBI_25944>	"pesticide"
<http://purl.obolibrary.org/obo/NBO_0000504>	"REM parasomnia"
<http://purl.obolibrary.org/obo/NBO_0000079>	"feeding behavior"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"gray matter"
<http://purl.obolibrary.org/obo/UBERON_0002546>	"cranial placode"
<http://purl.obolibrary.org/obo/CHEBI_50906>	"role"
<http://purl.obolibrary.org/obo/NBO_0000496>	"upper airway resistance syndrome"
<http://purl.obolibrary.org/obo/UBERON_0001759>	"vagus nerve"
<http://purl.obolibrary.org/obo/NBO_0000598>	"dystonia"
<http://purl.obolibrary.org/obo/NBO_0000091>	"fear-related behavior"
<http://purl.obolibrary.org/obo/UBERON_0006601>	"presumptive ectoderm"
<http://purl.obolibrary.org/obo/CHEBI_51143>	"nitrogen molecular entity"
<http://purl.obolibrary.org/obo/NBO_0000212>	"operant conditioning behavior"
<http://purl.obolibrary.org/obo/NBO_0000610>	"auditory hallucination"
<http://purl.obolibrary.org/obo/NBO_0000752>	"electrical nociceptive behavior"
<http://purl.obolibrary.org/obo/NBO_0000720>	"benzodiazepine withdrawal induced seizure"
<http://purl.obolibrary.org/obo/NBO_0000551>	"visual object recognition"
<http://purl.obolibrary.org/obo/NBO_0040003>	"escape behavior"@en
<http://purl.obolibrary.org/obo/NBO_0000559>	"maternal grooming"
<http://purl.obolibrary.org/obo/GO_0043231>	"intracellular membrane-bounded organelle"
<http://purl.obolibrary.org/obo/CHEBI_33655>	"aromatic compound"
<http://purl.obolibrary.org/obo/NBO_0000713>	"cocaine overdose induced seizure"
<http://purl.obolibrary.org/obo/NBO_0000116>	"gender-related aggressive behavior"
<http://purl.obolibrary.org/obo/NBO_0000097>	"response to novel environment"
<http://purl.obolibrary.org/obo/NBO_0000022>	"learning behavior"
<http://purl.obolibrary.org/obo/CHEBI_22712>	"benzenes"
<http://purl.obolibrary.org/obo/UBERON_0034713>	"cranial neuron projection bundle"
<http://purl.obolibrary.org/obo/NBO_0000475>	"dyssomnia"
<http://purl.obolibrary.org/obo/NBO_0020117>	"deploy defense"@en
<http://purl.obolibrary.org/obo/NBO_0000545>	"swallowing"
<http://purl.obolibrary.org/obo/NBO_0000147>	"sexual display behavior"
<http://purl.obolibrary.org/obo/UBERON_0009955>	"neurogenic placode"
<http://purl.obolibrary.org/obo/NBO_0000205>	"conceptual priming"
<http://purl.obolibrary.org/obo/NBO_0000696>	"simple partial status epilepticus"
<http://purl.obolibrary.org/obo/UBERON_0036295>	"renal pelvis/ureter"
<http://purl.obolibrary.org/obo/NBO_0000530>	"substance induced mood disorder"
