?x	?xl
<http://purl.obolibrary.org/obo/DOID_0080019>	"metaphyseal dysplasia"
<http://purl.obolibrary.org/obo/DOID_0050432>	"Asperger syndrome"
<http://purl.obolibrary.org/obo/DOID_10047>	"nodular malignant melanoma"
<http://purl.obolibrary.org/obo/DOID_8108>	"fibroepithelial polyp of urethra"
<http://purl.obolibrary.org/obo/DOID_7024>	"mucinous intrahepatic cholangiocarcinoma"
<http://purl.obolibrary.org/obo/DOID_0060683>	"autosomal dominant nocturnal frontal lobe epilepsy 2"
<http://purl.obolibrary.org/obo/DOID_4023>	"linitis plastica"
<http://purl.obolibrary.org/obo/DOID_0111458>	"galactose epimerase deficiency"
<http://purl.obolibrary.org/obo/DOID_0110374>	"retinitis pigmentosa 68"
<http://purl.obolibrary.org/obo/DOID_7945>	"adult central nervous system mixed germ cell tumor"
<http://purl.obolibrary.org/obo/DOID_14711>	"FG syndrome"
<http://purl.obolibrary.org/obo/DOID_0111646>	"congenital lactase deficiency"
<http://purl.obolibrary.org/obo/DOID_5313>	"vulvar alveolar soft part sarcoma"
<http://purl.obolibrary.org/obo/DOID_8149>	"malignant childhood germ cell neoplasm"
<http://purl.obolibrary.org/obo/DOID_1800>	"neuroendocrine carcinoma"
<http://purl.obolibrary.org/obo/DOID_0050198>	"Chapare hemorrhagic fever"
<http://purl.obolibrary.org/obo/DOID_0050782>	"Zollinger-Ellison syndrome"
<http://purl.obolibrary.org/obo/DOID_75>	"lymphatic system disease"
<http://purl.obolibrary.org/obo/DOID_0110116>	"autoimmune lymphoproliferative syndrome type 2B"
<http://purl.obolibrary.org/obo/DOID_3373>	"juxtacortical osteosarcoma"
<http://purl.obolibrary.org/obo/DOID_4064>	"bile duct sarcoma"
<http://purl.obolibrary.org/obo/DOID_0080324>	"tuberous sclerosis 1"@en
<http://purl.obolibrary.org/obo/DOID_0110069>	"frontotemporal dementia and/or amyotrophic lateral sclerosis-4"
<http://purl.obolibrary.org/obo/DOID_0060713>	"autosomal recessive congenital ichthyosis 4B"
<http://purl.obolibrary.org/obo/DOID_4140>	"biliary dyskinesia"
<http://purl.obolibrary.org/obo/DOID_5815>	"cerebral lymphoma"
<http://purl.obolibrary.org/obo/DOID_0111763>	"46,XX sex reversal 2"
<http://purl.obolibrary.org/obo/DOID_606>	"Brown-Sequard syndrome"
<http://purl.obolibrary.org/obo/DOID_11836>	"clubfoot"
<http://purl.obolibrary.org/obo/DOID_1542>	"head and neck carcinoma"
<http://purl.obolibrary.org/obo/DOID_0110890>	"inflammatory bowel disease 19"
<http://purl.obolibrary.org/obo/DOID_8252>	"chronic rhinitis"
<http://purl.obolibrary.org/obo/DOID_0080082>	"nonsyndromic congenital nail disorder 4"
<http://purl.obolibrary.org/obo/DOID_1999>	"chronic eustachian salpingitis"
<http://purl.obolibrary.org/obo/DOID_2073>	"perinatal intestinal perforation"
<http://purl.obolibrary.org/obo/DOID_8687>	"skin carcinoma in situ"
<http://purl.obolibrary.org/obo/DOID_7429>	"childhood brain germinoma"
<http://purl.obolibrary.org/obo/DOID_0060754>	"familial temporal lobe epilepsy 8"
<http://purl.obolibrary.org/obo/DOID_8454>	"riboflavin deficiency"
<http://purl.obolibrary.org/obo/DOID_0060231>	"Bruck syndrome"
<http://purl.obolibrary.org/obo/DOID_1003>	"pelvic inflammatory disease"
<http://purl.obolibrary.org/obo/DOID_0080107>	"microcephaly and chorioretinopathy 3"
<http://purl.obolibrary.org/obo/DOID_851>	"Bartholin's duct cyst"
<http://purl.obolibrary.org/obo/DOID_10944>	"tongue disease"
<http://purl.obolibrary.org/obo/DOID_3111>	"cystadenocarcinoma"
<http://purl.obolibrary.org/obo/DOID_1188>	"mononeuropathy"
<http://purl.obolibrary.org/obo/DOID_9938>	"dacryocystitis"
<http://purl.obolibrary.org/obo/DOID_6696>	"synchronous multifocal osteogenic sarcoma"
<http://purl.obolibrary.org/obo/DOID_0111546>	"Currarino syndrome"
<http://purl.obolibrary.org/obo/DOID_5438>	"extrahepatic bile duct adenoma"
<http://purl.obolibrary.org/obo/DOID_0050738>	"Y-linked monogenic disease"
<http://purl.obolibrary.org/obo/DOID_0060044>	"paraphilia disorder"
<http://purl.obolibrary.org/obo/DOID_0110728>	"neuronal ceroid lipofuscinosis 5"
<http://purl.obolibrary.org/obo/DOID_0111499>	"combined oxidative phosphorylation deficiency 37"
<http://purl.obolibrary.org/obo/DOID_10300>	"Raynaud disease"
<http://purl.obolibrary.org/obo/DOID_417>	"autoimmune hypersensitivity disease"
<http://purl.obolibrary.org/obo/DOID_4189>	"mutism"
<http://purl.obolibrary.org/obo/DOID_0090070>	"hypogonadotropic hypogonadism"
<http://purl.obolibrary.org/obo/DOID_0110429>	"dilated cardiomyopathy 1H"
<http://purl.obolibrary.org/obo/DOID_14681>	"Silver-Russell syndrome"
<http://purl.obolibrary.org/obo/DOID_11994>	"atrophy of testis"
<http://purl.obolibrary.org/obo/DOID_0110157>	"Charcot-Marie-Tooth disease type 2J"
<http://purl.obolibrary.org/obo/DOID_2972>	"renal artery obstruction"
<http://purl.obolibrary.org/obo/DOID_2120>	"focal dermal hypoplasia"
<http://purl.obolibrary.org/obo/DOID_11736>	"odontoclasia"
<http://purl.obolibrary.org/obo/DOID_2433>	"epidermal appendage tumor"
<http://purl.obolibrary.org/obo/DOID_5409>	"lung small cell carcinoma"
<http://purl.obolibrary.org/obo/DOID_4870>	"lacrimal gland adenoid cystic carcinoma"
<http://purl.obolibrary.org/obo/DOID_5713>	"mediastinum liposarcoma"
<http://purl.obolibrary.org/obo/DOID_0111237>	"congenital muscular dystrophy-dystroglycanopathy type A1"
<http://purl.obolibrary.org/obo/DOID_5129>	"simple partial epilepsy"
<http://purl.obolibrary.org/obo/DOID_0060795>	"hypomyelinating leukodystrophy 13"
<http://purl.obolibrary.org/obo/DOID_0110235>	"cataract 2 multiple types"
<http://purl.obolibrary.org/obo/DOID_0111166>	"molybdenum cofactor deficiency type C"
<http://purl.obolibrary.org/obo/DOID_0080148>	"T-cell childhood lymphoblastic lymphoma"@en
<http://purl.obolibrary.org/obo/DOID_4236>	"carcinosarcoma"
<http://purl.obolibrary.org/obo/DOID_10176>	"neuroretinitis"
<http://purl.obolibrary.org/obo/DOID_9360>	"intrinsic asthma"
<http://purl.obolibrary.org/obo/DOID_0111402>	"mucopolysaccharidosis type IIID"
<http://purl.obolibrary.org/obo/DOID_240>	"iris disease"
<http://purl.obolibrary.org/obo/DOID_0060537>	"mitochondrial complex II deficiency"@en
<http://purl.obolibrary.org/obo/DOID_5526>	"middle ear squamous cell carcinoma"
<http://purl.obolibrary.org/obo/DOID_12144>	"low compliance bladder"
<http://purl.obolibrary.org/obo/DOID_14524>	"senile degeneration of brain"
<http://purl.obolibrary.org/obo/DOID_13651>	"eversion of lacrimal punctum"
<http://purl.obolibrary.org/obo/DOID_6050>	"esophageal disease"
<http://purl.obolibrary.org/obo/DOID_0111587>	"Gordon Holmes syndrome"
<http://purl.obolibrary.org/obo/DOID_5479>	"papillary adenofibroma"
<http://purl.obolibrary.org/obo/DOID_505>	"hobnail hemangioma"
<http://purl.obolibrary.org/obo/DOID_0060085>	"organ system benign neoplasm"
<http://purl.obolibrary.org/obo/DOID_4637>	"cervical adenitis"
<http://purl.obolibrary.org/obo/DOID_4277>	"penis basal cell carcinoma"
<http://purl.obolibrary.org/obo/DOID_11427>	"endosalpingiosis"
<http://purl.obolibrary.org/obo/DOID_10341>	"chronic meningitis"
<http://purl.obolibrary.org/obo/DOID_0110517>	"autosomal recessive nonsyndromic deafness 66"
<http://purl.obolibrary.org/obo/DOID_1394>	"urinary schistosomiasis"
<http://purl.obolibrary.org/obo/DOID_0111283>	"psoriasis 3"
<http://purl.obolibrary.org/obo/DOID_0060578>	"Noonan syndrome 1"
<http://purl.obolibrary.org/obo/DOID_0111048>	"platelet-type bleeding disorder 19"
<http://purl.obolibrary.org/obo/DOID_14219>	"renal tubular acidosis"
<http://purl.obolibrary.org/obo/DOID_5644>	"tricuspid valve prolapse"
<http://purl.obolibrary.org/obo/DOID_3744>	"cervical squamous cell carcinoma"
<http://purl.obolibrary.org/obo/DOID_0060250>	"idiopathic scoliosis"
<http://purl.obolibrary.org/obo/DOID_10963>	"cholesteatoma of attic"
<http://purl.obolibrary.org/obo/DOID_11824>	"multicentric reticulohistiocytosis"
<http://purl.obolibrary.org/obo/DOID_13533>	"osteopetrosis"
<http://purl.obolibrary.org/obo/DOID_0111009>	"cone-rod dystrophy 1"
<http://purl.obolibrary.org/obo/DOID_171>	"neuroectodermal tumor"
<http://purl.obolibrary.org/obo/DOID_7089>	"tall cell variant papillary carcinoma"
<http://purl.obolibrary.org/obo/DOID_0060291>	"oculodentodigital dysplasia"
<http://purl.obolibrary.org/obo/DOID_9283>	"borderline glaucoma"
<http://purl.obolibrary.org/obo/DOID_3557>	"superior mesenteric artery syndrome"
<http://purl.obolibrary.org/obo/DOID_0110323>	"hypertrophic cardiomyopathy 17"
<http://purl.obolibrary.org/obo/DOID_0111254>	"glutaric acidemia I"
<http://purl.obolibrary.org/obo/DOID_13574>	"cortical senile cataract"
<http://purl.obolibrary.org/obo/DOID_0110829>	"retinitis pigmentosa-deafness syndrome"
<http://purl.obolibrary.org/obo/DOID_7480>	"large cell carcinoma with rhabdoid phenotype"
<http://purl.obolibrary.org/obo/DOID_0110276>	"autosomal recessive limb-girdle muscular dystrophy type 2B"
<http://purl.obolibrary.org/obo/DOID_0080277>	"Joubert syndrome 31"@en
<http://purl.obolibrary.org/obo/DOID_4324>	"acantholytic acanthoma"
<http://purl.obolibrary.org/obo/DOID_3322>	"GM1 gangliosidosis"
<http://purl.obolibrary.org/obo/DOID_3191>	"nemaline myopathy"
<http://purl.obolibrary.org/obo/DOID_10193>	"classic type lipoma"
<http://purl.obolibrary.org/obo/DOID_0050955>	"spinocerebellar ataxia type 2"
<http://purl.obolibrary.org/obo/DOID_0090114>	"Sorsby's fundus dystrophy"
<http://purl.obolibrary.org/obo/DOID_0040035>	"sulfasalazine allergy"
<http://purl.obolibrary.org/obo/DOID_0110018>	"age related macular degeneration 6"
<http://purl.obolibrary.org/obo/DOID_5567>	"ovarian germ cell teratoma"
<http://purl.obolibrary.org/obo/DOID_1679>	"cystitis"
<http://purl.obolibrary.org/obo/DOID_0110441>	"dilated cardiomyopathy 2B"
<http://purl.obolibrary.org/obo/DOID_5990>	"internal auditory canal meningioma"
<http://purl.obolibrary.org/obo/DOID_0080170>	"normophosphatemic familial tumoral calcinosis"@en
<http://purl.obolibrary.org/obo/DOID_0070124>	"congenital nongoitrous hypothyroidism 2"
<http://purl.obolibrary.org/obo/DOID_0111371>	"isolated hyperchlorhidrosis"
<http://purl.obolibrary.org/obo/DOID_2785>	"Dandy-Walker syndrome"
<http://purl.obolibrary.org/obo/DOID_0070077>	"schizophrenia 1"
<http://purl.obolibrary.org/obo/DOID_0110059>	"X-linked amelogenesis imperfecta hypoplastic/hypomaturation 2"
<http://purl.obolibrary.org/obo/DOID_5732>	"pyosalpinx"
<http://purl.obolibrary.org/obo/DOID_12574>	"posterior uveitis"
<http://purl.obolibrary.org/obo/DOID_7986>	"cerebral falx meningioma"
<http://purl.obolibrary.org/obo/DOID_5773>	"oral submucous fibrosis"
<http://purl.obolibrary.org/obo/DOID_3013>	"intraductal breast benign neoplasm"
<http://purl.obolibrary.org/obo/DOID_0060132>	"amusia"
<http://purl.obolibrary.org/obo/DOID_14270>	"ascending cholangitis"
<http://purl.obolibrary.org/obo/DOID_905>	"Zellweger syndrome"
<http://purl.obolibrary.org/obo/DOID_6812>	"childhood pilocytic astrocytoma"
<http://purl.obolibrary.org/obo/DOID_10845>	"St. Louis encephalitis"
<http://purl.obolibrary.org/obo/DOID_5074>	"malignant ependymoma"
<http://purl.obolibrary.org/obo/DOID_0110917>	"hereditary spherocytosis type 2"
<http://purl.obolibrary.org/obo/DOID_0070283>	"primary autosomal recessive microcephaly 13"
<http://purl.obolibrary.org/obo/DOID_0111719>	"complete cryptophthalmia"
<http://purl.obolibrary.org/obo/DOID_0110364>	"retinitis pigmentosa 54"
<http://purl.obolibrary.org/obo/DOID_0080365>	"endometrial hyperplasia"@en
<http://purl.obolibrary.org/obo/DOID_2596>	"larynx cancer"
<http://purl.obolibrary.org/obo/DOID_9551>	"smoldering myeloma"
<http://purl.obolibrary.org/obo/DOID_3607>	"appendix mucinous cystadenocarcinoma"
<http://purl.obolibrary.org/obo/DOID_0110846>	"xeroderma pigmentosum group E"
<http://purl.obolibrary.org/obo/DOID_12357>	"viral labyrinthitis"
<http://purl.obolibrary.org/obo/DOID_0060197>	"amyotrophic lateral sclerosis type 5"
<http://purl.obolibrary.org/obo/DOID_0090014>	"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-positive, Nk cell-positive"
<http://purl.obolibrary.org/obo/DOID_13629>	"dentine erosion"
<http://purl.obolibrary.org/obo/DOID_7537>	"breast cystic hypersecretory carcinoma"
<http://purl.obolibrary.org/obo/DOID_2832>	"geotrichosis"
<http://purl.obolibrary.org/obo/DOID_0110106>	"atrial heart septal defect 1"@en
<http://purl.obolibrary.org/obo/DOID_8310>	"sclerosing adenosis of breast"
<http://purl.obolibrary.org/obo/DOID_0080530>	"granular corneal dystrophy 1"@en
<http://purl.obolibrary.org/obo/DOID_0050996>	"episodic ataxia type 8"
<http://purl.obolibrary.org/obo/DOID_0070096>	"oculocutaneous albinism type II"
<http://purl.obolibrary.org/obo/DOID_8060>	"frontal sinus inverted papilloma"
<http://purl.obolibrary.org/obo/DOID_2218>	"blood platelet disease"
<http://purl.obolibrary.org/obo/DOID_0050429>	"Hailey-Hailey disease"
<http://purl.obolibrary.org/obo/DOID_0080483>	"peroxisome biogenesis disorder 8A"
<http://purl.obolibrary.org/obo/DOID_0110419>	"retinitis pigmentosa with or without situs inversus"
<http://purl.obolibrary.org/obo/DOID_0080250>	"erythrokeratodermia variabilis et progressiva 4"@en
<http://purl.obolibrary.org/obo/DOID_11372>	"megacolon"
<http://purl.obolibrary.org/obo/DOID_0070165>	"spermatogenic failure 18"
<http://purl.obolibrary.org/obo/DOID_0110147>	"Bartter disease type 5"@en
<http://purl.obolibrary.org/obo/DOID_6419>	"tetralogy of Fallot"
<http://purl.obolibrary.org/obo/DOID_6552>	"gastric small cell carcinoma"
<http://purl.obolibrary.org/obo/DOID_1532>	"pleural disease"
<http://purl.obolibrary.org/obo/DOID_13593>	"eclampsia"
<http://purl.obolibrary.org/obo/DOID_9746>	"hemorrhoid"
<http://purl.obolibrary.org/obo/DOID_8660>	"postcricoid region cancer"
<http://purl.obolibrary.org/obo/DOID_12904>	"mucocele of salivary gland"
<http://purl.obolibrary.org/obo/DOID_0050818>	"transcobalamin II deficiency"
<http://purl.obolibrary.org/obo/DOID_0070330>	"multiple mitochondrial dysfunctions syndrome"@en
<http://purl.obolibrary.org/obo/DOID_0050779>	"hydrolethalus syndrome"
<http://purl.obolibrary.org/obo/DOID_0110769>	"hereditary spastic paraplegia 16"
<http://purl.obolibrary.org/obo/DOID_0111138>	"congenital generalized lipodystrophy type 4"
<http://purl.obolibrary.org/obo/DOID_0050546>	"congenital adrenal insufficiency"
<http://purl.obolibrary.org/obo/DOID_6929>	"retinal edema"
<http://purl.obolibrary.org/obo/DOID_409>	"liver disease"
<http://purl.obolibrary.org/obo/DOID_0111060>	"Ambras type hypertrichosis universalis congenita"
<http://purl.obolibrary.org/obo/DOID_0080033>	"craniometaphyseal dysplasia"
<http://purl.obolibrary.org/obo/DOID_9911>	"infected hydrocele"
<http://purl.obolibrary.org/obo/DOID_946>	"dientamoebiasis"
<http://purl.obolibrary.org/obo/DOID_7293>	"mucin-rich endometrial endometrioid adenocarcinoma"
<http://purl.obolibrary.org/obo/DOID_0080221>	"major affective disorder 2"@en
<http://purl.obolibrary.org/obo/DOID_1882>	"atrial heart septal defect"
<http://purl.obolibrary.org/obo/DOID_4137>	"common bile duct disease"
<http://purl.obolibrary.org/obo/DOID_0110934>	"nemaline myopathy 7"
<http://purl.obolibrary.org/obo/DOID_5851>	"posterolateral myocardial infarction"
<http://purl.obolibrary.org/obo/DOID_0050711>	"aceruloplasminemia"
<http://purl.obolibrary.org/obo/DOID_0110701>	"hypotrichosis 4"
<http://purl.obolibrary.org/obo/DOID_0110887>	"inflammatory bowel disease 12"
<http://purl.obolibrary.org/obo/DOID_0110078>	"Leber congenital amaurosis 1"
<http://purl.obolibrary.org/obo/DOID_0111660>	"ectodermal dysplasia 7"
<http://purl.obolibrary.org/obo/DOID_0090055>	"dystonia 25"
<http://purl.obolibrary.org/obo/DOID_4938>	"ureter adenocarcinoma"
<http://purl.obolibrary.org/obo/DOID_7578>	"breast scirrhous carcinoma"
<http://purl.obolibrary.org/obo/DOID_11328>	"schizophreniform disorder"
<http://purl.obolibrary.org/obo/DOID_0060228>	"intracranial berry aneurysm"
<http://purl.obolibrary.org/obo/DOID_0070184>	"spermatogenic failure 16"
<http://purl.obolibrary.org/obo/DOID_0080438>	"early infantile epileptic encephalopathy 5"
<http://purl.obolibrary.org/obo/DOID_14184>	"polyneuropathy due to drug"
<http://purl.obolibrary.org/obo/DOID_12835>	"quadriplegia"
<http://purl.obolibrary.org/obo/DOID_0080571>	"congenital disorder of glycosylation Iu"
<http://purl.obolibrary.org/obo/DOID_10032>	"hyperlucent lung"
<http://purl.obolibrary.org/obo/DOID_1085>	"Edwards syndrome"
<http://purl.obolibrary.org/obo/DOID_5634>	"adenosquamous prostate carcinoma"
<http://purl.obolibrary.org/obo/DOID_7031>	"glottis squamous cell carcinoma"
<http://purl.obolibrary.org/obo/DOID_2187>	"amelogenesis imperfecta"
<http://purl.obolibrary.org/obo/DOID_3193>	"peripheral nerve sheath neoplasm"
<http://purl.obolibrary.org/obo/DOID_0111443>	"optic atrophy 2"
<http://purl.obolibrary.org/obo/DOID_11850>	"transient refractive change"
<http://purl.obolibrary.org/obo/DOID_3459>	"breast carcinoma"
<http://purl.obolibrary.org/obo/DOID_9352>	"type 2 diabetes mellitus"
<http://purl.obolibrary.org/obo/DOID_0050906>	"conjunctival nevus"
<http://purl.obolibrary.org/obo/DOID_7930>	"glandular-alveolar pattern testicular yolk sac tumor"
<http://purl.obolibrary.org/obo/DOID_0110625>	"primary ciliary dyskinesia 20"
<http://purl.obolibrary.org/obo/DOID_0060345>	"bacillary angiomatosis"
<http://purl.obolibrary.org/obo/DOID_0090067>	"Fuhrmann syndrome"
<http://purl.obolibrary.org/obo/DOID_0050859>	"hemorrhagic cystitis"
<http://purl.obolibrary.org/obo/DOID_0111308>	"familial febrile seizures 11"
<http://purl.obolibrary.org/obo/DOID_0080121>	"mitochondrial DNA depletion syndrome 3"@en
<http://purl.obolibrary.org/obo/DOID_6102>	"herpetic gastritis"
<http://purl.obolibrary.org/obo/DOID_0050587>	"trichotillomania"
<http://purl.obolibrary.org/obo/DOID_60001>	"pulmonary artery disease"
<http://purl.obolibrary.org/obo/DOID_0060590>	"XFE progeroid syndrome"
<http://purl.obolibrary.org/obo/DOID_0080074>	"neural tube defect"
<http://purl.obolibrary.org/obo/DOID_9952>	"acute lymphoblastic leukemia"
<http://purl.obolibrary.org/obo/DOID_3093>	"nervous system cancer"
<http://purl.obolibrary.org/obo/DOID_0110975>	"brachydactyly type B2"
<http://purl.obolibrary.org/obo/DOID_11633>	"thyroid hormone resistance syndrome"
<http://purl.obolibrary.org/obo/DOID_0050752>	"amyotrophic lateral sclerosis type 8"
<http://purl.obolibrary.org/obo/DOID_0110742>	"type 1 diabetes mellitus 3"
<http://purl.obolibrary.org/obo/DOID_2734>	"keratosis follicularis"
<http://purl.obolibrary.org/obo/DOID_3665>	"diffuse cutaneous mastocytosis"
<http://purl.obolibrary.org/obo/DOID_6975>	"bladder urothelial papillary carcinoma"
<http://purl.obolibrary.org/obo/DOID_9993>	"hypoglycemia"
<http://purl.obolibrary.org/obo/DOID_0111021>	"cone-rod dystrophy 15"
<http://purl.obolibrary.org/obo/DOID_0060316>	"orofaciodigital syndrome I"
<http://purl.obolibrary.org/obo/DOID_14272>	"pericholangitis"
<http://purl.obolibrary.org/obo/DOID_2435>	"skin glomangioma"
<http://purl.obolibrary.org/obo/DOID_7014>	"infiltrating lipoma"
<http://purl.obolibrary.org/obo/DOID_0060269>	"pontocerebellar hypoplasia type 2C"
<http://purl.obolibrary.org/obo/DOID_5258>	"granular cell leiomyosarcoma"
<http://purl.obolibrary.org/obo/DOID_0060036>	"intrinsic cardiomyopathy"
<http://purl.obolibrary.org/obo/DOID_9858>	"deep keratitis"
<http://purl.obolibrary.org/obo/DOID_6548>	"angiomatous meningioma"
<http://purl.obolibrary.org/obo/DOID_5675>	"cribriform carcinoma"
<http://purl.obolibrary.org/obo/DOID_0060705>	"X-linked lymphoproliferative syndrome 1"
<http://purl.obolibrary.org/obo/DOID_0060201>	"amyotrophic lateral sclerosis type 10"
<http://purl.obolibrary.org/obo/DOID_7132>	"urinary bladder small cell neuroendocrine carcinoma"
<http://purl.obolibrary.org/obo/DOID_9500>	"leukocyte disease"
<http://purl.obolibrary.org/obo/DOID_5376>	"skin pilomatrix carcinoma"
<http://purl.obolibrary.org/obo/DOID_13196>	"lingual goiter"
<http://purl.obolibrary.org/obo/DOID_10914>	"amnestic disorder"
<http://purl.obolibrary.org/obo/DOID_0050947>	"hereditary hypophosphatemic rickets with hypercalciuria"
<http://purl.obolibrary.org/obo/DOID_1967>	"leiomyosarcoma"
<http://purl.obolibrary.org/obo/DOID_0060386>	"Chilblain lupus"
<http://purl.obolibrary.org/obo/DOID_0110482>	"autosomal recessive nonsyndromic deafness 24"
<http://purl.obolibrary.org/obo/DOID_6713>	"cerebrovascular disease"
<http://purl.obolibrary.org/obo/DOID_5805>	"subvalvular aortic stenosis"
<http://purl.obolibrary.org/obo/DOID_0111349>	"hereditary desmoid disease"
<http://purl.obolibrary.org/obo/DOID_4690>	"childhood mediastinal neurogenic tumor"
<http://purl.obolibrary.org/obo/DOID_0080162>	"lupus nephritis"@en
<http://purl.obolibrary.org/obo/DOID_0060699>	"familial hypocalciuric hypercalcemia"
<http://purl.obolibrary.org/obo/DOID_0060823>	"syndromic X-linked intellectual disability 94"
<http://purl.obolibrary.org/obo/DOID_3508>	"stricture or kinking of ureter"
<http://purl.obolibrary.org/obo/DOID_0111772>	"46,XY sex reversal 3"
<http://purl.obolibrary.org/obo/DOID_3181>	"oligodendroglioma"
<http://purl.obolibrary.org/obo/DOID_0080091>	"spheroid body myopathy"
<http://purl.obolibrary.org/obo/DOID_0060551>	"poikiloderma with neutropenia"@en
<http://purl.obolibrary.org/obo/DOID_3865>	"adult central nervous system primitive neuroectodermal neoplasm"
<http://purl.obolibrary.org/obo/DOID_0110295>	"autosomal recessive limb-girdle muscular dystrophy type 2U"
<http://purl.obolibrary.org/obo/DOID_6231>	"mature teratoma of the ovary"
<http://purl.obolibrary.org/obo/DOID_10460>	"nasopharyngitis"
<http://purl.obolibrary.org/obo/DOID_771>	"retinal cell cancer"
<http://purl.obolibrary.org/obo/DOID_0111514>	"metatropic dysplasia"
<http://purl.obolibrary.org/obo/DOID_0060864>	"patterned macular dystrophy 2"
<http://purl.obolibrary.org/obo/DOID_2775>	"long bone adamantinoma"
<http://purl.obolibrary.org/obo/DOID_472>	"subglottic angioma"
<http://purl.obolibrary.org/obo/DOID_0060592>	"B-cell adult acute lymphocytic leukemia"
<http://purl.obolibrary.org/obo/DOID_0111062>	"familial hypobetalipoproteinemia 1"
<http://purl.obolibrary.org/obo/DOID_1650>	"female breast axillary tail cancer"
<http://purl.obolibrary.org/obo/DOID_0110220>	"Brugada syndrome 3"
<http://purl.obolibrary.org/obo/DOID_4389>	"soft tissue peripheral neuroepithelioma"
<http://purl.obolibrary.org/obo/DOID_0111555>	"Alkuraya-Kucinskas syndrome"
<http://purl.obolibrary.org/obo/DOID_5299>	"endometrial clear cell adenocarcinoma"
<http://purl.obolibrary.org/obo/DOID_5763>	"lung clear cell-sugar-tumor"
<http://purl.obolibrary.org/obo/DOID_0110838>	"Usher syndrome type 2A"
<http://purl.obolibrary.org/obo/DOID_0060746>	"basal laminar drusen"
<http://purl.obolibrary.org/obo/DOID_13037>	"mechanical lagophthalmos"
<http://purl.obolibrary.org/obo/DOID_0110570>	"autosomal dominant nonsyndromic deafness 47"
<http://purl.obolibrary.org/obo/DOID_0111709>	"focal nonepidermolytic palmoplantar keratoderma 1"
<http://purl.obolibrary.org/obo/DOID_9541>	"osteosclerotic myeloma"
<http://purl.obolibrary.org/obo/DOID_11816>	"vitreous syneresis"
<http://purl.obolibrary.org/obo/DOID_0070021>	"autosomal recessive dyskeratosis congenita 4"
<http://purl.obolibrary.org/obo/DOID_0050613>	"bile duct carcinoma in situ"
<http://purl.obolibrary.org/obo/DOID_210>	"heel spur"
<http://purl.obolibrary.org/obo/DOID_8461>	"Aicardi syndrome"
<http://purl.obolibrary.org/obo/DOID_0080291>	"early infantile epileptic encephalopathy 59"@en
<http://purl.obolibrary.org/obo/DOID_0060787>	"hypomyelinating leukodystrophy 2"
<http://purl.obolibrary.org/obo/DOID_0060911>	"karyomegalic interstitial nephritis"@en
<http://purl.obolibrary.org/obo/DOID_7033>	"anisakiasis"
<http://purl.obolibrary.org/obo/DOID_3953>	"adrenal gland cancer"
<http://purl.obolibrary.org/obo/DOID_0070086>	"schizophrenia 10"
<http://purl.obolibrary.org/obo/DOID_0110383>	"retinitis pigmentosa 7"
<http://purl.obolibrary.org/obo/DOID_0060529>	"white shrimp allergy"@en
<http://purl.obolibrary.org/obo/DOID_0111650>	"ectodermal dysplasia 13"
<http://purl.obolibrary.org/obo/DOID_1838>	"Menkes disease"
<http://purl.obolibrary.org/obo/DOID_8158>	"complement component 5 deficiency"
<http://purl.obolibrary.org/obo/DOID_560>	"jaw-winking syndrome"
<http://purl.obolibrary.org/obo/DOID_3142>	"leg dermatosis"
<http://purl.obolibrary.org/obo/DOID_3095>	"germ cell and embryonal cancer"
<http://purl.obolibrary.org/obo/DOID_2893>	"cervix carcinoma"
<http://purl.obolibrary.org/obo/DOID_5535>	"gallbladder squamous cell carcinoma"
<http://purl.obolibrary.org/obo/DOID_0060141>	"finger agnosia"
<http://purl.obolibrary.org/obo/DOID_0111596>	"distal arthrogryposis type 1"
<http://purl.obolibrary.org/obo/DOID_0060094>	"bone benign neoplasm"
<http://purl.obolibrary.org/obo/DOID_10854>	"salivary gland disease"
<http://purl.obolibrary.org/obo/DOID_9253>	"gastrointestinal stromal tumor"
<http://purl.obolibrary.org/obo/DOID_867>	"maxillary sinus cholesteatoma"
<http://purl.obolibrary.org/obo/DOID_10331>	"kaolin pneumoconiosis"
<http://purl.obolibrary.org/obo/DOID_615>	"leukopenia"
<http://purl.obolibrary.org/obo/DOID_3127>	"proctitis"
<http://purl.obolibrary.org/obo/DOID_11840>	"coronary artery vasospasm"
<http://purl.obolibrary.org/obo/DOID_0110003>	"3-methylglutaconic aciduria with cataracts, neurologic involvement and neutropenia"
<http://purl.obolibrary.org/obo/DOID_3260>	"spindle cell rhabdomyosarcoma"
<http://purl.obolibrary.org/obo/DOID_0080247>	"Galloway-Mowat syndrome 5"@en
<http://purl.obolibrary.org/obo/DOID_4550>	"anal gland neoplasm"
<http://purl.obolibrary.org/obo/DOID_6003>	"aleukemic leukemia cutis"
<http://purl.obolibrary.org/obo/DOID_0080479>	"peroxisome biogenesis disorder 4A"
<http://purl.obolibrary.org/obo/DOID_0050166>	"tuberculous salpingitis"
<http://purl.obolibrary.org/obo/DOID_0050701>	"electroclinical syndrome"
<http://purl.obolibrary.org/obo/DOID_10316>	"pneumoconiosis"
<http://purl.obolibrary.org/obo/DOID_1529>	"penile disease"
