?x	?xl
<http://purl.obolibrary.org/obo/MP_0030528>	"abnormal neck skin morphology"
<http://purl.obolibrary.org/obo/MP_0005304>	"cystic bulbourethral gland"
<http://purl.obolibrary.org/obo/MP_0002498>	"abnormal acute inflammation"
<http://purl.obolibrary.org/obo/MP_0002327>	"abnormal respiratory function"
<http://purl.obolibrary.org/obo/MP_0011857>	"short kidney papilla"
<http://purl.obolibrary.org/obo/MP_0030946>	"abnormal myoblast proliferation"
<http://purl.obolibrary.org/obo/MP_0000575>	"increased foot pad pigmentation"
<http://purl.obolibrary.org/obo/MP_0003522>	"enlarged labia minora"
<http://purl.obolibrary.org/obo/MP_0009065>	"abnormal oviduct weight"
<http://purl.obolibrary.org/obo/MP_0004094>	"abnormal M line morphology"
<http://purl.obolibrary.org/obo/MP_0008685>	"decreased interleukin-18 secretion"
<http://purl.obolibrary.org/obo/MP_0013438>	"dysmyelination"
<http://purl.obolibrary.org/obo/MP_0003880>	"abnormal central pattern generator function"
<http://purl.obolibrary.org/obo/MP_0000890>	"thin cerebellar molecular layer"
<http://purl.obolibrary.org/obo/MP_0004963>	"abnormal blastocoele morphology"
<http://purl.obolibrary.org/obo/MP_0009252>	"absent urinary bladder"
<http://purl.obolibrary.org/obo/MP_0012344>	"decreased gnawing activity"
<http://purl.obolibrary.org/obo/MP_0010183>	"abnormal CD4-positive helper T cell morphology"
<http://purl.obolibrary.org/obo/MP_0003951>	"abnormal copper homeostasis"
<http://purl.obolibrary.org/obo/MP_0020537>	"decreased subiculum size"
<http://purl.obolibrary.org/obo/MP_0013785>	"abnormal mammary gland bud morphology"
<http://purl.obolibrary.org/obo/MP_0020693>	"increased optic chiasm total cell area"
<http://purl.obolibrary.org/obo/MP_0010573>	"left dorsal aorta regression"
<http://purl.obolibrary.org/obo/MP_0008932>	"abnormal embryonic tissue physiology"
<http://purl.obolibrary.org/obo/MP_0003125>	"abnormal septation of the cloaca"
<http://purl.obolibrary.org/obo/MP_0004683>	"absent intervertebral disk"
<http://purl.obolibrary.org/obo/MP_0004460>	"alisphenoid bone hypoplasia"
<http://purl.obolibrary.org/obo/MP_0006299>	"abnormal latent inhibition of conditioning behavior"
<http://purl.obolibrary.org/obo/MP_0009675>	"orthokeratosis"
<http://purl.obolibrary.org/obo/MP_0013804>	"decreased IgG2 level"
<http://purl.obolibrary.org/obo/MP_0004566>	"myocardial fiber degeneration"
<http://purl.obolibrary.org/obo/MP_0001589>	"abnormal mean corpuscular hemoglobin"
<http://purl.obolibrary.org/obo/MP_0030220>	"mandibular cysts"
<http://purl.obolibrary.org/obo/MP_0002945>	"abnormal inhibitory postsynaptic currents"
<http://purl.obolibrary.org/obo/MP_0013334>	"adenohypophysis peliosis"
<http://purl.obolibrary.org/obo/MP_0030394>	"abnormal incus short process morphology"
<http://purl.obolibrary.org/obo/MP_0008687>	"increased interleukin-2 secretion"
<http://purl.obolibrary.org/obo/MP_0008288>	"abnormal adrenal cortex morphology"
<http://purl.obolibrary.org/obo/MP_0005148>	"seminal vesicle hypoplasia"
<http://purl.obolibrary.org/obo/MP_0001088>	"small nodose ganglion"
<http://purl.obolibrary.org/obo/MP_0002828>	"abnormal renal glomerular capsule morphology"
<http://purl.obolibrary.org/obo/MP_0008524>	"increased plasmacytoid dendritic cell number"
<http://purl.obolibrary.org/obo/MP_0013217>	"abnormal posterior definitive endoderm morphology"
<http://purl.obolibrary.org/obo/MP_0005335>	"abnormal gonadal fat pad morphology"
<http://purl.obolibrary.org/obo/MP_0001159>	"absent prostate gland"
<http://purl.obolibrary.org/obo/MP_0009926>	"decreased transitional stage T2 B cell number"
<http://purl.obolibrary.org/obo/MP_0011259>	"abnormal cephalic neural fold morphology"
<http://purl.obolibrary.org/obo/MP_0010005>	"abnormal lobule simplex morphology"
<http://purl.obolibrary.org/obo/MP_0008711>	"increased interleukin-9 secretion"
<http://purl.obolibrary.org/obo/MP_0012205>	"abnormal neuronal stem cell self-renewal"
<http://purl.obolibrary.org/obo/MP_0004115>	"abnormal sinoatrial node morphology"
<http://purl.obolibrary.org/obo/MP_0006078>	"abnormal nipple morphology"
<http://purl.obolibrary.org/obo/MP_0013081>	"autopod open puncture"
<http://purl.obolibrary.org/obo/MP_0003377>	"late onset of menarche"
<http://purl.obolibrary.org/obo/MP_0003553>	"abnormal foreskin morphology"
<http://purl.obolibrary.org/obo/MP_0031012>	"impaired sperm migration in female genital tract"
<http://purl.obolibrary.org/obo/MP_0002420>	"abnormal adaptive immunity"
<http://purl.obolibrary.org/obo/MP_0011446>	"abnormal renal albumin reabsorption"
<http://purl.obolibrary.org/obo/MP_0005556>	"abnormal renal filtration rate"
<http://purl.obolibrary.org/obo/MP_0012167>	"abnormal epigenetic regulation of gene expression"
<http://purl.obolibrary.org/obo/MP_0000398>	"splitting of guard hairs"
<http://purl.obolibrary.org/obo/MP_0011801>	"urethra obstruction"
<http://purl.obolibrary.org/obo/MP_0030714>	"abnormal circulating isoleucine level"
<http://purl.obolibrary.org/obo/MP_0008119>	"decreased Langerhans cell number"
<http://purl.obolibrary.org/obo/MP_0003774>	"thick lip"
<http://purl.obolibrary.org/obo/MP_0009677>	"abnormal spinal cord dorsal column morphology"
<http://purl.obolibrary.org/obo/MP_0009278>	"abnormal bone marrow cell physiology"
<http://purl.obolibrary.org/obo/MP_0006138>	"congestive heart failure"
<http://purl.obolibrary.org/obo/MP_0009454>	"impaired contextual conditioning behavior"
<http://purl.obolibrary.org/obo/MP_0011155>	"absent hippocampus stratum oriens"
<http://purl.obolibrary.org/obo/MP_0008327>	"abnormal corticotroph morphology"
<http://purl.obolibrary.org/obo/MP_0009514>	"titubation"
<http://purl.obolibrary.org/obo/MP_0003618>	"uterine cervical atresia"
<http://purl.obolibrary.org/obo/MP_0011038>	"impaired branching involved in alveolar sac morphogenesis"
<http://purl.obolibrary.org/obo/MP_0000764>	"abnormal tongue epithelium morphology"
<http://purl.obolibrary.org/obo/MP_0012596>	"increased glutamate decarboxylase activity"
<http://purl.obolibrary.org/obo/MP_0013670>	"increased Ly6C-positive immature NK cell number"
<http://purl.obolibrary.org/obo/MP_0011448>	"decreased dopaminergic neuron number"
<http://purl.obolibrary.org/obo/MP_0011624>	"abnormal sensitization to xenobiotic"
<http://purl.obolibrary.org/obo/MP_0030884>	"rachitic rosary"
<http://purl.obolibrary.org/obo/MP_0030537>	"abnormal notochordal process morphology"
<http://purl.obolibrary.org/obo/MP_0003156>	"abnormal leukocyte migration"
<http://purl.obolibrary.org/obo/MP_0001253>	"abnormal body height"
<http://purl.obolibrary.org/obo/MP_0013998>	"absent canalicular internal carotid artery segment"
<http://purl.obolibrary.org/obo/MP_0000647>	"abnormal sebaceous gland morphology"
<http://purl.obolibrary.org/obo/MP_0013178>	"tail necrosis"
<http://purl.obolibrary.org/obo/MP_0010612>	"muscular subaortic stenosis"
<http://purl.obolibrary.org/obo/MP_0013835>	"absent hypoglossal nerve"
<http://purl.obolibrary.org/obo/MP_0005500>	"abnormal gustatory system morphology"
<http://purl.obolibrary.org/obo/MP_0002694>	"abnormal pancreas secretion"
<http://purl.obolibrary.org/obo/MP_0001324>	"abnormal eye pigmentation"
<http://purl.obolibrary.org/obo/MP_0004768>	"abnormal axonal transport"
<http://purl.obolibrary.org/obo/MP_0009057>	"increased interleukin-21 secretion"
<http://purl.obolibrary.org/obo/MP_0006243>	"impaired pupillary reflex"
<http://purl.obolibrary.org/obo/MP_0020789>	"increased superior colliculus cell number"
<http://purl.obolibrary.org/obo/MP_0001511>	"disheveled coat"
<http://purl.obolibrary.org/obo/MP_0030433>	"large foramen rotundum"
<http://purl.obolibrary.org/obo/MP_0012028>	"abnormal visceral endoderm physiology"
<http://purl.obolibrary.org/obo/MP_0010716>	"optic disk coloboma"
<http://purl.obolibrary.org/obo/MP_0013491>	"abnormal Herring body morphology"
<http://purl.obolibrary.org/obo/MP_0030316>	"enlarged neurocranium"
<http://purl.obolibrary.org/obo/MP_0012540>	"abnormal lamina terminalis morphology"
<http://purl.obolibrary.org/obo/MP_0009790>	"decreased susceptibility to viral infection induced morbidity/mortality"
<http://purl.obolibrary.org/obo/MP_0008737>	"abnormal spleen physiology"
<http://purl.obolibrary.org/obo/MP_0002243>	"abnormal vomeronasal organ morphology"
<http://purl.obolibrary.org/obo/MP_0020253>	"increased collagen level"
<http://purl.obolibrary.org/obo/MP_0011320>	"abnormal glomerular capillary morphology"
<http://purl.obolibrary.org/obo/MP_0020910>	"abnormal stress-induced reinstatement of an extinguished operant behavior for a cocaine reinforcer"
<http://purl.obolibrary.org/obo/MP_0010903>	"abnormal pulmonary alveolus wall morphology"
<http://purl.obolibrary.org/obo/MP_0010215>	"abnormal circulating complement protein level"
<http://purl.obolibrary.org/obo/MP_0003579>	"increased ovarian carcinoma incidence"
<http://purl.obolibrary.org/obo/MP_0010582>	"abnormal bulbus cordis septation"
<http://purl.obolibrary.org/obo/MP_0012761>	"increased cranial neural crest cell apoptosis"
<http://purl.obolibrary.org/obo/MP_0011656>	"coronary arterio-venous fistula"
<http://purl.obolibrary.org/obo/MP_0010886>	"absent minor salivary glands"
<http://purl.obolibrary.org/obo/MP_0004408>	"decreased cochlear hair cell number"
<http://purl.obolibrary.org/obo/MP_0000060>	"delayed bone ossification"
<http://purl.obolibrary.org/obo/MP_0013343>	"abnormal pituitary gland apoptosis"
<http://purl.obolibrary.org/obo/MP_0011091>	"prenatal lethality, complete penetrance"
<http://purl.obolibrary.org/obo/MP_0030180>	"abnormal nasal fin morphology"
<http://purl.obolibrary.org/obo/MP_0006245>	"dislocated lens"
<http://purl.obolibrary.org/obo/MP_0004629>	"abnormal spiral modiolar artery morphology"
<http://purl.obolibrary.org/obo/MP_0013270>	"fourth pharyngeal arch hypoplasia"
<http://purl.obolibrary.org/obo/MP_0030025>	"giant platelets"
<http://purl.obolibrary.org/obo/MP_0003828>	"pulmonary edema"
<http://purl.obolibrary.org/obo/MP_0014217>	"abnormal intestinal mucosa thickness"
<http://purl.obolibrary.org/obo/MP_0013530>	"abnormal periderm morphology"
<http://purl.obolibrary.org/obo/MP_0009222>	"increased uterus tumor incidence"
<http://purl.obolibrary.org/obo/MP_0030590>	"abnormal sperm fibrous sheath morphology"
<http://purl.obolibrary.org/obo/MP_0020442>	"serous retinal detachment"
<http://purl.obolibrary.org/obo/MP_0004064>	"decreased susceptibility to induced muscular atrophy"
<http://purl.obolibrary.org/obo/MP_0008329>	"decreased somatotroph cell number"
<http://purl.obolibrary.org/obo/MP_0003358>	"abnormal hypaxial muscle morphology"
<http://purl.obolibrary.org/obo/MP_0005010>	"abnormal CD8-positive, alpha beta T cell morphology"
<http://purl.obolibrary.org/obo/MP_0010361>	"increased gangliosarcoma incidence"
<http://purl.obolibrary.org/obo/MP_0010014>	"hippocampus pyramidal cell degeneration"
<http://purl.obolibrary.org/obo/MP_0000849>	"abnormal cerebellum morphology"
<http://purl.obolibrary.org/obo/MP_0001095>	"enlarged trigeminal ganglion"
<http://purl.obolibrary.org/obo/MP_0004799>	"increased susceptibility to experimental autoimmune encephalomyelitis"
<http://purl.obolibrary.org/obo/MP_0008516>	"disorganized retinal outer nuclear layer"
<http://purl.obolibrary.org/obo/MP_0005526>	"decreased renal plasma flow rate"
<http://purl.obolibrary.org/obo/MP_0008881>	"absent Harderian gland"
<http://purl.obolibrary.org/obo/MP_0008902>	"abnormal renal fat pad morphology"
<http://purl.obolibrary.org/obo/MP_0013122>	"tail swellings"
<http://purl.obolibrary.org/obo/MP_0012081>	"absent heart tube"
<http://purl.obolibrary.org/obo/MP_0009957>	"abnormal cerebellum vermis lobule morphology"
<http://purl.obolibrary.org/obo/MP_0020850>	"abnormal microtubule cytoskeleton morphology"
<http://purl.obolibrary.org/obo/MP_0008380>	"abnormal gonial bone morphology"
<http://purl.obolibrary.org/obo/MP_0008033>	"impaired lipolysis"
<http://purl.obolibrary.org/obo/MP_0010708>	"absent iris stroma"
<http://purl.obolibrary.org/obo/MP_0004818>	"increased skeletal muscle mass"
<http://purl.obolibrary.org/obo/MP_0020733>	"increased substantia nigra cell density"
<http://purl.obolibrary.org/obo/MP_0009474>	"thick epidermis stratum spinosum"
<http://purl.obolibrary.org/obo/MP_0012566>	"decreased susceptibility to experimental autoimmune orchitis"
<http://purl.obolibrary.org/obo/MP_0030182>	"abnormal oronasal membrane morphology"
<http://purl.obolibrary.org/obo/MP_0011351>	"absent proximal convoluted tubule brush border"
<http://purl.obolibrary.org/obo/MP_0010182>	"decreased susceptibility to weight gain"
<http://purl.obolibrary.org/obo/MP_0020936>	"altered susceptibility to Picornaviridae infection"
<http://purl.obolibrary.org/obo/MP_0010929>	"increased osteoid thickness"
<http://purl.obolibrary.org/obo/MP_0002085>	"abnormal embryonic tissue morphology"
<http://purl.obolibrary.org/obo/MP_0030529>	"abnormal head skin morphology"
<http://purl.obolibrary.org/obo/MP_0012753>	"increased cardiac neural crest cell apoptosis"
<http://purl.obolibrary.org/obo/MP_0005305>	"prostate gland anterior lobe hyperplasia"
<http://purl.obolibrary.org/obo/MP_0000960>	"abnormal sensory ganglion morphology"
<http://purl.obolibrary.org/obo/MP_0011858>	"elongated kidney papilla"
<http://purl.obolibrary.org/obo/MP_0020303>	"small horns"
<http://purl.obolibrary.org/obo/MP_0001097>	"abnormal superior glossopharyngeal ganglion morphology"
<http://purl.obolibrary.org/obo/MP_0030947>	"increased myoblast proliferation"
<http://purl.obolibrary.org/obo/MP_0012800>	"abnormal rhombomere 5 morphology"
<http://purl.obolibrary.org/obo/MP_0003523>	"small labia minora"
<http://purl.obolibrary.org/obo/MP_0001316>	"corneal scarring"
<http://purl.obolibrary.org/obo/MP_0004682>	"small intervertebral disk"
<http://purl.obolibrary.org/obo/MP_0009066>	"decreased oviduct weight"
<http://purl.obolibrary.org/obo/MP_0002499>	"chronic inflammation"
<http://purl.obolibrary.org/obo/MP_0004964>	"absent inner cell mass"
<http://purl.obolibrary.org/obo/MP_0002757>	"decreased vertical activity"
<http://purl.obolibrary.org/obo/MP_0009253>	"abnormal sympathetic neuron physiology"
<http://purl.obolibrary.org/obo/MP_0010771>	"integument phenotype"
<http://purl.obolibrary.org/obo/MP_0012345>	"increased tail rattling"
<http://purl.obolibrary.org/obo/MP_0006087>	"increased body mass index"
<http://purl.obolibrary.org/obo/MP_0000576>	"clubfoot"
<http://purl.obolibrary.org/obo/MP_0003952>	"abnormal copper level"
<http://purl.obolibrary.org/obo/MP_0004095>	"ocular distichiasis"
<http://purl.obolibrary.org/obo/MP_0008686>	"abnormal interleukin-2 secretion"
<http://purl.obolibrary.org/obo/MP_0030277>	"thin interparietal bone"
<http://purl.obolibrary.org/obo/MP_0010387>	"abnormal Bergmann glial cell morphology"
<http://purl.obolibrary.org/obo/MP_0013786>	"abnormal mammary gland bud formation"
<http://purl.obolibrary.org/obo/MP_0013439>	"abnormal Harderian gland development"
<http://purl.obolibrary.org/obo/MP_0020069>	"decreased neocortex size"
<http://purl.obolibrary.org/obo/MP_0010184>	"abnormal T follicular helper cell morphology"
<http://purl.obolibrary.org/obo/MP_0030592>	"abnormal manganese homeostasis"
<http://purl.obolibrary.org/obo/MP_0020694>	"abnormal optic chiasm cell density"
<http://purl.obolibrary.org/obo/MP_0010574>	"aorta dilation"
<http://purl.obolibrary.org/obo/MP_0009831>	"abnormal sperm midpiece morphology"
<http://purl.obolibrary.org/obo/MP_0004461>	"basisphenoid bone hypoplasia"
<http://purl.obolibrary.org/obo/MP_0020538>	"abnormal cerebellum fastigial nucleus size"
<http://purl.obolibrary.org/obo/MP_0002250>	"abnormal hypopharynx morphology"
<http://purl.obolibrary.org/obo/MP_0013805>	"myeloid metaplasia"
<http://purl.obolibrary.org/obo/MP_0003126>	"abnormal external female genitalia morphology"
<http://purl.obolibrary.org/obo/MP_0013335>	"hepatic peliosis"
<http://purl.obolibrary.org/obo/MP_0004684>	"intervertebral disk degeneration"
<http://purl.obolibrary.org/obo/MP_0000008>	"increased white adipose tissue amount"
<http://purl.obolibrary.org/obo/MP_0020759>	"abnormal cingulate cortex average cell area"
<http://purl.obolibrary.org/obo/MP_0008289>	"abnormal adrenal medulla morphology"
<http://purl.obolibrary.org/obo/MP_0009676>	"abnormal hemostasis"
<http://purl.obolibrary.org/obo/MP_0004567>	"decreased myocardial fiber number"
<http://purl.obolibrary.org/obo/MP_0030221>	"maxillary cysts"
<http://purl.obolibrary.org/obo/MP_0030395>	"absent incus short process"
<http://purl.obolibrary.org/obo/MP_0010006>	"abnormal flocculus morphology"
<http://purl.obolibrary.org/obo/MP_0012206>	"increased neuronal stem cell self-renewal"
<http://purl.obolibrary.org/obo/MP_0008688>	"decreased interleukin-2 secretion"
<http://purl.obolibrary.org/obo/MP_0004260>	"enlarged placenta"
<http://purl.obolibrary.org/obo/MP_0008525>	"decreased cranium height"
<http://purl.obolibrary.org/obo/MP_0000869>	"abnormal cerebellum posterior vermis morphology"
<http://purl.obolibrary.org/obo/MP_0030442>	"decreased osteoblast apoptosis"
<http://purl.obolibrary.org/obo/MP_0011447>	"abnormal renal glucose reabsorption"
<http://purl.obolibrary.org/obo/MP_0001956>	"hypopnea"
<http://purl.obolibrary.org/obo/MP_0000399>	"increased curvature of guard hairs"
<http://purl.obolibrary.org/obo/MP_0004463>	"basisphenoid bone foramen"
<http://purl.obolibrary.org/obo/MP_0004116>	"abnormal atrioventricular bundle conduction"
<http://purl.obolibrary.org/obo/MP_0001473>	"reduced long term potentiation"
<http://purl.obolibrary.org/obo/MP_0006316>	"increased urine sodium level"
<http://purl.obolibrary.org/obo/MP_0013082>	"autopod closed contusion"
<http://purl.obolibrary.org/obo/MP_0002252>	"abnormal oropharynx morphology"
<http://purl.obolibrary.org/obo/MP_0009279>	"abnormal activated sperm motility"
<http://purl.obolibrary.org/obo/MP_0031013>	"abnormal egg activation"
<http://purl.obolibrary.org/obo/MP_0009455>	"enhanced cued conditioning behavior"
<http://purl.obolibrary.org/obo/MP_0010400>	"increased liver glycogen level"
<http://purl.obolibrary.org/obo/MP_0005557>	"increased creatinine clearance"
<http://purl.obolibrary.org/obo/MP_0004534>	"decreased inner hair cell stereocilia number"
<http://purl.obolibrary.org/obo/MP_0008933>	"abnormal motile primary cilium physiology"
<http://purl.obolibrary.org/obo/MP_0020609>	"increased thalamus total cell area"
<http://purl.obolibrary.org/obo/MP_0012168>	"abnormal optic placode morphology"
<http://purl.obolibrary.org/obo/MP_0011802>	"seminal vesiculitis"
<http://purl.obolibrary.org/obo/MP_0030715>	"increased circulating isoleucine level"
<http://purl.obolibrary.org/obo/MP_0003775>	"thin lip"
<http://purl.obolibrary.org/obo/MP_0013500>	"abnormal fibroblast apoptosis"
<http://purl.obolibrary.org/obo/MP_0009678>	"abnormal spinal cord lateral column morphology"
<http://purl.obolibrary.org/obo/MP_0000520>	"absent kidney"
<http://purl.obolibrary.org/obo/MP_0011156>	"abnormal hypodermis fat layer morphology"
<http://purl.obolibrary.org/obo/MP_0020108>	"increased nitrite level"
<http://purl.obolibrary.org/obo/MP_0009515>	"increased gastrointestinal stromal tumor incidence"
<http://purl.obolibrary.org/obo/MP_0013999>	"absent parasellar internal carotid artery"
<http://purl.obolibrary.org/obo/MP_0002946>	"delayed axon extension"
<http://purl.obolibrary.org/obo/MP_0011039>	"abnormal vestibuloocular dark reflex"
<http://purl.obolibrary.org/obo/MP_0000765>	"abnormal tongue squamous epithelium morphology"
<http://purl.obolibrary.org/obo/MP_0012597>	"abnormal nicotinamide N-methyltransferase activity"
<http://purl.obolibrary.org/obo/MP_0013671>	"abnormal mature NK cell number"
<http://purl.obolibrary.org/obo/MP_0005149>	"abnormal gubernaculum morphology"
<http://purl.obolibrary.org/obo/MP_0030885>	"increased radius size"
<http://purl.obolibrary.org/obo/MP_0003157>	"impaired muscle relaxation"
<http://purl.obolibrary.org/obo/MP_0001254>	"increased body height"
<http://purl.obolibrary.org/obo/MP_0000648>	"absent sebaceous gland"
<http://purl.obolibrary.org/obo/MP_0014130>	"thymus cysts"
<http://purl.obolibrary.org/obo/MP_0009927>	"absent transitional stage T2 B cells"
<http://purl.obolibrary.org/obo/MP_0004769>	"abnormal synaptic vesicle morphology"
<http://purl.obolibrary.org/obo/MP_0003378>	"early sexual maturation"
<http://purl.obolibrary.org/obo/MP_0013492>	"oral erythroplakia"
<http://purl.obolibrary.org/obo/MP_0002421>	"abnormal cell-mediated immunity"
<http://purl.obolibrary.org/obo/MP_0009058>	"decreased interleukin-21 secretion"
<http://purl.obolibrary.org/obo/MP_0006244>	"eyelid muscle spasm"
<http://purl.obolibrary.org/obo/MP_0009620>	"abnormal primary vitreous morphology"
<http://purl.obolibrary.org/obo/MP_0020254>	"decreased collagen level"
<http://purl.obolibrary.org/obo/MP_0020911>	"abnormal drug-induced reinstatement of an extinguished operant behavior for a drug reinforcer"
<http://purl.obolibrary.org/obo/MP_0030434>	"premature maxillary-premaxillary suture closure"
<http://purl.obolibrary.org/obo/MP_0012029>	"abnormal electroretinogram waveform feature"
<http://purl.obolibrary.org/obo/MP_0010717>	"optic nerve coloboma"
<http://purl.obolibrary.org/obo/MP_0020499>	"persistent right umbilical vein"
<http://purl.obolibrary.org/obo/MP_0009791>	"increased susceptibility to viral infection induced morbidity/mortality"
<http://purl.obolibrary.org/obo/MP_0008738>	"abnormal liver iron level"
<http://purl.obolibrary.org/obo/MP_0002244>	"abnormal turbinate morphology"
<http://purl.obolibrary.org/obo/MP_0011321>	"abnormal peritubular capillary morphology"
<http://purl.obolibrary.org/obo/MP_0010904>	"abnormal alveolar pore morphology"
<http://purl.obolibrary.org/obo/MP_0010216>	"abnormal circulating retinol binding protein level"
<http://purl.obolibrary.org/obo/MP_0000061>	"fragile skeleton"
<http://purl.obolibrary.org/obo/MP_0011449>	"increased dopaminergic neuron number"
<http://purl.obolibrary.org/obo/MP_0011625>	"cystolithiasis"
<http://purl.obolibrary.org/obo/MP_0000930>	"wavy neural tube"
<http://purl.obolibrary.org/obo/MP_0030538>	"abnormal notochordal plate morphology"
<http://purl.obolibrary.org/obo/MP_0012762>	"abnormal alpha-beta T cell morphology"
<http://purl.obolibrary.org/obo/MP_0030026>	"small Meckel's cartilage"
<http://purl.obolibrary.org/obo/MP_0011657>	"coronary-cameral fistula"
<http://purl.obolibrary.org/obo/MP_0010887>	"pale lung"
<http://purl.obolibrary.org/obo/MP_0014132>	"abnormal tear film physiology"
<http://purl.obolibrary.org/obo/MP_0013179>	"wavy tail"
<http://purl.obolibrary.org/obo/MP_0010613>	"abnormal mitral valve anulus morphology"
<http://purl.obolibrary.org/obo/MP_0013836>	"abnormal hypoglossal nerve topology"
<http://purl.obolibrary.org/obo/MP_0005501>	"abnormal skin physiology"
<http://purl.obolibrary.org/obo/MP_0001325>	"abnormal retina morphology"
<http://purl.obolibrary.org/obo/MP_0004065>	"increased susceptibility to induced muscular atrophy"
<http://purl.obolibrary.org/obo/MP_0005011>	"increased eosinophil cell number"
<http://purl.obolibrary.org/obo/MP_0013494>	"abnormal trachea gland morphology"
<http://purl.obolibrary.org/obo/MP_0000343>	"altered response to myocardial infarction"
<http://purl.obolibrary.org/obo/MP_0013271>	"sixth pharyngeal arch hypoplasia"
<http://purl.obolibrary.org/obo/MP_0009622>	"absent inguinal lymph nodes"
<http://purl.obolibrary.org/obo/MP_0003829>	"impaired febrile response"
<http://purl.obolibrary.org/obo/MP_0001512>	"trunk curl"
<http://purl.obolibrary.org/obo/MP_0014218>	"increased intestinal mucosa thickness"
<http://purl.obolibrary.org/obo/MP_0009223>	"increased uterus carcinoma incidence"
<http://purl.obolibrary.org/obo/MP_0008517>	"thick retinal outer nuclear layer"
<http://purl.obolibrary.org/obo/MP_0011100>	"preweaning lethality, complete penetrance"
<http://purl.obolibrary.org/obo/MP_0003359>	"hypaxial muscle hypoplasia"
<http://purl.obolibrary.org/obo/MP_0010362>	"increased ganglioneuroma incidence"
<http://purl.obolibrary.org/obo/MP_0030770>	"increased urine adrenaline level"
<http://purl.obolibrary.org/obo/MP_0001096>	"abnormal glossopharyngeal ganglion morphology"
<http://purl.obolibrary.org/obo/MP_0008882>	"abnormal enterocyte physiology"
<http://purl.obolibrary.org/obo/MP_0000063>	"decreased bone mineral density"
<http://purl.obolibrary.org/obo/MP_0008903>	"abnormal mesenteric fat pad morphology"
<http://purl.obolibrary.org/obo/MP_0010583>	"abnormal conotruncus morphology"
<http://purl.obolibrary.org/obo/MP_0013123>	"head/neck swellings"
<http://purl.obolibrary.org/obo/MP_0004470>	"small nasal bone"
<http://purl.obolibrary.org/obo/MP_0020851>	"abnormal vacuole morphology"
<http://purl.obolibrary.org/obo/MP_0020937>	"increased susceptibility to Picornaviridae infection"
<http://purl.obolibrary.org/obo/MP_0008381>	"absent gonial bone"
<http://purl.obolibrary.org/obo/MP_0010770>	"preweaning lethality"
<http://purl.obolibrary.org/obo/MP_0011165>	"abnormal tooth root development"
<http://purl.obolibrary.org/obo/MP_0004819>	"decreased skeletal muscle mass"
<http://purl.obolibrary.org/obo/MP_0002955>	"increased compensatory renal growth"
<http://purl.obolibrary.org/obo/MP_0013344>	"increased pituitary gland apoptosis"
<http://purl.obolibrary.org/obo/MP_0004067>	"abnormal trabecula carnea morphology"
<http://purl.obolibrary.org/obo/MP_0011092>	"embryonic lethality, complete penetrance"
<http://purl.obolibrary.org/obo/MP_0011352>	"proximal convoluted tubule brush border loss"
<http://purl.obolibrary.org/obo/MP_0002086>	"abnormal extraembryonic tissue morphology"
<http://purl.obolibrary.org/obo/MP_0013531>	"abnormal periderm development"
<http://purl.obolibrary.org/obo/MP_0009830>	"abnormal sperm connecting piece morphology"
<http://purl.obolibrary.org/obo/MP_0005306>	"abnormal phalanx morphology"
<http://purl.obolibrary.org/obo/MP_0000961>	"abnormal dorsal root ganglion morphology"
<http://purl.obolibrary.org/obo/MP_0020443>	"tractional retinal detachment"
<http://purl.obolibrary.org/obo/MP_0010015>	"abnormal cuticular plate morphology"
<http://purl.obolibrary.org/obo/MP_0011573>	"abnormal sinotubular junction morphology"
<http://purl.obolibrary.org/obo/MP_0011859>	"decreased renal glomerulus basement membrane thickness"
<http://purl.obolibrary.org/obo/MP_0010772>	"abnormal pollex morphology"
<http://purl.obolibrary.org/obo/MP_0001098>	"small superior glossopharyngeal ganglion"
<http://purl.obolibrary.org/obo/MP_0005460>	"abnormal leukopoiesis"
<http://purl.obolibrary.org/obo/MP_0030948>	"decreased myoblast proliferation"
<http://purl.obolibrary.org/obo/MP_0012801>	"decreased rhombomere 5 size"
<http://purl.obolibrary.org/obo/MP_0003524>	"splayed labia minora"
<http://purl.obolibrary.org/obo/MP_0001317>	"abnormal pupil morphology"
<http://purl.obolibrary.org/obo/MP_0009067>	"increased oviduct weight"
<http://purl.obolibrary.org/obo/MP_0005527>	"increased renal glomerular filtration rate"
<http://purl.obolibrary.org/obo/MP_0004965>	"inner cell mass degeneration"
<http://purl.obolibrary.org/obo/MP_0002758>	"long tail"
<http://purl.obolibrary.org/obo/MP_0012082>	"delayed heart development"
<http://purl.obolibrary.org/obo/MP_0003745>	"abnormal oral mucosa morphology"
<http://purl.obolibrary.org/obo/MP_0012346>	"decreased tail rattling"
<http://purl.obolibrary.org/obo/MP_0006088>	"abnormal blood-cerebrospinal fluid barrier function"
<http://purl.obolibrary.org/obo/MP_0008034>	"enhanced lipolysis"
<http://purl.obolibrary.org/obo/MP_0003953>	"abnormal hormone level"
<http://purl.obolibrary.org/obo/MP_0010709>	"absent eye anterior chamber"
<http://purl.obolibrary.org/obo/MP_0030278>	"thick neurocranium"
<http://purl.obolibrary.org/obo/MP_0010388>	"abnormal Bergmann glial cell differentiation"
<http://purl.obolibrary.org/obo/MP_0005076>	"abnormal cell differentiation"
