?x	?xl
<http://purl.obolibrary.org/obo/UBERON_0004067>	"lateral nasal prominence"
<http://purl.obolibrary.org/obo/MAXO_0000083>	"acupuncture therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000179>	"blood formation agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000609>	"serology test"@en
<http://purl.obolibrary.org/obo/MAXO_0000538>	"fetal fibronectin test"@en
<http://purl.obolibrary.org/obo/MAXO_0000220>	"glucocorticoid agent therapy"@en
<http://purl.obolibrary.org/obo/NBO_0000003>	"emotional behavior"
<http://purl.obolibrary.org/obo/MAXO_0000579>	"blood gas measurement"@en
<http://purl.obolibrary.org/obo/UBERON_0003374>	"chorionic ectoderm"
<http://purl.obolibrary.org/obo/UBERON_0007237>	"1st arch mandibular component"
<http://purl.obolibrary.org/obo/MAXO_0000014>	"radiation therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000226>	"parasympathomimetic therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0010052>	"meat food product intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000267>	"gastrointestinal agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0002094>	"interventricular septum"
<http://purl.obolibrary.org/obo/MAXO_0000442>	"erythropoietin regulating agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0003078>	"epibranchial placode"
<http://purl.obolibrary.org/obo/UBERON_0006241>	"future spinal cord"
<http://purl.obolibrary.org/obo/MAXO_0000173>	"antiemetics agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0005061>	"neural groove"
<http://purl.obolibrary.org/obo/MAXO_0010093>	"dietary glycine intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000305>	"ophthalmic agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0000476>	"acellular anatomical structure"
<http://purl.obolibrary.org/obo/MAXO_0000483>	"medical professional consultation"@en
<http://purl.obolibrary.org/obo/MAXO_0000055>	"sunlight avoidance"@en
<http://purl.obolibrary.org/obo/NBO_0045000>	"tobacco consumption"@en
<http://purl.obolibrary.org/obo/MAXO_0000558>	"interleukin-12 biomarker measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0010099>	"dietary cholesterol intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000489>	"vital signs measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0000290>	"parathyroid-suppressant hormonal agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000191>	"vasodilator agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0010002>	"protein intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000511>	"bilevel positive airway pressure ventilation"@en
<http://purl.obolibrary.org/obo/MAXO_0000261>	"amphetamine agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000246>	"antihepatitis agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0004040>	"cortical intermediate zone"
<http://purl.obolibrary.org/obo/MAXO_0000124>	"disease screening"@en
<http://purl.obolibrary.org/obo/MAXO_0000193>	"non-opioid analgesics agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000552>	"interleukin-6 biomarker measurement"@en
<http://purl.obolibrary.org/obo/UBERON_0016888>	"transitional anatomical structure"
<http://purl.obolibrary.org/obo/UBERON_0002296>	"dorsal mesentery"
<http://purl.obolibrary.org/obo/MAXO_0000593>	"clinical real-time PCR test"@en
<http://purl.obolibrary.org/obo/UBERON_0034708>	"cerebellum marginal layer"
<http://purl.obolibrary.org/obo/UBERON_0016538>	"temporal cortex"
<http://purl.obolibrary.org/obo/UBERON_0001007>	"digestive system"
<http://purl.obolibrary.org/obo/UBERON_0000113>	"post-juvenile adult stage"
<http://purl.obolibrary.org/obo/UBERON_0008947>	"respiratory primordium"
<http://purl.obolibrary.org/obo/MAXO_0000240>	"antiprotozoal agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0003824>	"nerve of thoracic segment"
<http://purl.obolibrary.org/obo/MAXO_0000599>	"vasopressor agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000281>	"prostaglandin-modifying, hormonal agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0011861>	"aorta collagen fibril"
<http://purl.obolibrary.org/obo/GO_0110165>	"cellular anatomical entity"
<http://purl.obolibrary.org/obo/UBERON_0005564>	"gonad primordium"
<http://purl.obolibrary.org/obo/GO_0005575>	"cellular_component"
<http://purl.obolibrary.org/obo/UBERON_0003063>	"prechordal plate"
<http://purl.obolibrary.org/obo/MAXO_0000142>	"sputum cytology"@en
<http://purl.obolibrary.org/obo/UBERON_0007645>	"future meninx"
<http://purl.obolibrary.org/obo/MAXO_0000501>	"endotracheal extubation"@en
<http://purl.obolibrary.org/obo/MAXO_0000287>	"estrogen modifying agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000434>	"calcium channel blocking agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0015212>	"lateral structure"
<http://purl.obolibrary.org/obo/MAXO_0000075>	"digestive system test"@en
<http://purl.obolibrary.org/obo/UBERON_0016879>	"future central nervous system"
<http://purl.obolibrary.org/obo/UBERON_0003069>	"otic placode"
<http://purl.obolibrary.org/obo/UBERON_0005051>	"mediastinum testis"
<http://purl.obolibrary.org/obo/MAXO_0000183>	"alpha-adrenergic agonist agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0010084>	"fruit intake avoidance"
<http://purl.obolibrary.org/obo/UBERON_0010376>	"pancreas ventral primordium"
<http://purl.obolibrary.org/obo/UBERON_0007646>	"endomeninx"
<http://purl.obolibrary.org/obo/MAXO_0000475>	"surgical denervation"@en
<http://purl.obolibrary.org/obo/UBERON_0029636>	"lumbar spinal cord gray matter"
<http://purl.obolibrary.org/obo/MAXO_0000548>	"swab-based biospecimen collection"@en
<http://purl.obolibrary.org/obo/MAXO_0010113>	"dietary phosphate intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000583>	"serum electrolyte measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0000230>	"alkylating agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0000104>	"life cycle"
<http://purl.obolibrary.org/obo/UBERON_0004904>	"neuron projection bundle connecting eye with brain"
<http://purl.obolibrary.org/obo/MAXO_0000092>	"excessive alcohol avoidance"@en
<http://purl.obolibrary.org/obo/UBERON_0002301>	"layer of neocortex"
<http://purl.obolibrary.org/obo/MAXO_0000618>	"fluid replacement therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000189>	"dyslipidemic agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0014371>	"future telencephalon"
<http://purl.obolibrary.org/obo/UBERON_0000358>	"blastocyst"
<http://purl.obolibrary.org/obo/MAXO_0030011>	"texture modified diet intake"@en
<http://purl.obolibrary.org/obo/MAXO_0000025>	"end-of life care"@en
<http://purl.obolibrary.org/obo/MAXO_0010119>	"dietary phytanic acid intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000589>	"nucleic acid amplification test"@en
<http://purl.obolibrary.org/obo/MAXO_0001009>	"neutrophil count"@en
<http://purl.obolibrary.org/obo/MAXO_0000236>	"antineoplastic monoclonal antibody agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000271>	"gastrointestinal protectant agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0001021>	"nerve"
<http://purl.obolibrary.org/obo/MAXO_0000452>	"ablation therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0036214>	"rectosigmoid junction"
<http://purl.obolibrary.org/obo/UBERON_0003059>	"presomitic mesoderm"
<http://purl.obolibrary.org/obo/MAXO_0000066>	"supplemental oxygen therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000277>	"phosphate binders agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000139>	"autopsy procedure"@en
<http://purl.obolibrary.org/obo/UBERON_0000106>	"zygote stage"
<http://purl.obolibrary.org/obo/UBERON_0001027>	"sensory nerve"
<http://purl.obolibrary.org/obo/UBERON_0012172>	"stomach primordium"
<http://purl.obolibrary.org/obo/MAXO_0000493>	"cardiovascular diagnostic procedure"@en
<http://purl.obolibrary.org/obo/UBERON_0006598>	"presumptive structure"
<http://purl.obolibrary.org/obo/MAXO_0000539>	"prenatal group B streptococcus screening"@en
<http://purl.obolibrary.org/obo/MAXO_0010074>	"rapeseed intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0001003>	"alcohol deterrent agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0001785>	"cranial nerve"
<http://purl.obolibrary.org/obo/UBERON_0006298>	"submandibular gland primordium"
<http://purl.obolibrary.org/obo/MAXO_0000227>	"antimycobacterial agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000133>	"balloon-guided endoscopic procedure"@en
<http://purl.obolibrary.org/obo/MAXO_0000562>	"interleukin-5 biomarker measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0010053>	"nut food product intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000443>	"erythropoietin stimulating agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000015>	"biologic therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0019269>	"gray matter of diencephalon"
<http://purl.obolibrary.org/obo/MAXO_0000084>	"meditation therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000268>	"gastrointestinal antispasmodics agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0006242>	"gall bladder primordium"
<http://purl.obolibrary.org/obo/MAXO_0010059>	"pumpkin seed intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000174>	"antifungal agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000449>	"surgical extirpation"@en
<http://purl.obolibrary.org/obo/MAXO_0010094>	"dietary phenylalanine intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000250>	"anti-HIV non-nucleoside reverse transcriptase inhibitor therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0000477>	"anatomical cluster"
<http://purl.obolibrary.org/obo/MAXO_0000484>	"bone lengthening procedure"@en
<http://purl.obolibrary.org/obo/UBERON_0005068>	"neural rod"
<http://purl.obolibrary.org/obo/MAXO_0000221>	"nonsteroidal anti-inflammatory agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000206>	"gamma-aminobutyric acid augmenting agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0012423>	"layer of microvilli"
<http://purl.obolibrary.org/obo/UBERON_0008886>	"pulmonary vascular system"
<http://purl.obolibrary.org/obo/MAXO_0000291>	"androgen stimulant agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0019263>	"gray matter of hindbrain"
<http://purl.obolibrary.org/obo/MAXO_0000300>	"inflammatory bowel disease agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000512>	"continuous positive airway pressure ventilation"@en
<http://purl.obolibrary.org/obo/MAXO_0010003>	"fat or oil intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000553>	"cytokine biomarker measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0000306>	"ophthalmic anti-allergy agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0004293>	"parasympathetic nerve"
<http://purl.obolibrary.org/obo/MAXO_0000194>	"opioid analgesics agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000200>	"macrolide antibacterial agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000559>	"tumor necrosis factor-alpha biomarker measurement"@en
<http://purl.obolibrary.org/obo/UBERON_0000467>	"anatomical system"
<http://purl.obolibrary.org/obo/MAXO_0000594>	"clinical quantitative reverse transcription PCR test"@en
<http://purl.obolibrary.org/obo/MAXO_0000241>	"ectoparasiticidic agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0006283>	"future cardiac ventricle"
<http://purl.obolibrary.org/obo/MAXO_0000600>	"renal replacement therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000247>	"antiherpetic agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000282>	"sex hormone modifying agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0011862>	"pulmonary collagen fibril"
<http://purl.obolibrary.org/obo/UBERON_0000061>	"anatomical structure"
<http://purl.obolibrary.org/obo/MAXO_0000502>	"endotracheal intubation"@en
<http://purl.obolibrary.org/obo/UBERON_0009856>	"sac"
<http://purl.obolibrary.org/obo/MAXO_0000143>	"urine cytology"@en
<http://purl.obolibrary.org/obo/MAXO_0000076>	"liver function test"@en
<http://purl.obolibrary.org/obo/MAXO_0000288>	"progestin modifying agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000543>	"eosinophil count"@en
<http://purl.obolibrary.org/obo/MAXO_0000149>	"hematocrit measurement test"@en
<http://purl.obolibrary.org/obo/MAXO_0010085>	"raw egg intake avoidance"
<http://purl.obolibrary.org/obo/UBERON_0007647>	"ectomeninx"
<http://purl.obolibrary.org/obo/MAXO_0000549>	"self body temperature measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0000231>	"antiangiogenic agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0000105>	"life cycle stage"
<http://purl.obolibrary.org/obo/MAXO_0000093>	"estrogen-containing food avoidance"@en
<http://purl.obolibrary.org/obo/UBERON_0035597>	"profundal placode"
<http://purl.obolibrary.org/obo/MAXO_0000619>	"ventilation with proning"@en
<http://purl.obolibrary.org/obo/MAXO_0010321>	"avoid CT scans"
<http://purl.obolibrary.org/obo/MAXO_0030012>	"phenylalanine restricted diet intake"@en
<http://purl.obolibrary.org/obo/MAXO_0000237>	"retinoid agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0034729>	"sympathetic nerve"
<http://purl.obolibrary.org/obo/MAXO_0000453>	"laser ablation therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000315>	"antileukotriene agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0007220>	"late embryonic stage"
<http://purl.obolibrary.org/obo/MAXO_0000184>	"alpha-adrenergic antagonist agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000494>	"blood pressure measurement"@en
<http://purl.obolibrary.org/obo/UBERON_0001780>	"spinal nerve"
<http://purl.obolibrary.org/obo/MAXO_0010114>	"saturated fat intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000584>	"urine eletrolyte measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0001004>	"smoking cessation agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0000107>	"cleavage stage"
<http://purl.obolibrary.org/obo/MAXO_0000569>	"fasting blood glucose measurement"@en
<http://purl.obolibrary.org/obo/UBERON_0016570>	"lamina of gray matter of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0009145>	"pharyngeal region of foregut"
<http://purl.obolibrary.org/obo/UBERON_0012314>	"embryonic facial prominence"
<http://purl.obolibrary.org/obo/UBERON_0005753>	"caudal part of nephrogenic cord"
<http://purl.obolibrary.org/obo/MAXO_0000272>	"proton pump inhibitor agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0003432>	"chest nerve"
<http://purl.obolibrary.org/obo/UBERON_0004119>	"endoderm-derived structure"
<http://purl.obolibrary.org/obo/MAXO_0000044>	"physiologic state avoidance"@en
<http://purl.obolibrary.org/obo/MAXO_0000228>	"antitubercular agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000134>	"chromoendoscopy"@en
<http://purl.obolibrary.org/obo/MAXO_0000067>	"lung volume reduction surgery"@en
<http://purl.obolibrary.org/obo/MAXO_0000563>	"Interleukin-10 biomarker measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0010054>	"saffron food product intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000210>	"cholinesterase inhibitor therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000444>	"erythropoietin inhibitor agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000175>	"blood glucose regulator therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0000478>	"extraembryonic structure"
<http://purl.obolibrary.org/obo/MAXO_0000610>	"ELISA"@en
<http://purl.obolibrary.org/obo/UBERON_0002104>	"visual system"
<http://purl.obolibrary.org/obo/UBERON_0005420>	"pelvic appendage bud"
<http://purl.obolibrary.org/obo/MAXO_0000251>	"anti-HIV nucleoside and nucleotide reverse transcriptase inhibitor therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0005282>	"ventricular system of brain"
<http://purl.obolibrary.org/obo/UBERON_0009576>	"medulla oblongata sulcus limitans"
<http://purl.obolibrary.org/obo/MAXO_0000113>	"gavage nutrition intake"@en
<http://purl.obolibrary.org/obo/MAXO_0000292>	"androgen suppressant agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0010123>	"future facial nucleus"
<http://purl.obolibrary.org/obo/MAXO_0000513>	"postural drainage"@en
<http://purl.obolibrary.org/obo/UBERON_0034925>	"anatomical collection"
<http://purl.obolibrary.org/obo/UBERON_0019264>	"gray matter of forebrain"
<http://purl.obolibrary.org/obo/MAXO_0000298>	"passive immunizing agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0004706>	"bulbus cordis"
<http://purl.obolibrary.org/obo/UBERON_0010164>	"collection of hairs"
<http://purl.obolibrary.org/obo/GO_0043229>	"intracellular organelle"
<http://purl.obolibrary.org/obo/MAXO_0000085>	"yoga therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000554>	"interleukin-1 beta biomarker measurement"@en
<http://purl.obolibrary.org/obo/MAXO_0000201>	"quinolone antibacterial agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000269>	"H2-receptor antagonist agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0010095>	"dietary tyrosine intake avoidance"
<http://purl.obolibrary.org/obo/UBERON_0000068>	"embryo stage"
<http://purl.obolibrary.org/obo/MAXO_0000307>	"ophthalmic antiglaucoma agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0011757>	"differentiated genital tubercle"
<http://purl.obolibrary.org/obo/MAXO_0000485>	"Ilizarov procedure"@en
<http://purl.obolibrary.org/obo/MAXO_0000601>	"renal dialysis"@en
<http://purl.obolibrary.org/obo/UBERON_0006238>	"future brain"
<http://purl.obolibrary.org/obo/UBERON_0005867>	"mandibular prominence"
<http://purl.obolibrary.org/obo/UBERON_0009955>	"neurogenic placode"
<http://purl.obolibrary.org/obo/MAXO_0000207>	"glutamate reducing agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000242>	"anti-cytomegalovirus agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0014382>	"collection of hairs on head or neck"
<http://purl.obolibrary.org/obo/UBERON_0011863>	"bone collagen fibril"
<http://purl.obolibrary.org/obo/UBERON_0004139>	"cardiogenic plate"
<http://purl.obolibrary.org/obo/MAXO_0000248>	"anti-human immunodeficiency virus agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000602>	"hemodialysis"@en
<http://purl.obolibrary.org/obo/MAXO_0000503>	"artificial respiration"@en
<http://purl.obolibrary.org/obo/MAXO_0000289>	"selective-estrogen receptor modifying agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0003726>	"thoracic nerve"
<http://purl.obolibrary.org/obo/UBERON_0006232>	"facio-acoustic VII-VIII preganglion complex"
<http://purl.obolibrary.org/obo/MAXO_0000195>	"local anesthetic agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000109>	"vitamin C supplementation"@en
<http://purl.obolibrary.org/obo/MAXO_0000077>	"behavioral counseling"@en
<http://purl.obolibrary.org/obo/MAXO_0000595>	"radiograph imaging procedure"@en
<http://purl.obolibrary.org/obo/MAXO_0010086>	"fruit juice intake avoidance"
<http://purl.obolibrary.org/obo/UBERON_0011865>	"corneal stroma collagen fibril"
<http://purl.obolibrary.org/obo/UBERON_0014613>	"cervical spinal cord gray matter"
<http://purl.obolibrary.org/obo/MAXO_0001014>	"medical action avoidance"@en
<http://purl.obolibrary.org/obo/UBERON_0005419>	"pectoral appendage bud"
<http://purl.obolibrary.org/obo/MAXO_0000283>	"hormone modifying therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0015485>	"choledocho-duodenal junction"
<http://purl.obolibrary.org/obo/MAXO_0000144>	"histological procedure"@en
<http://purl.obolibrary.org/obo/MAXO_0000454>	"chemical ablation"@en
<http://purl.obolibrary.org/obo/UBERON_0014701>	"extraembryonic vascular system"
<http://purl.obolibrary.org/obo/MAXO_0000544>	"granulocyte count"@en
<http://purl.obolibrary.org/obo/MAXO_0010063>	"egg intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000279>	"Glucocorticoids/ Mineralocorticoids"@en
<http://purl.obolibrary.org/obo/UBERON_0000108>	"blastula stage"
<http://purl.obolibrary.org/obo/MAXO_0000316>	"bronchodilator agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000185>	"antiarrythmic agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0009871>	"nephrogenic zone"
<http://purl.obolibrary.org/obo/MAXO_0000495>	"auscultatory blood pressure measurement"@en
<http://purl.obolibrary.org/obo/UBERON_0005876>	"undifferentiated genital tubercle"
<http://purl.obolibrary.org/obo/UBERON_0000071>	"death stage"
<http://purl.obolibrary.org/obo/MAXO_0000505>	"mask ventilation"@en
<http://purl.obolibrary.org/obo/UBERON_0005754>	"rostral part of nephrogenic cord"
<http://purl.obolibrary.org/obo/MAXO_0010115>	"dietary calcium atom intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0001005>	"opioid antagonist agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000232>	"antiestrogen agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0002465>	"lymphoid system"
<http://purl.obolibrary.org/obo/MAXO_0000004>	"surgical procedure"@en
<http://purl.obolibrary.org/obo/UBERON_0005401>	"cerebral hemisphere gray matter"
<http://purl.obolibrary.org/obo/UBERON_0005409>	"alimentary part of gastrointestinal system"
<http://purl.obolibrary.org/obo/MAXO_0000273>	"obsolete gastrointestinal agents, other"
<http://purl.obolibrary.org/obo/MAXO_0000564>	"tumor necrosis factor-beta biomarker measurement"@en
<http://purl.obolibrary.org/obo/UBERON_0004716>	"conceptus"
<http://purl.obolibrary.org/obo/UBERON_0002390>	"hematopoietic system"
<http://purl.obolibrary.org/obo/MAXO_0000211>	"glutamatergic pathway modifying agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0001781>	"layer of retina"
<http://purl.obolibrary.org/obo/MAXO_0000176>	"hematologic agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000252>	"anti-HIV protease inhibitor therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000611>	"rapid IgM-IgG combined antibody test"@en
<http://purl.obolibrary.org/obo/UBERON_0002105>	"vestibulo-auditory system"
<http://purl.obolibrary.org/obo/UBERON_0009615>	"midbrain hindbrain boundary neural plate"
<http://purl.obolibrary.org/obo/UBERON_0007144>	"embryonic post-anal tail"
<http://purl.obolibrary.org/obo/MAXO_0000114>	"total parenteral nutrition intake"@en
<http://purl.obolibrary.org/obo/UBERON_0012425>	"striated border microvillus layer"
<http://purl.obolibrary.org/obo/MAXO_0000258>	"glycemic agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000293>	"thyroid-stimulating hormonal agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000045>	"dehydration avoidance"@en
<http://purl.obolibrary.org/obo/MAXO_0000514>	"chest wall oscillation"@en
<http://purl.obolibrary.org/obo/UBERON_0010165>	"collection of hair on face"
<http://purl.obolibrary.org/obo/MAXO_0000229>	"leprostatic agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0010055>	"seafood product intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000445>	"antifibrinolytic agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0004707>	"pharyngula stage"
<http://purl.obolibrary.org/obo/MAXO_0000308>	"ophthalmic anti-inflammatory agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0003218>	"ovary septum"
<http://purl.obolibrary.org/obo/MAXO_0000086>	"chiropractic therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0005868>	"maxillary prominence"
<http://purl.obolibrary.org/obo/MAXO_0000202>	"sulfonamide antibacterial agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0000091>	"bilaminar disc"
<http://purl.obolibrary.org/obo/UBERON_0007282>	"presumptive segmental plate"
<http://purl.obolibrary.org/obo/MAXO_0010096>	"dietary sodium intake avoidance"
<http://purl.obolibrary.org/obo/MAXO_0000486>	"distraction osteogenesis"@en
<http://purl.obolibrary.org/obo/UBERON_3000977>	"body external integument structure"
<http://purl.obolibrary.org/obo/UBERON_0003052>	"midbrain-hindbrain boundary"
<http://purl.obolibrary.org/obo/UBERON_0011143>	"upper urinary tract"
<http://purl.obolibrary.org/obo/MAXO_0000208>	"sodium channel inhibitor therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000249>	"anti-HIV fusion inhibitor therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000424>	"medical magnetic resonance imaging procedure"@en
<http://purl.obolibrary.org/obo/UBERON_0011864>	"tendon collagen fibril"
<http://purl.obolibrary.org/obo/MAXO_0000302>	"salicylate agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000465>	"aquatic exercise therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0003727>	"intercostal nerve"
<http://purl.obolibrary.org/obo/UBERON_0001750>	"lacrimal apparatus"
<http://purl.obolibrary.org/obo/UBERON_0001032>	"sensory system"
<http://purl.obolibrary.org/obo/UBERON_0003988>	"thymus corticomedullary boundary"
<http://purl.obolibrary.org/obo/MAXO_0000555>	"interleukin-1 alpha biomarker measurement"@en
<http://purl.obolibrary.org/obo/UBERON_0007806>	"connecting stalk"
<http://purl.obolibrary.org/obo/UBERON_0006264>	"mouth-foregut junction"
<http://purl.obolibrary.org/obo/UBERON_0006233>	"female genital tubercle"
<http://purl.obolibrary.org/obo/MAXO_0000196>	"aminoglycoside agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0000110>	"neurula stage"
<http://purl.obolibrary.org/obo/MAXO_0000596>	"infectious disease screening"@en
<http://purl.obolibrary.org/obo/MAXO_0000243>	"atypical antipsychotic agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0007026>	"presumptive gut"
<http://purl.obolibrary.org/obo/MAXO_0000620>	"central venous cannula insertion"@en
<http://purl.obolibrary.org/obo/UBERON_0005088>	"sebaceous gland placode"
<http://purl.obolibrary.org/obo/UBERON_0010285>	"midbrain basal plate"
<http://purl.obolibrary.org/obo/UBERON_0036295>	"renal pelvis/ureter"
<http://purl.obolibrary.org/obo/MAXO_0000031>	"life support care"@en
<http://purl.obolibrary.org/obo/MAXO_0000104>	"dietary iron supplementation avoidance"@en
<http://purl.obolibrary.org/obo/MAXO_0000095>	"excessive iron consumption avoidance"@en
<http://purl.obolibrary.org/obo/UBERON_0011300>	"gray matter of telencephalon"
<http://purl.obolibrary.org/obo/MAXO_0000284>	"thyroid-modifying hormonal agent therapy"@en
<http://purl.obolibrary.org/obo/UBERON_0006846>	"surface groove"
<http://purl.obolibrary.org/obo/MAXO_0000320>	"mast cell stabilizer agent therapy"@en
<http://purl.obolibrary.org/obo/MAXO_0000603>	"peritoneal dialysis"@en
<http://purl.obolibrary.org/obo/MAXO_0000504>	"tracheostomy"@en
<http://purl.obolibrary.org/obo/UBERON_0005389>	"transparent eye structure"
<http://purl.obolibrary.org/obo/MAXO_0000239>	"anthelmintic agent therapy"@en
<http://purl.obolibrary.org/obo/CARO_0000000>	"anatomical entity"@en
<http://purl.obolibrary.org/obo/MAXO_0000573>	"antiretroviral therapy"@en
