?x	?xl
<http://purl.obolibrary.org/obo/XAO_0004246>	"rhombomere R7"
<http://purl.obolibrary.org/obo/XAO_0001001>	"cranial neural crest"
<http://purl.obolibrary.org/obo/XAO_0004368>	"infrarostral"
<http://purl.obolibrary.org/obo/XAO_0003173>	"occipital region"
<http://purl.obolibrary.org/obo/XAO_0004255>	"lateral vein"
<http://purl.obolibrary.org/obo/XAO_0004281>	"median fin"
<http://purl.obolibrary.org/obo/XAO_0000354>	"posterior palatine artery"
<http://purl.obolibrary.org/obo/XAO_0005290>	"Roux spot"
<http://purl.obolibrary.org/obo/XAO_0000072>	"dorsal marginal zone"
<http://purl.obolibrary.org/obo/XAO_0000245>	"mitochondrial cloud"
<http://purl.obolibrary.org/obo/XAO_0003001>	"anatomical group"
<http://purl.obolibrary.org/obo/XAO_0004289>	"skeletal subdivision"
<http://purl.obolibrary.org/obo/XAO_0003123>	"sclerotome of trunk somite 7"
<http://purl.obolibrary.org/obo/XAO_0004390>	"dorsal thalamus"
<http://purl.obolibrary.org/obo/XAO_0005311>	"myofibril"
<http://purl.obolibrary.org/obo/XAO_0004305>	"zona limitans intrathalamica"
<http://purl.obolibrary.org/obo/XAO_0000017>	"hypophysis"
<http://purl.obolibrary.org/obo/XAO_0004398>	"wound epidermis inner layer"
<http://purl.obolibrary.org/obo/XAO_0004551>	"external plexiform layer of the olfactory bulb"
<http://purl.obolibrary.org/obo/XAO_0005250>	"posterior hindgut endoderm"
<http://purl.obolibrary.org/obo/XAO_0005199>	"peripheral ganglion"
<http://purl.obolibrary.org/obo/XAO_0004081>	"rhombomere R3"
<http://purl.obolibrary.org/obo/XAO_0004339>	"m. transversus ventralis II"
<http://purl.obolibrary.org/obo/XAO_0004226>	"ventral tegmentum"
<http://purl.obolibrary.org/obo/XAO_0004457>	"lateral line ganglion"
<http://purl.obolibrary.org/obo/XAO_0004232>	"spiracle"
<http://purl.obolibrary.org/obo/XAO_0005141>	"pars externa of the stapes"
<http://purl.obolibrary.org/obo/XAO_1000034>	"NF stage 18"
<http://purl.obolibrary.org/obo/XAO_0004606>	"tuberal region"
<http://purl.obolibrary.org/obo/XAO_0000043>	"neuroectoderm outer layer"
<http://purl.obolibrary.org/obo/XAO_0005027>	"forebrain-midbrain boundary"
<http://purl.obolibrary.org/obo/XAO_0000447>	"branchial arch 1"
<http://purl.obolibrary.org/obo/XAO_0005149>	"m. levator scapulae superior"
<http://purl.obolibrary.org/obo/XAO_0004341>	"mm. levator arcuum branchialium II"
<http://purl.obolibrary.org/obo/XAO_0003083>	"braincase and otic capsule skeleton"
<http://purl.obolibrary.org/obo/XAO_1000068>	"NF stage 56"
<http://purl.obolibrary.org/obo/XAO_0004013>	"cartilage element"
<http://purl.obolibrary.org/obo/XAO_0004262>	"ventral caudal lymphatic vessel"
<http://purl.obolibrary.org/obo/XAO_0004493>	"pelvic girdle primordium"
<http://purl.obolibrary.org/obo/XAO_0000003>	"outer fin"
<http://purl.obolibrary.org/obo/XAO_0004384>	"peripheral vegetal yolk mass"
<http://purl.obolibrary.org/obo/XAO_0004428>	"m. levator mandibulae articularis primordium"
<http://purl.obolibrary.org/obo/XAO_1000005>	"gastrula stage"
<http://purl.obolibrary.org/obo/XAO_0004319>	"amputated limb"
<http://purl.obolibrary.org/obo/XAO_0004212>	"glossopharyngeal epibranchial placode"
<http://purl.obolibrary.org/obo/XAO_0000418>	"trunk somite 10"
<http://purl.obolibrary.org/obo/XAO_0005072>	"skin mucous gland"
<http://purl.obolibrary.org/obo/XAO_0004543>	"central canal"
<http://purl.obolibrary.org/obo/XAO_0000276>	"splanchnic layer of lateral plate mesoderm"
<http://purl.obolibrary.org/obo/XAO_0005013>	"centromere"
<http://purl.obolibrary.org/obo/XAO_0004464>	"rhombomere R1"
<http://purl.obolibrary.org/obo/XAO_0004355>	"m. rectus superior"
<http://purl.obolibrary.org/obo/XAO_0004586>	"solitary tract"
<http://purl.obolibrary.org/obo/XAO_0003077>	"presacral vertebra"
<http://purl.obolibrary.org/obo/XAO_0005265>	"dorsal trunk"
<http://purl.obolibrary.org/obo/XAO_0005156>	"stomach body"
<http://purl.obolibrary.org/obo/XAO_0004414>	"hindlimb digit 4"
<http://purl.obolibrary.org/obo/XAO_1000065>	"NF stage 53"
<http://purl.obolibrary.org/obo/XAO_0003186>	"anatomical region"
<http://purl.obolibrary.org/obo/XAO_0004294>	"limb segment"
<http://purl.obolibrary.org/obo/XAO_0005215>	"basal region"
<http://purl.obolibrary.org/obo/XAO_0004020>	"process"
<http://purl.obolibrary.org/obo/XAO_0003040>	"tissue"
<http://purl.obolibrary.org/obo/XAO_0004158>	"anterior cerebral vein"
<http://purl.obolibrary.org/obo/XAO_0000148>	"mesonephric tubule"
<http://purl.obolibrary.org/obo/XAO_0000093>	"archenteron floor"
<http://purl.obolibrary.org/obo/XAO_0004557>	"isthmic nucleus"
<http://purl.obolibrary.org/obo/XAO_0004450>	"m. rectus posterior primordium"
<http://purl.obolibrary.org/obo/XAO_0003057>	"posterior"
<http://purl.obolibrary.org/obo/XAO_0005245>	"neurenteric canal"
<http://purl.obolibrary.org/obo/XAO_0005076>	"anterior entopeduncular region"
<http://purl.obolibrary.org/obo/XAO_0004092>	"preplacodal ectoderm"
<http://purl.obolibrary.org/obo/XAO_0000292>	"mesonephric nephron"
<http://purl.obolibrary.org/obo/XAO_0004096>	"lens fiber cell mass"
<http://purl.obolibrary.org/obo/XAO_0000338>	"ventral aorta"
<http://purl.obolibrary.org/obo/XAO_0000104>	"hindgut"
<http://purl.obolibrary.org/obo/XAO_0003192>	"right atrium"
<http://purl.obolibrary.org/obo/XAO_0003216>	"retinal neural layer"
<http://purl.obolibrary.org/obo/XAO_0003107>	"myotome of head somite 4"
<http://purl.obolibrary.org/obo/XAO_0000064>	"heart"
<http://purl.obolibrary.org/obo/XAO_0004144>	"anterior ventral blood island"
<http://purl.obolibrary.org/obo/XAO_0000237>	"ileum"
<http://purl.obolibrary.org/obo/XAO_1000072>	"NF stage 60"
<http://purl.obolibrary.org/obo/XAO_0004052>	"pre-dentine"
<http://purl.obolibrary.org/obo/XAO_0003028>	"surface structure"
<http://purl.obolibrary.org/obo/XAO_0005047>	"rostral tuberal region"
<http://purl.obolibrary.org/obo/XAO_0000372>	"left lymph heart"
<http://purl.obolibrary.org/obo/XAO_1000081>	"unspecified stage"
<http://purl.obolibrary.org/obo/XAO_0000309>	"marginal zone (sensu neural)"
<http://purl.obolibrary.org/obo/XAO_0005231>	"cloacal sphincter"
<http://purl.obolibrary.org/obo/XAO_0005019>	"paired dorsal aorta"
<http://purl.obolibrary.org/obo/XAO_0003143>	"tail somite"
<http://purl.obolibrary.org/obo/XAO_0004174>	"mesencephalic vein"
<http://purl.obolibrary.org/obo/XAO_0003064>	"pelvic girdle"
<http://purl.obolibrary.org/obo/XAO_0000050>	"mesoderm"
<http://purl.obolibrary.org/obo/XAO_0000223>	"otic placode"
<http://purl.obolibrary.org/obo/XAO_1000052>	"NF stage 40"
<http://purl.obolibrary.org/obo/XAO_0005202>	"anterior-posterior axis"
<http://purl.obolibrary.org/obo/XAO_0004376>	"processus muscularis palatoquadrati"
<http://purl.obolibrary.org/obo/XAO_0004033>	"avascular GAG-rich matrix"
<http://purl.obolibrary.org/obo/XAO_0003266>	"liver primordium"
<http://purl.obolibrary.org/obo/XAO_1000012>	"embryonic stage"
<http://purl.obolibrary.org/obo/XAO_0005068>	"motor axon"
<http://purl.obolibrary.org/obo/XAO_0000021>	"ventricular zone"
<http://purl.obolibrary.org/obo/XAO_0005299>	"esophageal epithelium"
<http://purl.obolibrary.org/obo/XAO_0005005>	"left"
<http://purl.obolibrary.org/obo/XAO_0004448>	"laryngeal muscle primordium"
<http://purl.obolibrary.org/obo/XAO_0004067>	"suprablastoporal endoderm"
<http://purl.obolibrary.org/obo/XAO_0004192>	"sacral neural crest"
<http://purl.obolibrary.org/obo/XAO_0004107>	"regenerating hindlimb"
<http://purl.obolibrary.org/obo/XAO_0004076>	"intersomitic tendon"
<http://purl.obolibrary.org/obo/XAO_0004610>	"left ventricle"
<http://purl.obolibrary.org/obo/XAO_0003203>	"dental epithelium"
<http://purl.obolibrary.org/obo/XAO_0005284>	"sarcomere"
<http://purl.obolibrary.org/obo/XAO_0004240>	"branchial vein"
<http://purl.obolibrary.org/obo/XAO_0004004>	"atypical epithelium"
<http://purl.obolibrary.org/obo/XAO_0004362>	"ceratobranchial IV"
<http://purl.obolibrary.org/obo/XAO_0004408>	"anterior-proximal mesenchyme"
<http://purl.obolibrary.org/obo/XAO_0000195>	"utricle"
<http://purl.obolibrary.org/obo/XAO_0005052>	"nucleus reticularis medialis"
<http://purl.obolibrary.org/obo/XAO_0004434>	"m. subarcualis rectus I primordium"
<http://purl.obolibrary.org/obo/XAO_0004047>	"oropharyngeal papilla"
<http://purl.obolibrary.org/obo/XAO_0000385>	"pronephric sinus"
<http://purl.obolibrary.org/obo/XAO_0000324>	"hypobranchial placode"
<http://purl.obolibrary.org/obo/XAO_0004333>	"m. intermandibularis"
<http://purl.obolibrary.org/obo/XAO_0000048>	"neural crest"
<http://purl.obolibrary.org/obo/XAO_0003164>	"solid compound organ"
<http://purl.obolibrary.org/obo/XAO_0004123>	"atrioventricular canal"
<http://purl.obolibrary.org/obo/XAO_0000187>	"dorsolateral placode region"
<http://purl.obolibrary.org/obo/XAO_1000091>	"climax stage"
<http://purl.obolibrary.org/obo/XAO_0003085>	"Meckel's cartilage"
<http://purl.obolibrary.org/obo/XAO_0005302>	"posterior endoderm"
<http://purl.obolibrary.org/obo/XAO_0004039>	"mineralized tissue"
<http://purl.obolibrary.org/obo/XAO_0000008>	"lens"
<http://purl.obolibrary.org/obo/XAO_0000084>	"involuted ventral mesoderm"
<http://purl.obolibrary.org/obo/XAO_0000257>	"oral evagination"
<http://purl.obolibrary.org/obo/XAO_0005223>	"postero-dorsal region"
<http://purl.obolibrary.org/obo/XAO_0003135>	"sclerotome of tail somite 14"
<http://purl.obolibrary.org/obo/XAO_0000270>	"sensorial layer of neurectoderm"
<http://purl.obolibrary.org/obo/XAO_0000316>	"epicardium"
<http://purl.obolibrary.org/obo/XAO_0004325>	"branchial head muscle"
<http://purl.obolibrary.org/obo/XAO_0000034>	"hatching gland"
<http://purl.obolibrary.org/obo/XAO_0000207>	"blastocoel roof"
<http://purl.obolibrary.org/obo/XAO_1000059>	"NF stage 47"
<http://purl.obolibrary.org/obo/XAO_0000167>	"parathyroid"
<http://purl.obolibrary.org/obo/XAO_0003178>	"dorsal hyoid arch skeleton"
<http://purl.obolibrary.org/obo/XAO_0005161>	"prehallux"
<http://purl.obolibrary.org/obo/XAO_0004626>	"ventral fin vasculature"
<http://purl.obolibrary.org/obo/XAO_0004253>	"postcaval vein"
<http://purl.obolibrary.org/obo/XAO_0000459>	"infraorbital lateral line"
<http://purl.obolibrary.org/obo/XAO_0005169>	"left-right organizer primordium"
<http://purl.obolibrary.org/obo/XAO_0000241>	"posterior cardinal vein"
<http://purl.obolibrary.org/obo/XAO_0005316>	"periocular mesenchyme"
<http://purl.obolibrary.org/obo/XAO_0004287>	"vertebral centrum"
<http://purl.obolibrary.org/obo/XAO_0003121>	"sclerotome of trunk somite 5"
<http://purl.obolibrary.org/obo/XAO_0000409>	"trunk somite 4"
<http://purl.obolibrary.org/obo/XAO_0000015>	"hindbrain"
<http://purl.obolibrary.org/obo/XAO_0004396>	"apical mesenchyme"
<http://purl.obolibrary.org/obo/XAO_0003042>	"embryonic structure"
<http://purl.obolibrary.org/obo/XAO_0004224>	"transporting epithelium"
<http://purl.obolibrary.org/obo/XAO_0004455>	"cranial muscle primordium"
<http://purl.obolibrary.org/obo/XAO_1000030>	"NF stage 10.25"
<http://purl.obolibrary.org/obo/XAO_1000032>	"NF stage 11.5"
<http://purl.obolibrary.org/obo/XAO_0004346>	"mm. constrictores branchiales IV"
<http://purl.obolibrary.org/obo/XAO_0000439>	"filter chamber"
<http://purl.obolibrary.org/obo/XAO_0001101>	"first pancreatic bud"
<http://purl.obolibrary.org/obo/XAO_0000332>	"mesonephric late proximal tubule"
<http://purl.obolibrary.org/obo/XAO_0004590>	"torus semicircularis"
<http://purl.obolibrary.org/obo/XAO_0003210>	"humerus"
<http://purl.obolibrary.org/obo/XAO_0003101>	"spinal nerve"
<http://purl.obolibrary.org/obo/XAO_0004271>	"midbrain tegmentum"
<http://purl.obolibrary.org/obo/XAO_0000366>	"internal carotid artery"
<http://purl.obolibrary.org/obo/XAO_0004011>	"axial skeleton"
<http://purl.obolibrary.org/obo/XAO_0004162>	"pulmonary artery"
<http://purl.obolibrary.org/obo/XAO_0005308>	"atrioventricular valve"
<http://purl.obolibrary.org/obo/XAO_0004598>	"prosomere"
<http://purl.obolibrary.org/obo/XAO_0004426>	"m. levator mandibulae longus profundus primordium"
<http://purl.obolibrary.org/obo/XAO_0000475>	"optic stalk"
<http://purl.obolibrary.org/obo/XAO_1000003>	"blastula stage"
<http://purl.obolibrary.org/obo/XAO_0004317>	"amputated tissue"
<http://purl.obolibrary.org/obo/XAO_0004548>	"dorsal pallium"
<http://purl.obolibrary.org/obo/XAO_0004210>	"infundibulum"
<http://purl.obolibrary.org/obo/XAO_0000130>	"small intestine"
<http://purl.obolibrary.org/obo/XAO_0000303>	"ventro-lateral"
<http://purl.obolibrary.org/obo/XAO_0005070>	"sulcus limitans of neural tube"
<http://purl.obolibrary.org/obo/XAO_0003034>	"viscus"
<http://purl.obolibrary.org/obo/XAO_0000425>	"tail somite 17"
<http://purl.obolibrary.org/obo/XAO_0005262>	"anterior dorsal fin"
<http://purl.obolibrary.org/obo/XAO_0004469>	"trabecula"
<http://purl.obolibrary.org/obo/XAO_1000046>	"NF stage 31"
<http://purl.obolibrary.org/obo/XAO_0004618>	"rostral presomitic mesoderm"
<http://purl.obolibrary.org/obo/XAO_0004462>	"dorsal endoderm"
<http://purl.obolibrary.org/obo/XAO_0004578>	"pallidum"
<http://purl.obolibrary.org/obo/XAO_0004353>	"m. rectus posterior"
<http://purl.obolibrary.org/obo/XAO_0004584>	"raphe nucleus"
<http://purl.obolibrary.org/obo/XAO_0004471>	"atrial septum"
<http://purl.obolibrary.org/obo/XAO_0005030>	"cell body layer of the optic tectum"
<http://purl.obolibrary.org/obo/XAO_0004259>	"medial ganglionic eminence"
<http://purl.obolibrary.org/obo/XAO_0004412>	"hindlimb digit 2"
<http://purl.obolibrary.org/obo/XAO_0004025>	"dermal skeleton"
<http://purl.obolibrary.org/obo/XAO_0005207>	"posterior side"
<http://purl.obolibrary.org/obo/XAO_0005038>	"nucleus"
<http://purl.obolibrary.org/obo/XAO_0000363>	"occipitovertebral artery"
<http://purl.obolibrary.org/obo/XAO_0003127>	"sclerotome of trunk somite 10"
<http://purl.obolibrary.org/obo/XAO_0000254>	"visceral pouch 4"
<http://purl.obolibrary.org/obo/XAO_0004521>	"coelom"
<http://purl.obolibrary.org/obo/XAO_0005195>	"enteric nervous system"
<http://purl.obolibrary.org/obo/XAO_0004555>	"granule cell layer of the olfactory bulb"
<http://purl.obolibrary.org/obo/XAO_0004442>	"mm. constrictores branchiales III primordium"
<http://purl.obolibrary.org/obo/XAO_0004564>	"lateral septum"
<http://purl.obolibrary.org/obo/XAO_0004101>	"optic tract"
<http://purl.obolibrary.org/obo/XAO_0005243>	"embryonic kidney"
<http://purl.obolibrary.org/obo/XAO_0003190>	"anatomical space"
<http://purl.obolibrary.org/obo/XAO_0004509>	"dorsal lateral plate mesoderm"
<http://purl.obolibrary.org/obo/XAO_0004380>	"suprarostral plate"
<http://purl.obolibrary.org/obo/XAO_1000077>	"NF stage 65"
<http://purl.obolibrary.org/obo/XAO_0004017>	"endochondral element"
<http://purl.obolibrary.org/obo/XAO_0005286>	"astral microtubule"
<http://purl.obolibrary.org/obo/XAO_0000062>	"pronephric nephrostome"
<http://purl.obolibrary.org/obo/XAO_0000235>	"cardiac mesoderm"
<http://purl.obolibrary.org/obo/XAO_0003198>	"visual system"
<http://purl.obolibrary.org/obo/XAO_0000379>	"external jugular vein"
<http://purl.obolibrary.org/obo/XAO_0004535>	"ventral funiculus"
<http://purl.obolibrary.org/obo/XAO_0003026>	"tail"
<http://purl.obolibrary.org/obo/XAO_0000370>	"arteria mesenterica posterior"
<http://purl.obolibrary.org/obo/XAO_0000012>	"telencephalon"
<http://purl.obolibrary.org/obo/XAO_0004216>	"glomeral nexus"
<http://purl.obolibrary.org/obo/XAO_0000261>	"pigment layer"
<http://purl.obolibrary.org/obo/XAO_0005054>	"nucleus reticularis inferior"
<http://purl.obolibrary.org/obo/XAO_0004183>	"pericardial muscle"
<http://purl.obolibrary.org/obo/XAO_0003073>	"postcranial axial skeleton"
<http://purl.obolibrary.org/obo/XAO_0004231>	"barbel"
<http://purl.obolibrary.org/obo/XAO_0004571>	"medial septum"
<http://purl.obolibrary.org/obo/XAO_0004122>	"proliferative region"
<http://purl.obolibrary.org/obo/XAO_0000215>	"central nervous system"
<http://purl.obolibrary.org/obo/XAO_0003182>	"branchial arch skeleton 2"
<http://purl.obolibrary.org/obo/XAO_0003228>	"hypaxial muscle"
<http://purl.obolibrary.org/obo/XAO_1000050>	"NF stage 37 and 38"
<http://purl.obolibrary.org/obo/XAO_0004088>	"animal pole"
<http://purl.obolibrary.org/obo/XAO_0005200>	"anatomical axis"
<http://purl.obolibrary.org/obo/XAO_0000181>	"globe"
<http://purl.obolibrary.org/obo/XAO_0003230>	"trunk musculature"
<http://purl.obolibrary.org/obo/XAO_0004374>	"planum hypobranchiale"
<http://purl.obolibrary.org/obo/XAO_1000093>	"adult frog stage"
<http://purl.obolibrary.org/obo/XAO_0004202>	"pre-enamel"
<http://purl.obolibrary.org/obo/XAO_1000010>	"juvenile frog stage"
<http://purl.obolibrary.org/obo/XAO_0000097>	"mandibular arch"
<http://purl.obolibrary.org/obo/XAO_0004324>	"hyoid head muscle"
<http://purl.obolibrary.org/obo/XAO_0000417>	"trunk somite 9"
<http://purl.obolibrary.org/obo/XAO_0000310>	"anterior neural fold"
<http://purl.obolibrary.org/obo/XAO_0004190>	"cardiac neural crest"
<http://purl.obolibrary.org/obo/XAO_0005249>	"ventral posterior hindgut endoderm"
<http://purl.obolibrary.org/obo/XAO_0004481>	"forelimb digit 5"
<http://purl.obolibrary.org/obo/XAO_0005120>	"endoplasmic reticulum"
<http://purl.obolibrary.org/obo/XAO_0000296>	"vegetal"
<http://purl.obolibrary.org/obo/XAO_0004009>	"simple cuboidal epithelium"
<http://purl.obolibrary.org/obo/XAO_0003201>	"oral epithelium"
<http://purl.obolibrary.org/obo/XAO_0004140>	"ventricular outflow tract"
<http://purl.obolibrary.org/obo/XAO_0000108>	"chordoneural hinge"
<http://purl.obolibrary.org/obo/XAO_0004489>	"spike"
<http://purl.obolibrary.org/obo/XAO_0000117>	"respiratory system"
<http://purl.obolibrary.org/obo/XAO_0000453>	"branchial arch 4"
<http://purl.obolibrary.org/obo/XAO_0000068>	"marginal zone"
<http://purl.obolibrary.org/obo/XAO_0000403>	"head somite 2"
<http://purl.obolibrary.org/obo/XAO_0005192>	"ethmoid region"
<http://purl.obolibrary.org/obo/XAO_1000085>	"oocyte stage III"
<http://purl.obolibrary.org/obo/XAO_0004170>	"vena capitis medialis"
<http://purl.obolibrary.org/obo/XAO_0004045>	"odontogenic papilla"
<http://purl.obolibrary.org/obo/XAO_1000024>	"NF stage 14"
<http://purl.obolibrary.org/obo/XAO_0004178>	"dorsal longitudinal anastomosing vessel - left branch"
<http://purl.obolibrary.org/obo/XAO_0004331>	"m. levator mandibulae articularis"
<http://purl.obolibrary.org/obo/XAO_0004237>	"lateral ganglionic eminence"
<http://purl.obolibrary.org/obo/XAO_0004340>	"mm. levator arcuum branchialium I"
<http://purl.obolibrary.org/obo/XAO_0000282>	"visceral pouch"
<http://purl.obolibrary.org/obo/XAO_0004128>	"m. rectus abdominis"
<http://purl.obolibrary.org/obo/XAO_0000054>	"trunk region"
<http://purl.obolibrary.org/obo/XAO_0000173>	"tendon"
<http://purl.obolibrary.org/obo/XAO_0000124>	"blood"
<http://purl.obolibrary.org/obo/XAO_0004592>	"ventral hypothalamic nucleus"
<http://purl.obolibrary.org/obo/XAO_0000089>	"lower blastopore lip"
<http://purl.obolibrary.org/obo/XAO_0005064>	"internal coil of the small intestine"
<http://purl.obolibrary.org/obo/XAO_0005295>	"frontal nerve"
<http://purl.obolibrary.org/obo/XAO_0004529>	"uveal tract"
<http://purl.obolibrary.org/obo/XAO_0004420>	"claw of hindlimb digit 4"
<http://purl.obolibrary.org/obo/XAO_0004164>	"intersomitic vein"
<http://purl.obolibrary.org/obo/XAO_0004208>	"adenohypophyseal placode"
<http://purl.obolibrary.org/obo/XAO_0004311>	"regenerating limb"
<http://purl.obolibrary.org/obo/XAO_0004542>	"central amygdala"
<http://purl.obolibrary.org/obo/XAO_0003033>	"nostril"
<http://purl.obolibrary.org/obo/XAO_1000016>	"NF stage 6 (32-cell)"
<http://purl.obolibrary.org/obo/XAO_0000410>	"trunk somite 5"
<http://purl.obolibrary.org/obo/XAO_0005221>	"antero-dorsal region"
<http://purl.obolibrary.org/obo/XAO_0000397>	"sclerotome"
<http://purl.obolibrary.org/obo/XAO_0004072>	"suprachiasmatic nucleus"
<http://purl.obolibrary.org/obo/XAO_0005009>	"mitotic spindle"
<http://purl.obolibrary.org/obo/XAO_0005083>	"egg cell-free extract"
<http://purl.obolibrary.org/obo/XAO_0003142>	"myotome of tail somite 17"
<http://purl.obolibrary.org/obo/XAO_0000191>	"middle ear"
<http://purl.obolibrary.org/obo/XAO_0000165>	"adrenal cortex"
<http://purl.obolibrary.org/obo/XAO_0004244>	"mandibular artery"
<http://purl.obolibrary.org/obo/XAO_0003176>	"splanchnocranium"
<http://purl.obolibrary.org/obo/XAO_0004624>	"fin vasculature"
<http://purl.obolibrary.org/obo/XAO_0000357>	"arterial endothelium"
<http://purl.obolibrary.org/obo/XAO_0004135>	"rhombic lip"
<http://purl.obolibrary.org/obo/XAO_0004366>	"facies hyoidis of the palatoquadrate"
<http://purl.obolibrary.org/obo/XAO_0004513>	"foregut endoderm"
<http://purl.obolibrary.org/obo/XAO_0003004>	"whole organism"
<http://purl.obolibrary.org/obo/XAO_0004515>	"posterior tectum"
<http://purl.obolibrary.org/obo/XAO_0000199>	"vestibule"
<http://purl.obolibrary.org/obo/XAO_0005314>	"prootic bone"
<http://purl.obolibrary.org/obo/XAO_0003113>	"sclerotome of trunk somite 1"
<http://purl.obolibrary.org/obo/XAO_0000121>	"bronchus"
<http://purl.obolibrary.org/obo/XAO_0004303>	"pretectum"
<http://purl.obolibrary.org/obo/XAO_0005130>	"distal stomach"
<http://purl.obolibrary.org/obo/XAO_0000328>	"spleen"
<http://purl.obolibrary.org/obo/XAO_1000037>	"NF stage 21"
<http://purl.obolibrary.org/obo/XAO_0004337>	"m. subarcualis rectus I"
<http://purl.obolibrary.org/obo/XAO_0005197>	"lateral preplacodal ectoderm"
<http://purl.obolibrary.org/obo/XAO_0003160>	"anatomical cluster"
<http://purl.obolibrary.org/obo/XAO_0000288>	"early proximal tubule"
<http://purl.obolibrary.org/obo/XAO_0000437>	"death"
<http://purl.obolibrary.org/obo/XAO_0000179>	"eye"
<http://purl.obolibrary.org/obo/XAO_0000330>	"Mullerian duct"
<http://purl.obolibrary.org/obo/XAO_0005147>	"parotic crest"
<http://purl.obolibrary.org/obo/XAO_0003081>	"larynx"
<http://purl.obolibrary.org/obo/XAO_0004265>	"autopod"
<http://purl.obolibrary.org/obo/XAO_0004496>	"ilium"
<http://purl.obolibrary.org/obo/XAO_0001020>	"elastica externa"
<http://purl.obolibrary.org/obo/XAO_0005306>	"anterior endomesoderm"
<http://purl.obolibrary.org/obo/XAO_1000008>	"tadpole stage"
<http://purl.obolibrary.org/obo/XAO_0000139>	"peritoneum"
<http://purl.obolibrary.org/obo/XAO_0003039>	"compound organ component"
<http://purl.obolibrary.org/obo/XAO_0005227>	"flexural organ"
<http://purl.obolibrary.org/obo/XAO_0004433>	"m. interhyoideus primordium"
<http://purl.obolibrary.org/obo/XAO_0000301>	"deep"
<http://purl.obolibrary.org/obo/XAO_0003139>	"sclerotome of tail somite 16"
<http://purl.obolibrary.org/obo/XAO_0005118>	"ooplasm"
<http://purl.obolibrary.org/obo/XAO_0000274>	"sperm entry point"
<http://purl.obolibrary.org/obo/XAO_0005011>	"centriole"
<http://purl.obolibrary.org/obo/XAO_0000423>	"tail somite 15"
<http://purl.obolibrary.org/obo/XAO_0004467>	"zygote cortex"
<http://purl.obolibrary.org/obo/XAO_0004185>	"primary heart field"
<http://purl.obolibrary.org/obo/XAO_1000044>	"NF stage 28"
<http://purl.obolibrary.org/obo/XAO_0000344>	"aortic arch 3"
<http://purl.obolibrary.org/obo/XAO_0003075>	"cranium"
<http://purl.obolibrary.org/obo/XAO_0004576>	"nucleus of the diagonal band"
<http://purl.obolibrary.org/obo/XAO_0003222>	"inner limiting membrane"
<http://purl.obolibrary.org/obo/XAO_0004257>	"Jacobson's vein"
<http://purl.obolibrary.org/obo/XAO_0004283>	"paired appendage"
<http://purl.obolibrary.org/obo/XAO_1000063>	"NF stage 51"
<http://purl.obolibrary.org/obo/XAO_0001012>	"Stirnorgan"
<http://purl.obolibrary.org/obo/XAO_0004023>	"craniofacial skeleton"
<http://purl.obolibrary.org/obo/XAO_0003184>	"branchial arch skeleton 4"
<http://purl.obolibrary.org/obo/XAO_0004292>	"wedge region"
<http://purl.obolibrary.org/obo/XAO_0004526>	"principal cavity"
<http://purl.obolibrary.org/obo/XAO_0005213>	"apical region"
<http://purl.obolibrary.org/obo/XAO_0003119>	"myotome of trunk somite 7"
<http://purl.obolibrary.org/obo/XAO_0004156>	"hyaloid vein"
<http://purl.obolibrary.org/obo/XAO_0003046>	"mesenchyme"
<http://purl.obolibrary.org/obo/XAO_0004440>	"mm. levator arcuum branchialium IV primordium"
<http://purl.obolibrary.org/obo/XAO_0004106>	"regenerating forelimb"
<http://purl.obolibrary.org/obo/XAO_0000028>	"epidermis"
<http://purl.obolibrary.org/obo/XAO_0005079>	"ventrolateral edge of myotome"
<http://purl.obolibrary.org/obo/XAO_0004228>	"lateral abdominal vein"
<http://purl.obolibrary.org/obo/XAO_0004459>	"subocular cartilage"
<http://purl.obolibrary.org/obo/XAO_0004562>	"lateral hypothalamic nucleus"
<http://purl.obolibrary.org/obo/XAO_0004090>	"optic field"
<http://purl.obolibrary.org/obo/XAO_0004094>	"lens epithelium"
<http://purl.obolibrary.org/obo/XAO_0000102>	"visceral pouch 1"
<http://purl.obolibrary.org/obo/XAO_0003214>	"femur"
<http://purl.obolibrary.org/obo/XAO_0005042>	"posterior semicircular canal"
<http://purl.obolibrary.org/obo/XAO_0003105>	"myotome of head somite 2"
<http://purl.obolibrary.org/obo/XAO_1000079>	"metamorphosing tadpole stage"
<http://purl.obolibrary.org/obo/XAO_0003094>	"facial nerve"
<http://purl.obolibrary.org/obo/XAO_0004142>	"vestibulocochlear ganglion"
<http://purl.obolibrary.org/obo/XAO_0004015>	"dermal bone"
<http://purl.obolibrary.org/obo/XAO_0000375>	"lymph vessel"
<http://purl.obolibrary.org/obo/XAO_0004050>	"perichordal tissue"
<http://purl.obolibrary.org/obo/XAO_0004533>	"anterior commissure"
<http://purl.obolibrary.org/obo/XAO_0004439>	"mm. levator arcuum branchialium III primordium"
<http://purl.obolibrary.org/obo/XAO_0004058>	"ampullary nerve"
<http://purl.obolibrary.org/obo/XAO_0000143>	"urinary system"
<http://purl.obolibrary.org/obo/XAO_0004113>	"vegetal pole"
<http://purl.obolibrary.org/obo/XAO_0000040>	"head region"
<http://purl.obolibrary.org/obo/XAO_0004622>	"myotome of tail somite 18"
