?x	?xl
<http://purl.obolibrary.org/obo/UBERON_2005320>	"dorsal longitudinal lymphatic vessel"
<http://purl.obolibrary.org/obo/UBERON_0035110>	"lateral plantar nerve"
<http://purl.obolibrary.org/obo/UBERON_0006514>	"pallidum"
<http://purl.obolibrary.org/obo/UBERON_0002832>	"ventral nucleus of trapezoid body"
<http://purl.obolibrary.org/obo/UBERON_0001873>	"caudate nucleus"
<http://purl.obolibrary.org/obo/UBERON_0009849>	"tadpole stage"
<http://purl.obolibrary.org/obo/UBERON_0000000>	"processual entity"
<http://purl.obolibrary.org/obo/UBERON_2000278>	"secondary gustatory nucleus medulla oblongata"
<http://purl.obolibrary.org/obo/UBERON_0003444>	"pelvis nerve"
<http://purl.obolibrary.org/obo/UBERON_0022246>	"superior longitudinal fasciculus"
<http://purl.obolibrary.org/obo/UBERON_0035930>	"retro-olivary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0026666>	"parvicellular subnucleus of solitary tract"
<http://purl.obolibrary.org/obo/UBERON_2001976>	"interorbital septum"
<http://purl.obolibrary.org/obo/UBERON_0005401>	"cerebral hemisphere gray matter"
<http://purl.obolibrary.org/obo/UBERON_0023859>	"primary somatosensory cortex layer 6"
<http://purl.obolibrary.org/obo/UBERON_0019312>	"ventrolateral nucleus of solitary tract"
<http://purl.obolibrary.org/obo/UBERON_0010285>	"midbrain basal plate"
<http://purl.obolibrary.org/obo/UBERON_0011215>	"central nervous system cell part cluster"
<http://purl.obolibrary.org/obo/UBERON_0003036>	"central lateral nucleus"
<http://purl.obolibrary.org/obo/UBERON_0016635>	"paragigantocellular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0006118>	"lamina I of gray matter of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0034999>	"posterolateral cortical amygdaloid nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002708>	"posterior periventricular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0004545>	"external capsule of telencephalon"
<http://purl.obolibrary.org/obo/UBERON_0002004>	"trunk of sciatic nerve"
<http://purl.obolibrary.org/obo/UBERON_0014556>	"CA3 stratum radiatum"
<http://purl.obolibrary.org/obo/UBERON_0006785>	"gray matter layer of superior colliculus"
<http://purl.obolibrary.org/obo/UBERON_0006319>	"spinal cord reticular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0000477>	"anatomical cluster"
<http://purl.obolibrary.org/obo/UBERON_0035109>	"plantar nerve"
<http://purl.obolibrary.org/obo/UBERON_2002192>	"dorsolateral motor nucleus of vagal nerve"
<http://purl.obolibrary.org/obo/UBERON_0007222>	"late adult stage"
<http://purl.obolibrary.org/obo/UBERON_0002161>	"gracile nucleus"
<http://purl.obolibrary.org/obo/UBERON_6001722>	"ring gland"
<http://purl.obolibrary.org/obo/UBERON_0016578>	"lamina VII of gray matter of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0009909>	"rostral root of abducens nerve"
<http://purl.obolibrary.org/obo/UBERON_0015510>	"body of corpus callosum"
<http://purl.obolibrary.org/obo/UBERON_0010123>	"future facial nucleus"
<http://purl.obolibrary.org/obo/UBERON_0015234>	"nucleus of ventral thalamus"
<http://purl.obolibrary.org/obo/UBERON_0018391>	"chemoreceptor"
<http://purl.obolibrary.org/obo/UBERON_0003028>	"commissure of inferior colliculus"
<http://purl.obolibrary.org/obo/UBERON_0035156>	"dorsolateral prefrontal cortex layer 4"
<http://purl.obolibrary.org/obo/UBERON_0006787>	"middle white layer of superior colliculus"
<http://purl.obolibrary.org/obo/UBERON_0002979>	"Purkinje cell layer of cerebellar cortex"
<http://purl.obolibrary.org/obo/UBERON_0011176>	"oval nucleus of stria terminalis"
<http://purl.obolibrary.org/obo/UBERON_0022298>	"lower eyelid nerve"
<http://purl.obolibrary.org/obo/UBERON_0002668>	"oculomotor nerve root"
<http://purl.obolibrary.org/obo/UBERON_0003683>	"rotator cuff"
<http://purl.obolibrary.org/obo/UBERON_0034729>	"sympathetic nerve"
<http://purl.obolibrary.org/obo/UBERON_0004537>	"blood vasculature"
<http://purl.obolibrary.org/obo/UBERON_0009052>	"medial nucleus of solitary tract"
<http://purl.obolibrary.org/obo/UBERON_0001324>	"common fibular nerve"
<http://purl.obolibrary.org/obo/UBERON_2005144>	"ampullary nerve"
<http://purl.obolibrary.org/obo/UBERON_0009634>	"root of coccygeal nerve"
<http://purl.obolibrary.org/obo/UBERON_0002833>	"medial nucleus of trapezoid body"
<http://purl.obolibrary.org/obo/UBERON_0001874>	"putamen"
<http://purl.obolibrary.org/obo/UBERON_0022247>	"forebrain ipsilateral fiber tracts"
<http://purl.obolibrary.org/obo/UBERON_0002758>	"dorsal nucleus of medial geniculate body"
<http://purl.obolibrary.org/obo/UBERON_0035931>	"sagittal stratum"
<http://purl.obolibrary.org/obo/UBERON_0003445>	"pes nerve"
<http://purl.obolibrary.org/obo/UBERON_0002200>	"vasculature of head"
<http://purl.obolibrary.org/obo/UBERON_0035111>	"medial plantar nerve"
<http://purl.obolibrary.org/obo/UBERON_0001267>	"femoral nerve"
<http://purl.obolibrary.org/obo/UBERON_0022337>	"entorhinal cortex layer 2"
<http://purl.obolibrary.org/obo/UBERON_2000703>	"ventral motor nucleus trigeminal nerve"
<http://purl.obolibrary.org/obo/UBERON_0016548>	"central nervous system gray matter layer"
<http://purl.obolibrary.org/obo/UBERON_0013693>	"cerebral cortex neuropil"
<http://purl.obolibrary.org/obo/UBERON_2001871>	"Weberian ossicle set"
<http://purl.obolibrary.org/obo/UBERON_0002709>	"posterior nuclear complex of thalamus"
<http://purl.obolibrary.org/obo/UBERON_0002614>	"medial part of ventral lateral nucleus"
<http://purl.obolibrary.org/obo/UBERON_2000390>	"medial preglomerular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0014557>	"CA1 stratum lacunosum moleculare"
<http://purl.obolibrary.org/obo/UBERON_0011930>	"preganglionic parasympathetic fiber"
<http://purl.obolibrary.org/obo/UBERON_3010126>	"middle lateral line nerve (MLLN)"
<http://purl.obolibrary.org/obo/UBERON_0005978>	"olfactory bulb outer nerve layer"
<http://purl.obolibrary.org/obo/UBERON_0007223>	"osseus cochlea"
<http://purl.obolibrary.org/obo/UBERON_0006119>	"subbrachial nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002864>	"accessory cuneate nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002952>	"intermediate acoustic stria"
<http://purl.obolibrary.org/obo/UBERON_0002765>	"lateral medullary lamina of globus pallidus"
<http://purl.obolibrary.org/obo/UBERON_0016579>	"lamina VIII of gray matter of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0006786>	"white matter of superior colliculus"
<http://purl.obolibrary.org/obo/UBERON_0018392>	"arterial baroreceptor"
<http://purl.obolibrary.org/obo/UBERON_0010036>	"anterior tegmental nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001733>	"soft palate"
<http://purl.obolibrary.org/obo/UBERON_0010124>	"future inferior salivatory nucleus"
<http://purl.obolibrary.org/obo/UBERON_2001254>	"abdominal scute series"
<http://purl.obolibrary.org/obo/UBERON_0035157>	"dorsolateral prefrontal cortex layer 5"
<http://purl.obolibrary.org/obo/UBERON_0006788>	"middle gray layer of superior colliculus"
<http://purl.obolibrary.org/obo/UBERON_0006876>	"vasculature of organ"
<http://purl.obolibrary.org/obo/UBERON_0035940>	"central medullary reticular nuclear complex"
<http://purl.obolibrary.org/obo/UBERON_2000475>	"paraventricular organ"
<http://purl.obolibrary.org/obo/UBERON_0003029>	"stria terminalis"
<http://purl.obolibrary.org/obo/UBERON_0016832>	"paratrigeminal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0022299>	"upper eyelid nerve"
<http://purl.obolibrary.org/obo/UBERON_3010243>	"ventricular musculature"
<http://purl.obolibrary.org/obo/UBERON_0001647>	"facial nerve"
<http://purl.obolibrary.org/obo/UBERON_0009053>	"dorsal nucleus of trapezoid body"
<http://purl.obolibrary.org/obo/UBERON_0007425>	"decussation of diencephalon"
<http://purl.obolibrary.org/obo/UBERON_0005852>	"thoracic spinal cord ventral column"
<http://purl.obolibrary.org/obo/UBERON_0001875>	"globus pallidus"
<http://purl.obolibrary.org/obo/UBERON_0006086>	"stria medullaris"
<http://purl.obolibrary.org/obo/UBERON_0002759>	"magnocellular nucleus of medial geniculate body"
<http://purl.obolibrary.org/obo/UBERON_3000809>	"accessory articulation"
<http://purl.obolibrary.org/obo/UBERON_0022248>	"cerebral nerve fasciculus"
<http://purl.obolibrary.org/obo/UBERON_0022336>	"entorhinal cortex layer 1"
<http://purl.obolibrary.org/obo/UBERON_0002201>	"vasculature of trunk"
<http://purl.obolibrary.org/obo/UBERON_0011924>	"postganglionic autonomic fiber"
<http://purl.obolibrary.org/obo/UBERON_0005403>	"ventral striatum"
<http://purl.obolibrary.org/obo/UBERON_0029009>	"granular cell layer of dorsal cochlear nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002924>	"terminal nerve"
<http://purl.obolibrary.org/obo/UBERON_0002613>	"cerebellum globose nucleus"
<http://purl.obolibrary.org/obo/UBERON_0006516>	"dorsal pallidum"
<http://purl.obolibrary.org/obo/UBERON_0010287>	"motor root of facial nerve"
<http://purl.obolibrary.org/obo/UBERON_0016549>	"central nervous system white matter layer"
<http://purl.obolibrary.org/obo/UBERON_0003446>	"ankle nerve"
<http://purl.obolibrary.org/obo/UBERON_0016637>	"lateral periolivary nucleus"
<http://purl.obolibrary.org/obo/UBERON_0014558>	"CA2 stratum lacunosum moleculare"
<http://purl.obolibrary.org/obo/UBERON_0001047>	"neural glomerulus"
<http://purl.obolibrary.org/obo/UBERON_0013614>	"fasciculus aberans"
<http://purl.obolibrary.org/obo/UBERON_0035526>	"superficial fibular nerve"
<http://purl.obolibrary.org/obo/UBERON_0036301>	"vasculature of spleen"
<http://purl.obolibrary.org/obo/UBERON_0002865>	"arcuate nucleus of medulla"
<http://purl.obolibrary.org/obo/UBERON_0006090>	"glossopharyngeal nerve fiber bundle"
<http://purl.obolibrary.org/obo/UBERON_0008967>	"centrum semiovale"
<http://purl.obolibrary.org/obo/UBERON_0010125>	"future superior salivatory nucleus"
<http://purl.obolibrary.org/obo/UBERON_4300208>	"submandibular series"
<http://purl.obolibrary.org/obo/UBERON_0018393>	"low-pressure baroreceptor"
<http://purl.obolibrary.org/obo/UBERON_0002867>	"central gray substance of medulla"
<http://purl.obolibrary.org/obo/UBERON_0001020>	"nervous system commissure"
<http://purl.obolibrary.org/obo/UBERON_0009661>	"midbrain nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002768>	"vestibulospinal tract"
<http://purl.obolibrary.org/obo/UBERON_0002556>	"corticotectal tract"
<http://purl.obolibrary.org/obo/UBERON_0002163>	"inferior cerebellar peduncle"
<http://purl.obolibrary.org/obo/UBERON_0006789>	"deep gray layer of superior colliculus"
<http://purl.obolibrary.org/obo/UBERON_0014570>	"CA1 alveus"
<http://purl.obolibrary.org/obo/UBERON_0006877>	"vasculature of liver"
<http://purl.obolibrary.org/obo/UBERON_0011178>	"principal nucleus of stria terminalis"
<http://purl.obolibrary.org/obo/UBERON_0001648>	"vestibulocochlear nerve"
<http://purl.obolibrary.org/obo/UBERON_0005853>	"sacral spinal cord ventral column"
<http://purl.obolibrary.org/obo/UBERON_0009142>	"entire embryonic mesenchyme"
<http://purl.obolibrary.org/obo/UBERON_0010405>	"spinal cord lateral motor column"
<http://purl.obolibrary.org/obo/UBERON_0006087>	"internal arcuate fiber bundle"
<http://purl.obolibrary.org/obo/UBERON_0016641>	"subparafascicular nucleus"
<http://purl.obolibrary.org/obo/UBERON_2000430>	"secondary gustatory tract"
<http://purl.obolibrary.org/obo/UBERON_2000579>	"rostral mesencephalo-cerebellar tract"
<http://purl.obolibrary.org/obo/UBERON_0009775>	"lateral medullary reticular complex"
<http://purl.obolibrary.org/obo/UBERON_0000125>	"neural nucleus"
<http://purl.obolibrary.org/obo/UBERON_0035113>	"central part of mediodorsal nucleus of the thalamus"
<http://purl.obolibrary.org/obo/UBERON_0002925>	"trigeminal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002682>	"abducens nucleus"
<http://purl.obolibrary.org/obo/UBERON_0014540>	"white matter lamina of cerebellum"
<http://purl.obolibrary.org/obo/UBERON_0001019>	"nerve fasciculus"
<http://purl.obolibrary.org/obo/UBERON_0003447>	"digit nerve of manus"
<http://purl.obolibrary.org/obo/UBERON_0000068>	"embryo stage"
<http://purl.obolibrary.org/obo/UBERON_0012450>	"Meissner's corpuscle"
<http://purl.obolibrary.org/obo/UBERON_0014559>	"CA3 stratum lacunosum moleculare"
<http://purl.obolibrary.org/obo/UBERON_2000480>	"caudal octavolateralis nucleus"
<http://purl.obolibrary.org/obo/UBERON_0013615>	"koniocellular layer of dorsal nucleus of lateral geniculate body"
<http://purl.obolibrary.org/obo/UBERON_3010801>	"ramus lateral"
<http://purl.obolibrary.org/obo/UBERON_0013127>	"pulmonary venous system"
<http://purl.obolibrary.org/obo/UBERON_0003039>	"anterior commissure anterior part"
<http://purl.obolibrary.org/obo/UBERON_0003010>	"lateral pes lemniscus"
<http://purl.obolibrary.org/obo/UBERON_0036302>	"vasculature of central nervous system plus retina"
<http://purl.obolibrary.org/obo/UBERON_2001875>	"opercular series"
<http://purl.obolibrary.org/obo/UBERON_0002866>	"caudal part of spinal trigeminal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002679>	"anterodorsal nucleus of thalamus"
<http://purl.obolibrary.org/obo/UBERON_2005227>	"protoneuromast"
<http://purl.obolibrary.org/obo/UBERON_0010126>	"future nucleus ambiguus"
<http://purl.obolibrary.org/obo/UBERON_0002164>	"tectobulbar tract"
<http://purl.obolibrary.org/obo/UBERON_0002868>	"commissural nucleus of vagus nerve"
<http://purl.obolibrary.org/obo/UBERON_0001021>	"nerve"
<http://purl.obolibrary.org/obo/UBERON_2000389>	"medial funicular nucleus medulla oblongata"
<http://purl.obolibrary.org/obo/UBERON_0001330>	"pampiniform plexus"
<http://purl.obolibrary.org/obo/UBERON_3010795>	"preopercular ramule"
<http://purl.obolibrary.org/obo/UBERON_0014571>	"CA3 alveus"
<http://purl.obolibrary.org/obo/UBERON_0001649>	"glossopharyngeal nerve"
<http://purl.obolibrary.org/obo/UBERON_0018394>	"vein baroreceptor"
<http://purl.obolibrary.org/obo/UBERON_2000098>	"proliferative region"
<http://purl.obolibrary.org/obo/UBERON_0005854>	"cervical spinal cord ventral column"
<http://purl.obolibrary.org/obo/UBERON_0034713>	"cranial neuron projection bundle"
<http://purl.obolibrary.org/obo/UBERON_0035944>	"life-death temporal boundary"
<http://purl.obolibrary.org/obo/UBERON_0004521>	"vasculature of muscle organ"
<http://purl.obolibrary.org/obo/UBERON_0009776>	"intermediate reticular formation"
<http://purl.obolibrary.org/obo/UBERON_0011179>	"transverse nucleus of stria terminalis"
<http://purl.obolibrary.org/obo/UBERON_0000929>	"pharyngeal branch of vagus nerve"
<http://purl.obolibrary.org/obo/UBERON_0000126>	"cranial nerve nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001018>	"axon tract"
<http://purl.obolibrary.org/obo/UBERON_0014685>	"pterygoid plexus"
<http://purl.obolibrary.org/obo/UBERON_0010406>	"cholinergic enteric nerve"
<http://purl.obolibrary.org/obo/UBERON_0016554>	"white matter of midbrain"
<http://purl.obolibrary.org/obo/UBERON_0035114>	"lateral part of mediodorsal nucleus of the thalamus"
<http://purl.obolibrary.org/obo/UBERON_3010722>	"ramus palatinus"
<http://purl.obolibrary.org/obo/UBERON_0001579>	"olfactory nerve"
<http://purl.obolibrary.org/obo/UBERON_0003936>	"postoptic commissure"
<http://purl.obolibrary.org/obo/UBERON_0004707>	"pharyngula stage"
<http://purl.obolibrary.org/obo/UBERON_0007351>	"nucleus isthmo-opticus"
<http://purl.obolibrary.org/obo/UBERON_0003448>	"manus nerve"
<http://purl.obolibrary.org/obo/UBERON_0014277>	"piriform cortex layer 1"
<http://purl.obolibrary.org/obo/UBERON_0002203>	"vasculature of eye"
<http://purl.obolibrary.org/obo/UBERON_0010181>	"straight venules of kidney"
<http://purl.obolibrary.org/obo/UBERON_0034673>	"amygdalohippocampal area"
<http://purl.obolibrary.org/obo/UBERON_2000238>	"olfactory tract linking bulb to ipsilateral ventral telencephalon"
<http://purl.obolibrary.org/obo/UBERON_0003011>	"facial motor nucleus"
<http://purl.obolibrary.org/obo/UBERON_0000069>	"larval stage"
<http://purl.obolibrary.org/obo/UBERON_2000502>	"dorsal motor nucleus trigeminal nerve"
<http://purl.obolibrary.org/obo/UBERON_0018313>	"cheek scale row"
<http://purl.obolibrary.org/obo/UBERON_0018401>	"posterior superior alveolar nerve"
<http://purl.obolibrary.org/obo/UBERON_0012451>	"sensory receptor"
<http://purl.obolibrary.org/obo/UBERON_3010794>	"oral ramule"
<http://purl.obolibrary.org/obo/UBERON_2000481>	"caudal preglomerular nucleus"
<http://purl.obolibrary.org/obo/UBERON_2000294>	"torus lateralis"
<http://purl.obolibrary.org/obo/UBERON_0001947>	"red nucleus"
<http://purl.obolibrary.org/obo/UBERON_0036303>	"vasculature of central nervous system"
<http://purl.obolibrary.org/obo/UBERON_0013733>	"caudal linear nucleus"
<http://purl.obolibrary.org/obo/UBERON_0035943>	"life cycle temporal boundary"
<http://purl.obolibrary.org/obo/UBERON_3010796>	"ramus supraotic"
<http://purl.obolibrary.org/obo/UBERON_0015238>	"pineal complex"
<http://purl.obolibrary.org/obo/UBERON_0034901>	"cervical sympathetic nerve trunk"
<http://purl.obolibrary.org/obo/UBERON_0002741>	"diagonal band of Broca"
<http://purl.obolibrary.org/obo/UBERON_0034714>	"epiphyseal tract"
<http://purl.obolibrary.org/obo/UBERON_0004522>	"vasculature of musculoskeletal system"
<http://purl.obolibrary.org/obo/UBERON_0018395>	"cardiac baroreceptor"
<http://purl.obolibrary.org/obo/UBERON_0013647>	"lateral pterygoid nerve"
<http://purl.obolibrary.org/obo/UBERON_0035945>	"start of life cycle"
<http://purl.obolibrary.org/obo/UBERON_0002020>	"gray matter"
<http://purl.obolibrary.org/obo/UBERON_0009777>	"intermediate reticular nucleus"
<http://purl.obolibrary.org/obo/UBERON_0000127>	"facial nucleus"
<http://purl.obolibrary.org/obo/UBERON_0012428>	"proximal convoluted tubule brush border"
<http://purl.obolibrary.org/obo/UBERON_0002602>	"emboliform nucleus"
<http://purl.obolibrary.org/obo/UBERON_0022320>	"dorsal cochlear nucleus pyramidal cell layer"
<http://purl.obolibrary.org/obo/UBERON_0036177>	"nucleus recessus"
<http://purl.obolibrary.org/obo/UBERON_0005855>	"lumbar spinal cord ventral column"
<http://purl.obolibrary.org/obo/UBERON_0006089>	"dorsal external arcuate fiber bundle"
<http://purl.obolibrary.org/obo/UBERON_0016555>	"stria of telencephalon"
<http://purl.obolibrary.org/obo/UBERON_0007352>	"stria vascularis vasculature"
<http://purl.obolibrary.org/obo/UBERON_0002993>	"inferior central nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002604>	"ventral nucleus of lateral lemniscus"
<http://purl.obolibrary.org/obo/UBERON_0005806>	"portal system"
<http://purl.obolibrary.org/obo/UBERON_0000092>	"post-embryonic stage"
<http://purl.obolibrary.org/obo/UBERON_0005629>	"vascular plexus"
<http://purl.obolibrary.org/obo/UBERON_0000942>	"frontal nerve (branch of ophthalmic)"
<http://purl.obolibrary.org/obo/UBERON_0002684>	"nucleus raphe obscurus"
<http://purl.obolibrary.org/obo/UBERON_0035595>	"accessory optic tract"
<http://purl.obolibrary.org/obo/UBERON_0014630>	"ventral gray commissure of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0003528>	"brain gray matter"
<http://purl.obolibrary.org/obo/UBERON_0034910>	"medial pretectal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0003990>	"spinal cord motor column"
<http://purl.obolibrary.org/obo/UBERON_0036216>	"tympanic nerve"
<http://purl.obolibrary.org/obo/UBERON_0013646>	"buccal nerve"
<http://purl.obolibrary.org/obo/UBERON_0018396>	"pulmonary baroreceptor"
<http://purl.obolibrary.org/obo/UBERON_0034902>	"sacral sympathetic nerve trunk"
<http://purl.obolibrary.org/obo/UBERON_0034715>	"pineal tract"
<http://purl.obolibrary.org/obo/UBERON_0035946>	"start of neonate stage"
<http://purl.obolibrary.org/obo/UBERON_0014607>	"thoracic spinal cord lateral horn"
<http://purl.obolibrary.org/obo/UBERON_0004130>	"cerebellar layer"
<http://purl.obolibrary.org/obo/UBERON_0002256>	"dorsal horn of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0002654>	"parvicellular part of medial dorsal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0022420>	"temporal part of superior longitudinal fasciculus"
<http://purl.obolibrary.org/obo/UBERON_0002742>	"lamina of septum pellucidum"
<http://purl.obolibrary.org/obo/UBERON_0005375>	"spinal cord ventral column"
<http://purl.obolibrary.org/obo/UBERON_0000941>	"cranial nerve II"
<http://purl.obolibrary.org/obo/UBERON_0007834>	"lumbar spinal cord ventral commissure"
<http://purl.obolibrary.org/obo/UBERON_0023934>	"olfactory bulb main glomerular layer"
<http://purl.obolibrary.org/obo/UBERON_0004863>	"thoracic sympathetic nerve trunk"
<http://purl.obolibrary.org/obo/UBERON_0036295>	"renal pelvis/ureter"
<http://purl.obolibrary.org/obo/UBERON_2000512>	"facial lobe"
<http://purl.obolibrary.org/obo/UBERON_0002597>	"principal sensory nucleus of trigeminal nerve"
<http://purl.obolibrary.org/obo/UBERON_0002685>	"anteroventral nucleus of thalamus"
<http://purl.obolibrary.org/obo/UBERON_0034984>	"nerve to quadratus femoris"
<http://purl.obolibrary.org/obo/UBERON_0014631>	"dorsal gray commissure of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0011775>	"vagus nerve nucleus"
<http://purl.obolibrary.org/obo/UBERON_0035596>	"circular nucleus of antherior hypothalamic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0035207>	"deep fibular nerve"
<http://purl.obolibrary.org/obo/UBERON_0004062>	"neural tube marginal layer"
<http://purl.obolibrary.org/obo/UBERON_0012453>	"nerve ending"
<http://purl.obolibrary.org/obo/UBERON_0034763>	"hindbrain commissure"
<http://purl.obolibrary.org/obo/UBERON_2000296>	"uncrossed tecto-bulbar tract"
<http://purl.obolibrary.org/obo/UBERON_0011777>	"nucleus of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0035001>	"posteromedial cortical amygdaloid nucleus"
<http://purl.obolibrary.org/obo/UBERON_0020358>	"accessory XI nerve nucleus"
<http://purl.obolibrary.org/obo/UBERON_2000984>	"superior reticular formation tegmentum"
<http://purl.obolibrary.org/obo/UBERON_0035974>	"anteroventral preoptic nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002022>	"insula"
<http://purl.obolibrary.org/obo/UBERON_0002257>	"ventral horn of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_0005376>	"olfactory bulb external plexiform layer"
<http://purl.obolibrary.org/obo/UBERON_0034716>	"rostral epiphyseal tract"
<http://purl.obolibrary.org/obo/UBERON_0035753>	"capillary plexus"
<http://purl.obolibrary.org/obo/UBERON_0035566>	"central pretectal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0001492>	"radial nerve"
<http://purl.obolibrary.org/obo/UBERON_0002606>	"neuropil"
<http://purl.obolibrary.org/obo/UBERON_0002140>	"parabigeminal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0004864>	"vasculature of retina"
<http://purl.obolibrary.org/obo/UBERON_0022421>	"pontocerebellar tract"
<http://purl.obolibrary.org/obo/UBERON_0022234>	"medial longitudinal stria"
<http://purl.obolibrary.org/obo/UBERON_0002019>	"accessory XI nerve"
<http://purl.obolibrary.org/obo/UBERON_0003432>	"chest nerve"
<http://purl.obolibrary.org/obo/UBERON_2001709>	"infraorbital series"
<http://purl.obolibrary.org/obo/UBERON_0007835>	"sacral spinal cord ventral commissure"
<http://purl.obolibrary.org/obo/UBERON_4300096>	"anal fin pterygiophore 1"
<http://purl.obolibrary.org/obo/UBERON_0011776>	"dorsal commissural nucleus of spinal cord"
<http://purl.obolibrary.org/obo/UBERON_2001474>	"sublingual dorsal and ventral separate"
<http://purl.obolibrary.org/obo/UBERON_0034676>	"forceps major of corpus callosum"
<http://purl.obolibrary.org/obo/UBERON_0035762>	"capillary network of kidney"
<http://purl.obolibrary.org/obo/UBERON_2002010>	"hyoideomandibular nerve"
<http://purl.obolibrary.org/obo/UBERON_2000297>	"vagal lobe"
<http://purl.obolibrary.org/obo/UBERON_0011778>	"motor nucleus of vagal nerve"
<http://purl.obolibrary.org/obo/UBERON_0005380>	"olfactory bulb subependymal zone"
<http://purl.obolibrary.org/obo/UBERON_0003016>	"postcommissural fornix of brain"
<http://purl.obolibrary.org/obo/UBERON_2000318>	"brainstem and spinal white matter"
<http://purl.obolibrary.org/obo/UBERON_0035570>	"tectothalamic tract"
<http://purl.obolibrary.org/obo/UBERON_0002965>	"rostral intralaminar nuclear group"
<http://purl.obolibrary.org/obo/UBERON_2000985>	"ventral rhombencephalic commissure medulla oblongata"
<http://purl.obolibrary.org/obo/UBERON_0001720>	"cochlear nucleus"
<http://purl.obolibrary.org/obo/UBERON_0004922>	"postnatal subventricular zone"
<http://purl.obolibrary.org/obo/UBERON_2001248>	"dorsal scute series"
<http://purl.obolibrary.org/obo/UBERON_0026541>	"dorsomedial subnucleus of solitary tract"
<http://purl.obolibrary.org/obo/UBERON_2005365>	"dorsal fin pterygiophore 2"
<http://purl.obolibrary.org/obo/UBERON_0002656>	"periamygdaloid area"
<http://purl.obolibrary.org/obo/UBERON_0019269>	"gray matter of diencephalon"
<http://purl.obolibrary.org/obo/UBERON_0002744>	"hilum of dentate nucleus"
<http://purl.obolibrary.org/obo/UBERON_0035977>	"bed nucleus of the accessory olfactory tract"
<http://purl.obolibrary.org/obo/UBERON_0005377>	"olfactory bulb glomerular layer"
<http://purl.obolibrary.org/obo/UBERON_0005465>	"obturator nerve"
<http://purl.obolibrary.org/obo/UBERON_0035754>	"pulmonary capillary plexus"
<http://purl.obolibrary.org/obo/UBERON_0035567>	"accessory pretectal nucleus"
<http://purl.obolibrary.org/obo/UBERON_0014609>	"thoracic spinal cord dorsal horn"
<http://purl.obolibrary.org/obo/UBERON_0004132>	"trigeminal sensory nucleus"
<http://purl.obolibrary.org/obo/UBERON_0002023>	"claustrum of brain"
<http://purl.obolibrary.org/obo/UBERON_0001493>	"axillary nerve"
<http://purl.obolibrary.org/obo/UBERON_0002658>	"medial lemniscus of midbrain"
<http://purl.obolibrary.org/obo/UBERON_0018680>	"greater splanchnic nerve"
<http://purl.obolibrary.org/obo/UBERON_0015793>	"induseum griseum"
<http://purl.obolibrary.org/obo/UBERON_0002746>	"intermediate periventricular nucleus"
<http://purl.obolibrary.org/obo/UBERON_2002126>	"caudal-fin ray pump"
<http://purl.obolibrary.org/obo/UBERON_0003433>	"arm nerve"
<http://purl.obolibrary.org/obo/UBERON_0002435>	"striatum"
<http://purl.obolibrary.org/obo/UBERON_0022235>	"peduncle of diencephalon"
<http://purl.obolibrary.org/obo/UBERON_0022323>	"entorhinal cortex layer 4"
<http://purl.obolibrary.org/obo/UBERON_0016430>	"palmar branch of median nerve"
<http://purl.obolibrary.org/obo/UBERON_0002996>	"nucleus of optic tract"
<http://purl.obolibrary.org/obo/UBERON_0000962>	"nerve of cervical vertebra"
<http://purl.obolibrary.org/obo/UBERON_0004678>	"apex of spinal cord dorsal horn"
<http://purl.obolibrary.org/obo/UBERON_0015250>	"inferior olivary commissure"
<http://purl.obolibrary.org/obo/UBERON_4300006>	"scale row"
<http://purl.obolibrary.org/obo/UBERON_0002687>	"area X of ventral lateral nucleus"
<http://purl.obolibrary.org/obo/UBERON_0011779>	"nerve of head region"
