?x	?xl
<http://identifiers.org/hgnc/9713>	"PEX19"
<http://identifiers.org/hgnc/5144>	"HPCA"
<http://identifiers.org/hgnc/17755>	"TNFRSF13C"
<http://identifiers.org/hgnc/6470>	"L1CAM"
<http://purl.obolibrary.org/obo/HP_0001638>	"Cardiomyopathy"
<http://identifiers.org/hgnc/10397>	"RPS17"
<http://identifiers.org/hgnc/9067>	"PLD1"
<http://purl.obolibrary.org/obo/HP_0000648>	"Optic atrophy"
<http://purl.obolibrary.org/obo/HP_0001974>	"Leukocytosis"
<http://identifiers.org/hgnc/7391>	"MSX1"
<http://purl.obolibrary.org/obo/UBERON_0003041>	"trigeminal nerve fibers"
<http://purl.obolibrary.org/obo/UBERON_0000113>	"post-juvenile adult stage"
<http://identifiers.org/hgnc/10583>	"SCN11A"
<http://identifiers.org/hgnc/325>	"AGPAT2"
<http://identifiers.org/hgnc/17104>	"CDON"
<http://identifiers.org/hgnc/9896>	"RBM10"
<http://identifiers.org/hgnc/17098>	"DICER1"
<http://purl.obolibrary.org/obo/UBERON_0016538>	"temporal cortex"
<http://identifiers.org/hgnc/989>	"BCL10"
<http://identifiers.org/hgnc/20577>	"CYP26C1"
<http://identifiers.org/hgnc/13345>	"LPIN1"
<http://purl.obolibrary.org/obo/HP_0001966>	"Abnormal glomerular mesangium morphology"
<http://purl.obolibrary.org/obo/GO_0031966>	"mitochondrial membrane"
<http://identifiers.org/hgnc/21732>	"ANTXR2"
<http://purl.obolibrary.org/obo/HP_0100512>	"Low levels of vitamin D"
<http://purl.obolibrary.org/obo/HP_0000135>	"Hypogonadism"
<http://purl.obolibrary.org/obo/UBERON_0001795>	"inner plexiform layer of retina"
<http://identifiers.org/hgnc/6501>	"LAMP2"
<http://identifiers.org/hgnc/19977>	"RDH12"
<http://identifiers.org/hgnc/17042>	"PUF60"
<http://purl.obolibrary.org/obo/UBERON_0006208>	"auditory hillocks"
<http://identifiers.org/hgnc/10648>	"AIMP1"
<http://identifiers.org/hgnc/1952>	"CHRM3"
<http://identifiers.org/hgnc/11073>	"SLC9A3"
<http://identifiers.org/hgnc/6345>	"KLF1"
<http://identifiers.org/hgnc/6250>	"KCNH1"
<http://identifiers.org/hgnc/7392>	"MSX2"
<http://identifiers.org/hgnc/3546>	"F8"
<http://identifiers.org/hgnc/9402>	"PRKCG"
<http://identifiers.org/hgnc/23719>	"PGAP3"
<http://purl.obolibrary.org/obo/HP_0000534>	"Abnormal eyebrow morphology"
<http://identifiers.org/hgnc/17966>	"CEP83"
<http://identifiers.org/hgnc/30881>	"ALG13"
<http://identifiers.org/hgnc/105>	"CNNM4"
<http://identifiers.org/hgnc/11776>	"TGIF1"
<http://purl.obolibrary.org/obo/HP_0008035>	"Retinitis pigmentosa inversa"
<http://purl.obolibrary.org/obo/HP_0006561>	"Lipid accumulation in hepatocytes"
<http://purl.obolibrary.org/obo/HP_0009810>	"Abnormality of upper limb joint"
<http://identifiers.org/hgnc/6953>	"CD46"
<http://identifiers.org/hgnc/7652>	"NBN"
<http://purl.obolibrary.org/obo/GO_0043005>	"neuron projection"
<http://identifiers.org/hgnc/15508>	"PUS1"
<http://identifiers.org/hgnc/20893>	"BCOR"
<http://identifiers.org/hgnc/29205>	"ERGIC1"
<http://purl.obolibrary.org/obo/HP_0001967>	"Diffuse mesangial sclerosis"
<http://identifiers.org/hgnc/16088>	"SFXN4"
<http://identifiers.org/hgnc/17264>	"POLR1A"
<http://identifiers.org/hgnc/2379>	"CRTAP"
<http://identifiers.org/hgnc/20202>	"CACNA2D4"
<http://identifiers.org/hgnc/6502>	"RPSA"
<http://purl.obolibrary.org/obo/HP_0005120>	"Abnormal cardiac atrium morphology"
<http://purl.obolibrary.org/obo/HP_0010765>	"Palmar hyperkeratosis"
<http://purl.obolibrary.org/obo/HP_0000962>	"Hyperkeratosis"
<http://identifiers.org/hgnc/17043>	"NIPA1"
<http://identifiers.org/hgnc/12660>	"VAX1"
<http://identifiers.org/hgnc/11720>	"TECTA"
<http://purl.obolibrary.org/obo/GO_0031967>	"organelle envelope"
<http://identifiers.org/hgnc/9936>	"OPN1LW"
<http://identifiers.org/hgnc/15561>	"IL36RN"
<http://identifiers.org/hgnc/30922>	"LINS1"
<http://purl.obolibrary.org/obo/HP_0002244>	"Abnormality of the small intestine"
<http://identifiers.org/hgnc/3686>	"FGF8"
<http://identifiers.org/hgnc/9069>	"PLEC"
<http://purl.obolibrary.org/obo/UBERON_0014382>	"collection of hairs on head or neck"
<http://identifiers.org/hgnc/9411>	"PRKCSH"
<http://identifiers.org/hgnc/8079>	"FRMD7"
<http://purl.obolibrary.org/obo/UBERON_0029503>	"sacral spinal cord gray matter"
<http://purl.obolibrary.org/obo/UBERON_0003726>	"thoracic nerve"
<http://identifiers.org/hgnc/25705>	"KCTD17"
<http://identifiers.org/hgnc/6251>	"KCNH2"
<http://purl.obolibrary.org/obo/HP_0001702>	"Abnormal tricuspid valve morphology"
<http://purl.obolibrary.org/obo/CARO_0030000>	"biological entity"
<http://identifiers.org/hgnc/5031>	"HNRNPA1"
<http://identifiers.org/hgnc/1955>	"CHRNA1"
<http://purl.obolibrary.org/obo/HP_0030976>	"Abnormal factor VIII activity"
<http://identifiers.org/hgnc/18571>	"XKRY"
<http://purl.obolibrary.org/obo/UBERON_0002315>	"gray matter of spinal cord"
<http://identifiers.org/hgnc/13503>	"ZBTB20"
<http://identifiers.org/hgnc/9403>	"PRKCH"
<http://purl.obolibrary.org/obo/UBERON_0004673>	"trigeminal nerve root"
<http://identifiers.org/hgnc/11354>	"STAG1"
<http://purl.obolibrary.org/obo/UBERON_0032748>	"sacral spinal cord ventral horn"
<http://identifiers.org/hgnc/3948>	"FRAXD"
<http://identifiers.org/hgnc/17967>	"IRAK4"
<http://purl.obolibrary.org/obo/UBERON_0014701>	"extraembryonic vascular system"
<http://identifiers.org/hgnc/10585>	"SCN1A"
<http://identifiers.org/hgnc/6511>	"LARGE1"
<http://identifiers.org/hgnc/7944>	"NPR2"
<http://purl.obolibrary.org/obo/HP_0006562>	"Viral hepatitis"
<http://identifiers.org/hgnc/28741>	"ILDR1"
<http://identifiers.org/hgnc/6954>	"MCPH1"
<http://identifiers.org/hgnc/9386>	"PRKAG2"
<http://identifiers.org/hgnc/327>	"AGPS"
<http://identifiers.org/hgnc/10414>	"RPS26"
<http://identifiers.org/hgnc/1339>	"C6"
<http://identifiers.org/hgnc/4685>	"GUCY1A1"
<http://identifiers.org/hgnc/21734>	"LHX4"
<http://purl.obolibrary.org/obo/HP_0011107>	"Recurrent aphthous stomatitis"
<http://identifiers.org/hgnc/11777>	"TGM1"
<http://purl.obolibrary.org/obo/UBERON_0007699>	"tract of spinal cord"
<http://identifiers.org/hgnc/3023>	"DRD2"
<http://identifiers.org/hgnc/29419>	"EARS2"
<http://purl.obolibrary.org/obo/HP_0010766>	"Ectopic calcification"
<http://identifiers.org/hgnc/11075>	"SLC9A3R1"
<http://identifiers.org/hgnc/3687>	"FGF9"
<http://purl.obolibrary.org/obo/UBERON_0003727>	"intercostal nerve"
<http://identifiers.org/hgnc/20197>	"SLC35C1"
<http://identifiers.org/hgnc/1956>	"CHRNA2"
<http://purl.obolibrary.org/obo/GO_0000791>	"euchromatin"
<http://identifiers.org/hgnc/27424>	"RBM20"
<http://identifiers.org/hgnc/1260>	"CFAP410"
<http://identifiers.org/hgnc/9990>	"RGR"
<http://identifiers.org/hgnc/13339>	"KIF4A"
<http://identifiers.org/hgnc/11190>	"SOX10"
<http://purl.obolibrary.org/obo/HP_0001977>	"Abnormal thrombosis"
<http://purl.obolibrary.org/obo/UBERON_0012125>	"dermatological-muscosal system"
<http://identifiers.org/hgnc/33067>	"SNORD116-1"
<http://identifiers.org/hgnc/17328>	"DTNBP1"
<http://identifiers.org/hgnc/30883>	"TMEM126B"
<http://purl.obolibrary.org/obo/HP_0001305>	"Dandy-Walker malformation"
<http://identifiers.org/hgnc/10586>	"SCN1B"
<http://identifiers.org/hgnc/6512>	"LARS1"
<http://purl.obolibrary.org/obo/UBERON_0004674>	"facial nerve root"
<http://identifiers.org/hgnc/19687>	"EIF2AK4"
<http://identifiers.org/hgnc/28072>	"LYRM7"
<http://purl.obolibrary.org/obo/UBERON_0007277>	"presumptive hindbrain"
<http://purl.obolibrary.org/obo/GO_0043228>	"non-membrane-bounded organelle"
<http://identifiers.org/hgnc/4855>	"HDC"
<http://identifiers.org/hgnc/4035>	"ACKR1"
<http://identifiers.org/hgnc/24668>	"CFHR5"
<http://identifiers.org/hgnc/1965>	"CHRND"
<http://identifiers.org/hgnc/11943>	"TNNC1"
<http://identifiers.org/hgnc/9413>	"PRKDC"
<http://identifiers.org/hgnc/14889>	"DNAJB11"
<http://identifiers.org/hgnc/3024>	"DRD3"
<http://identifiers.org/hgnc/23657>	"GNE"
<http://identifiers.org/hgnc/17759>	"PDSS1"
<http://purl.obolibrary.org/obo/HP_0005508>	"Monoclonal immunoglobulin M proteinemia"
<http://identifiers.org/hgnc/4678>	"GUCA1A"
<http://identifiers.org/hgnc/30892>	"HUWE1"
<http://purl.obolibrary.org/obo/UBERON_0004904>	"neuron projection bundle connecting eye with brain"
<http://identifiers.org/hgnc/11191>	"SOX11"
<http://purl.obolibrary.org/obo/HP_0045058>	"Abnormality of the testis size"
<http://identifiers.org/hgnc/5358>	"IRF8"
<http://purl.obolibrary.org/obo/HP_0030674>	"Antenatal onset"
<http://purl.obolibrary.org/obo/UBERON_0004035>	"cortical subplate"
<http://identifiers.org/hgnc/1040>	"BFSP1"
<http://identifiers.org/hgnc/2910>	"DLL4"
<http://purl.obolibrary.org/obo/GO_0000792>	"heterochromatin"
<http://identifiers.org/hgnc/11020>	"SLC34A2"
<http://identifiers.org/hgnc/11577>	"TAZ"
<http://identifiers.org/hgnc/5033>	"HNRNPA2B1"
<http://identifiers.org/hgnc/6903>	"MAT1A"
<http://identifiers.org/hgnc/21022>	"AARS2"
<http://identifiers.org/hgnc/9388>	"PRKAR1A"
<http://identifiers.org/hgnc/329>	"AGRN"
<http://purl.obolibrary.org/obo/UBERON_0004675>	"hypoglossal nerve root"
<http://identifiers.org/hgnc/19688>	"NECTIN4"
<http://purl.obolibrary.org/obo/HP_0003351>	"Decreased circulating renin level"
<http://purl.obolibrary.org/obo/GO_0043229>	"intracellular organelle"
<http://purl.obolibrary.org/obo/HP_0009743>	"Distichiasis"
<http://identifiers.org/hgnc/11779>	"TGM3"
<http://identifiers.org/hgnc/4162>	"GARS1"
<http://identifiers.org/hgnc/11521>	"TAC3"
<http://identifiers.org/hgnc/7421>	"MT-CO2"
<http://purl.obolibrary.org/obo/HP_0002140>	"Ischemic stroke"
<http://identifiers.org/hgnc/14677>	"DEAF1"
<http://purl.obolibrary.org/obo/GO_0005604>	"basement membrane"
<http://identifiers.org/hgnc/1966>	"CHRNE"
<http://identifiers.org/hgnc/1097>	"BRAF"
<http://identifiers.org/hgnc/23015>	"FAM20A"
<http://identifiers.org/hgnc/7820>	"NHS"
<http://identifiers.org/hgnc/9414>	"PRKG1"
<http://identifiers.org/hgnc/4036>	"FYB1"
<http://identifiers.org/hgnc/24669>	"FIGLA"
<http://identifiers.org/hgnc/592>	"XIAP"
<http://identifiers.org/hgnc/3025>	"DRD4"
<http://identifiers.org/hgnc/11946>	"TNNI2"
<http://identifiers.org/hgnc/24123>	"B9D1"
<http://purl.obolibrary.org/obo/HP_0033100>	"Increased proteinogenic amino acid level in urine"
<http://identifiers.org/hgnc/4679>	"GUCA1B"
<http://purl.obolibrary.org/obo/HP_0011873>	"Abnormal platelet count"
<http://purl.obolibrary.org/obo/UBERON_0007645>	"future meninx"
<http://identifiers.org/hgnc/29521>	"C12orf57"
<http://identifiers.org/hgnc/23228>	"CPAMD8"
<http://identifiers.org/hgnc/1041>	"BFSP2"
<http://identifiers.org/hgnc/1958>	"CHRNA4"
<http://identifiers.org/hgnc/16841>	"LITAF"
<http://identifiers.org/hgnc/9603>	"PTGIS"
<http://purl.obolibrary.org/obo/HP_0000759>	"Abnormal peripheral nervous system morphology"
<http://identifiers.org/hgnc/10588>	"SCN2A"
<http://purl.obolibrary.org/obo/HP_0100000>	"Early onset of sexual maturation"
<http://identifiers.org/hgnc/23198>	"CYP4V2"
<http://purl.obolibrary.org/obo/HP_0032154>	"Aphthous ulcer"
<http://identifiers.org/hgnc/30242>	"TUSC3"
<http://identifiers.org/hgnc/391>	"AKT1"
<http://identifiers.org/hgnc/17109>	"ADAMTS17"
<http://identifiers.org/hgnc/15573>	"SETBP1"
<http://identifiers.org/hgnc/21244>	"LEMD2"
<http://identifiers.org/hgnc/14468>	"SLC26A8"
<http://identifiers.org/hgnc/4688>	"GUCY2C"
<http://identifiers.org/hgnc/19689>	"RD3"
<http://identifiers.org/hgnc/11231>	"ATL1"
<http://identifiers.org/hgnc/1967>	"CHRNG"
<http://identifiers.org/hgnc/430>	"ALOX12B"
<http://identifiers.org/hgnc/3247>	"EHHADH"
<http://identifiers.org/hgnc/1440>	"CALCR"
<http://purl.obolibrary.org/obo/HP_0033095>	"Increased sulfur amino acid level in urine"
<http://identifiers.org/hgnc/2873>	"CYB5R3"
<http://purl.obolibrary.org/obo/HP_0002015>	"Dysphagia"
<http://identifiers.org/hgnc/11947>	"TNNI3"
<http://purl.obolibrary.org/obo/HP_0001025>	"Urticaria"
<http://identifiers.org/hgnc/26090>	"CCDC40"
<http://purl.obolibrary.org/obo/GO_0030057>	"desmosome"
<http://purl.obolibrary.org/obo/UBERON_0005281>	"ventricular system of central nervous system"
<http://identifiers.org/hgnc/22140>	"FAM20C"
<http://purl.obolibrary.org/obo/GO_0045121>	"membrane raft"
<http://purl.obolibrary.org/obo/HP_0000031>	"Epididymitis"
<http://identifiers.org/hgnc/8794>	"PDE8B"
<http://identifiers.org/hgnc/17646>	"NGLY1"
<http://identifiers.org/hgnc/12033>	"TRAF3"
<http://identifiers.org/hgnc/392>	"AKT2"
<http://purl.obolibrary.org/obo/HP_0006817>	"Aplasia/Hypoplasia of the cerebellar vermis"
<http://identifiers.org/hgnc/30935>	"YY1AP1"
<http://identifiers.org/hgnc/6888>	"MAPKAPK3"
<http://identifiers.org/hgnc/10589>	"SCN2B"
<http://identifiers.org/hgnc/4415>	"GNMT"
<http://purl.obolibrary.org/obo/HP_0012205>	"Globozoospermia"
<http://identifiers.org/hgnc/18398>	"SMARCAD1"
<http://identifiers.org/hgnc/8983>	"PI4KA"
<http://identifiers.org/hgnc/4689>	"GUCY2D"
<http://identifiers.org/hgnc/1968>	"LYST"
<http://identifiers.org/hgnc/18601>	"RTN4R"
<http://identifiers.org/hgnc/33235>	"PWRN1"
<http://purl.obolibrary.org/obo/HP_0010442>	"Polydactyly"
<http://identifiers.org/hgnc/2210>	"COL5A2"
<http://identifiers.org/hgnc/11948>	"TNNT1"
<http://identifiers.org/hgnc/7176>	"MMP9"
<http://identifiers.org/hgnc/30927>	"SLC6A20"
<http://identifiers.org/hgnc/6186>	"IVD"
<http://identifiers.org/hgnc/11079>	"SLC9A6"
<http://identifiers.org/hgnc/14198>	"ELAC2"
<http://purl.obolibrary.org/obo/GO_0030424>	"axon"
<http://purl.obolibrary.org/obo/HP_0100255>	"Metaphyseal dysplasia"
<http://identifiers.org/hgnc/26006>	"TTC19"
<http://identifiers.org/hgnc/18576>	"CCNO"
<http://purl.obolibrary.org/obo/HP_0001317>	"Abnormal cerebellum morphology"
<http://identifiers.org/hgnc/4867>	"HERC1"
<http://purl.obolibrary.org/obo/HP_0000032>	"Abnormality of male external genitalia"
<http://identifiers.org/hgnc/21396>	"ABHD5"
<http://identifiers.org/hgnc/9826>	"RAD54L"
<http://identifiers.org/hgnc/7677>	"NSMCE3"
<http://identifiers.org/hgnc/20509>	"ZC3H14"
<http://identifiers.org/hgnc/17582>	"KAT6B"
<http://identifiers.org/hgnc/21246>	"PNPLA1"
<http://identifiers.org/hgnc/4416>	"GNPAT"
<http://purl.obolibrary.org/obo/HP_0002624>	"Abnormal venous morphology"
<http://identifiers.org/hgnc/7784>	"NFIA"
<http://identifiers.org/hgnc/19048>	"ASPM"
<http://identifiers.org/hgnc/11233>	"SPAST"
<http://purl.obolibrary.org/obo/HP_0012718>	"Morphological abnormality of the gastrointestinal tract"
<http://purl.obolibrary.org/obo/HP_0011362>	"Abnormal hair quantity"
<http://purl.obolibrary.org/obo/GO_0031226>	"intrinsic component of plasma membrane"
<http://identifiers.org/hgnc/1442>	"CALM1"
<http://purl.obolibrary.org/obo/HP_0002143>	"Abnormality of the spinal cord"
<http://purl.obolibrary.org/obo/HP_0000360>	"Tinnitus"
<http://identifiers.org/hgnc/2211>	"COL6A1"
<http://identifiers.org/hgnc/11949>	"TNNT2"
<http://identifiers.org/hgnc/57>	"ABCC6"
<http://purl.obolibrary.org/obo/HP_0003198>	"Myopathy"
<http://identifiers.org/hgnc/4204>	"GCNT2"
<http://purl.obolibrary.org/obo/HP_0000853>	"Goiter"
<http://identifiers.org/hgnc/31948>	"CEACAM16"
<http://purl.obolibrary.org/obo/HP_0002017>	"Nausea and vomiting"
<http://purl.obolibrary.org/obo/UBERON_0016530>	"parietal cortex"
<http://purl.obolibrary.org/obo/GO_0005766>	"primary lysosome"
<http://identifiers.org/hgnc/4868>	"HERC2"
<http://identifiers.org/hgnc/7121>	"MKS1"
<http://purl.obolibrary.org/obo/HP_0030875>	"Abnormality of pulmonary circulation"
<http://identifiers.org/hgnc/2591>	"CYP11B1"
<http://identifiers.org/hgnc/7678>	"NDP"
<http://purl.obolibrary.org/obo/HP_0003552>	"Muscle stiffness"
<http://identifiers.org/hgnc/21082>	"SEC63"
<http://identifiers.org/hgnc/13886>	"ABCG5"
<http://identifiers.org/hgnc/9606>	"PTH"
<http://identifiers.org/hgnc/5037>	"HNRNPDL"
<http://identifiers.org/hgnc/610>	"APOC3"
<http://purl.obolibrary.org/obo/HP_0002846>	"Abnormal B cell morphology"
<http://purl.obolibrary.org/obo/HP_0030082>	"Abnormal drinking behavior"
<http://identifiers.org/hgnc/6909>	"MATN3"
<http://purl.obolibrary.org/obo/HP_0012719>	"Functional abnormality of the gastrointestinal tract"
<http://identifiers.org/hgnc/4419>	"GNRH1"
<http://purl.obolibrary.org/obo/HP_0003355>	"Aminoaciduria"
<http://identifiers.org/hgnc/18603>	"COL25A1"
<http://identifiers.org/hgnc/9060>	"PLCD1"
<http://identifiers.org/hgnc/4166>	"GAS8"
<http://identifiers.org/hgnc/13830>	"CNTNAP2"
<http://identifiers.org/hgnc/2433>	"CSF1R"
<http://identifiers.org/hgnc/26270>	"PIEZO2"
<http://identifiers.org/hgnc/8740>	"CHMP1A"
<http://identifiers.org/hgnc/823>	"ATP5F1A"
<http://identifiers.org/hgnc/13993>	"PRDM8"
<http://purl.obolibrary.org/obo/UBERON_0004198>	"comma-shaped body"
<http://purl.obolibrary.org/obo/HP_0100257>	"Ectrodactyly"
<http://identifiers.org/hgnc/4576>	"GRID2"
<http://identifiers.org/hgnc/7908>	"NPHS1"
<http://purl.obolibrary.org/obo/HP_0001249>	"Intellectual disability"
<http://identifiers.org/hgnc/15836>	"PROKR2"
<http://purl.obolibrary.org/obo/UBERON_0007238>	"1st arch maxillary component"
<http://identifiers.org/hgnc/6188>	"JAG1"
<http://identifiers.org/hgnc/15999>	"SELENON"
<http://identifiers.org/hgnc/8133>	"OLR1"
<http://purl.obolibrary.org/obo/HP_0002354>	"Memory impairment"
<http://identifiers.org/hgnc/7679>	"NDRG1"
<http://identifiers.org/hgnc/2592>	"CYP11B2"
<http://identifiers.org/hgnc/13887>	"ABCG8"
<http://purl.obolibrary.org/obo/UBERON_0034994>	"hindbrain cortical intermediate zone"
<http://identifiers.org/hgnc/9607>	"PTHLH"
<http://identifiers.org/hgnc/28086>	"NDUFAF2"
<http://identifiers.org/hgnc/34399>	"UQCC3"
<http://identifiers.org/hgnc/6518>	"LBR"
<http://identifiers.org/hgnc/13666>	"AAAS"
<http://purl.obolibrary.org/obo/HP_0032158>	"Unusual infection by anatomical site"
<http://purl.obolibrary.org/obo/HP_0000370>	"Abnormality of the middle ear"
<http://identifiers.org/hgnc/24502>	"WDR62"
<http://identifiers.org/hgnc/67>	"ABCD3"
<http://purl.obolibrary.org/obo/UBERON_0012172>	"stomach primordium"
<http://purl.obolibrary.org/obo/GO_0005759>	"mitochondrial matrix"
<http://purl.obolibrary.org/obo/GO_0070470>	"plasma membrane respirasome"
<http://identifiers.org/hgnc/13831>	"WDR11"
<http://identifiers.org/hgnc/14357>	"MMP21"
<http://identifiers.org/hgnc/2584>	"CYLD"
<http://purl.obolibrary.org/obo/HP_0001718>	"Mitral stenosis"
<http://identifiers.org/hgnc/2770>	"DES"
<http://identifiers.org/hgnc/1665>	"SCARB2"
<http://purl.obolibrary.org/obo/UBERON_0004199>	"S-shaped body"
<http://purl.obolibrary.org/obo/HP_0030718>	"Right atrial enlargement"
<http://purl.obolibrary.org/obo/HP_0002145>	"Frontotemporal dementia"
<http://purl.obolibrary.org/obo/HP_0031481>	"Abnormal mitral valve physiology"
<http://identifiers.org/hgnc/9349>	"PRDM5"
<http://purl.obolibrary.org/obo/HP_0002019>	"Constipation"
<http://purl.obolibrary.org/obo/HP_0007313>	"Cerebral degeneration"
<http://identifiers.org/hgnc/59>	"ABCC8"
<http://identifiers.org/hgnc/7179>	"ALDH6A1"
<http://identifiers.org/hgnc/2972>	"DNM1"
<http://identifiers.org/hgnc/1856>	"CENPE"
<http://purl.obolibrary.org/obo/UBERON_0010227>	"future cardiac atrium"
<http://identifiers.org/hgnc/2593>	"CYP17A1"
<http://identifiers.org/hgnc/9829>	"RAF1"
<http://identifiers.org/hgnc/4206>	"OPN1MW"
<http://identifiers.org/hgnc/24338>	"C1GALT1C1"
<http://identifiers.org/hgnc/33551>	"NDUFAF8"
<http://identifiers.org/hgnc/1706>	"CD8A"
<http://purl.obolibrary.org/obo/HP_0000035>	"Abnormal testis morphology"
<http://identifiers.org/hgnc/2372>	"MED23"
<http://identifiers.org/hgnc/34016>	"RNU4ATAC"
<http://identifiers.org/hgnc/163>	"ACTN1"
<http://identifiers.org/hgnc/1152>	"BVES"
<http://identifiers.org/hgnc/6239>	"KCND3"
<http://identifiers.org/hgnc/68>	"ABCD4"
<http://identifiers.org/hgnc/30939>	"ZFHX4"
<http://purl.obolibrary.org/obo/HP_0000864>	"Abnormality of the hypothalamus-pituitary axis"
<http://identifiers.org/hgnc/21637>	"SATB2"
<http://identifiers.org/hgnc/29914>	"NUP107"
<http://identifiers.org/hgnc/1445>	"CALM2"
<http://identifiers.org/hgnc/2771>	"CFD"
<http://identifiers.org/hgnc/9921>	"RBP3"
<http://identifiers.org/hgnc/4428>	"GOLGA5"
<http://identifiers.org/hgnc/491>	"ANGPTL3"
<http://purl.obolibrary.org/obo/HP_0040202>	"Abnormal consumption behavior"
<http://identifiers.org/hgnc/2600>	"CYP21A2"
<http://identifiers.org/hgnc/1857>	"CENPF"
<http://identifiers.org/hgnc/2594>	"CYP19A1"
<http://identifiers.org/hgnc/9891>	"RBBP8"
<http://identifiers.org/hgnc/16973>	"PPP1R17"
<http://identifiers.org/hgnc/8996>	"PIP5K1C"
<http://identifiers.org/hgnc/1330>	"MYOZ2"
<http://identifiers.org/hgnc/2973>	"DNM1L"
<http://purl.obolibrary.org/obo/HP_0003366>	"Abnormal femoral neck/head morphology"
<http://identifiers.org/hgnc/29420>	"RSPRY1"
<http://identifiers.org/hgnc/2810>	"GSDME"
<http://purl.obolibrary.org/obo/UBERON_0007418>	"neural decussation"
<http://purl.obolibrary.org/obo/HP_0000036>	"Abnormality of the penis"
<http://purl.obolibrary.org/obo/UBERON_0011143>	"upper urinary tract"
<http://purl.obolibrary.org/obo/UBERON_0001790>	"outer plexiform layer of retina"
<http://purl.obolibrary.org/obo/HP_0000201>	"Pierre-Robin sequence"
<http://identifiers.org/hgnc/24725>	"FAM111A"
<http://identifiers.org/hgnc/164>	"ACTN2"
<http://identifiers.org/hgnc/14881>	"ZEB2"
<http://identifiers.org/hgnc/28422>	"TSEN2"
<http://identifiers.org/hgnc/12784>	"WNT5A"
<http://purl.obolibrary.org/obo/HP_0500165>	"Abnormal blood oxygen level"
<http://identifiers.org/hgnc/12563>	"UMPS"
<http://purl.obolibrary.org/obo/UBERON_0002810>	"right frontal lobe"
<http://identifiers.org/hgnc/2436>	"CSF2RB"
<http://identifiers.org/hgnc/282>	"ADRA2B"
<http://purl.obolibrary.org/obo/HP_0002960>	"Autoimmunity"
<http://identifiers.org/hgnc/3762>	"FLRT3"
<http://purl.obolibrary.org/obo/HP_0004313>	"Decreased circulating antibody level"
<http://purl.obolibrary.org/obo/HP_0010668>	"Abnormality of the zygomatic bone"
<http://purl.obolibrary.org/obo/HP_0000364>	"Hearing abnormality"
<http://identifiers.org/hgnc/492>	"ANK1"
<http://purl.obolibrary.org/obo/HP_0000750>	"Delayed speech and language development"
<http://identifiers.org/hgnc/15559>	"CHCHD10"
<http://identifiers.org/hgnc/17321>	"SP7"
<http://identifiers.org/hgnc/9922>	"RBP4"
<http://purl.obolibrary.org/obo/UBERON_0005409>	"alimentary part of gastrointestinal system"
<http://identifiers.org/hgnc/29256>	"SOBP"
<http://identifiers.org/hgnc/25522>	"WRAP53"
<http://identifiers.org/hgnc/9380>	"PRKACA"
<http://identifiers.org/hgnc/321>	"AGL"
<http://identifiers.org/hgnc/31648>	"MIR96"
<http://purl.obolibrary.org/obo/HP_0000163>	"Abnormal oral cavity morphology"
<http://identifiers.org/hgnc/2321>	"CPOX"
<http://identifiers.org/hgnc/3964>	"FSHB"
<http://identifiers.org/hgnc/1331>	"C5"
<http://identifiers.org/hgnc/11771>	"TGFBI"
<http://identifiers.org/hgnc/2974>	"DNM2"
<http://purl.obolibrary.org/obo/HP_0003367>	"Abnormal femoral neck morphology"
<http://purl.obolibrary.org/obo/UBERON_0011300>	"gray matter of telencephalon"
<http://purl.obolibrary.org/obo/UBERON_0001048>	"primordium"
<http://identifiers.org/hgnc/9987>	"RFXANK"
<http://identifiers.org/hgnc/9462>	"PRPS1"
<http://purl.obolibrary.org/obo/UBERON_0000071>	"death stage"
<http://identifiers.org/hgnc/21086>	"MIB1"
<http://identifiers.org/hgnc/1980>	"CILP"
<http://identifiers.org/hgnc/17009>	"TRIOBP"
<http://purl.obolibrary.org/obo/UBERON_0004880>	"chordamesoderm"
<http://purl.obolibrary.org/obo/HP_0000037>	"Male pseudohermaphroditism"
<http://purl.obolibrary.org/obo/UBERON_0001791>	"inner nuclear layer of retina"
<http://identifiers.org/hgnc/19743>	"POMT2"
<http://identifiers.org/hgnc/12449>	"TYROBP"
<http://identifiers.org/hgnc/29092>	"OBSL1"
<http://purl.obolibrary.org/obo/HP_0000202>	"Oral cleft"
<http://purl.obolibrary.org/obo/UBERON_0002811>	"left frontal lobe"
<http://identifiers.org/hgnc/28423>	"STAC3"
<http://purl.obolibrary.org/obo/HP_0000365>	"Hearing impairment"
<http://purl.obolibrary.org/obo/HP_0011804>	"Abnormal muscle physiology"
<http://purl.obolibrary.org/obo/HP_0012252>	"Abnormal respiratory system morphology"
<http://identifiers.org/hgnc/20041>	"ZNF408"
<http://purl.obolibrary.org/obo/UBERON_0000110>	"neurula stage"
<http://identifiers.org/hgnc/493>	"ANK2"
<http://identifiers.org/hgnc/30605>	"SEPSECS"
<http://identifiers.org/hgnc/3542>	"F5"
<http://identifiers.org/hgnc/2602>	"CYP24A1"
<http://identifiers.org/hgnc/16406>	"EFHC1"
<http://purl.obolibrary.org/obo/UBERON_0006603>	"presumptive mesoderm"
<http://identifiers.org/hgnc/11772>	"TGFBR1"
<http://purl.obolibrary.org/obo/HP_0008053>	"Aplasia/Hypoplasia of the iris"
