?x	?xl
<http://purl.obolibrary.org/obo/HP_0002504>	"Calcification of the small brain vessels"
<http://purl.obolibrary.org/obo/HP_0031302>	"Lower extremity peripheral arterial calcification"
<http://purl.obolibrary.org/obo/HP_0004386>	"Gastrointestinal inflammation"
<http://purl.obolibrary.org/obo/HP_0100739>	"Bulimia"
<http://purl.obolibrary.org/obo/HP_0031125>	"Decreased platelet alpha-2A-adrenergic receptor"
<http://purl.obolibrary.org/obo/HP_0010328>	"Polydactyly affecting the 2nd toe"
<http://purl.obolibrary.org/obo/HP_0032931>	"Focal impaired awareness cognitive seizure with impaired attention"
<http://purl.obolibrary.org/obo/HP_0030283>	"Partial absence of the septum pellucidum"
<http://purl.obolibrary.org/obo/HP_0011273>	"Anisocytosis"
<http://purl.obolibrary.org/obo/HP_0025070>	"Abnormal U wave"@en
<http://purl.obolibrary.org/obo/HP_0001152>	"Saccadic smooth pursuit"
<http://purl.obolibrary.org/obo/HP_0011156>	"Focal autonomic seizures without altered responsiveness"
<http://purl.obolibrary.org/obo/HP_0010229>	"Bracket epiphyses of the phalanges of the hand"
<http://purl.obolibrary.org/obo/HP_0004100>	"Abnormal 2nd finger morphology"
<http://purl.obolibrary.org/obo/HP_0001269>	"Hemiparesis"
<http://purl.obolibrary.org/obo/HP_0007250>	"Recurrent external ophthalmoplegia"
<http://purl.obolibrary.org/obo/HP_0030453>	"Abnormal visual electrophysiology"
<http://purl.obolibrary.org/obo/HP_0020190>	"Perisylvian predominant thick cortex pachygyria"
<http://purl.obolibrary.org/obo/HP_0007473>	"Crusting erythematous dermatitis"
<http://purl.obolibrary.org/obo/HP_0009748>	"Large earlobe"
<http://purl.obolibrary.org/obo/HP_0001053>	"Hypopigmented skin patches"
<http://purl.obolibrary.org/obo/HP_0011642>	"Abnormal coronary sinus morphology"
<http://purl.obolibrary.org/obo/HP_0012897>	"Abnormal upper-limb motor evoked potentials"
<http://purl.obolibrary.org/obo/HP_0030541>	"Unaided visual acuity 0.6 LogMAR"
<http://purl.obolibrary.org/obo/HP_0410401>	"Worse in evening"
<http://purl.obolibrary.org/obo/HP_0007561>	"Telangiectases in sun-exposed and nonexposed skin"
<http://purl.obolibrary.org/obo/HP_0410214>	"Hypercapnia in cord blood"
<http://purl.obolibrary.org/obo/HP_0011730>	"Abnormal central sensory function"
<http://purl.obolibrary.org/obo/HP_0005895>	"Radial deviation of thumb terminal phalanx"
<http://purl.obolibrary.org/obo/HP_0009342>	"Pseudoepiphysis of the distal phalanx of the 3rd finger"
<http://purl.obolibrary.org/obo/HP_0410302>	"Decreased specific antibody response to protein-conjugated polysaccharide vaccine"
<http://purl.obolibrary.org/obo/HP_0410182>	"Decreased glucose-6-phosphate dehydrogenase level in dried blood spot"
<http://purl.obolibrary.org/obo/HP_0012127>	"Uraciluria"
<http://purl.obolibrary.org/obo/HP_0003354>	"Hyperthreoninemia"
<http://purl.obolibrary.org/obo/HP_0025459>	"Increased CSF/serum albumin ratio"@en
<http://purl.obolibrary.org/obo/HP_0031449>	"Perineal hemangioma"
<http://purl.obolibrary.org/obo/HP_0002895>	"Papillary thyroid carcinoma"
<http://purl.obolibrary.org/obo/HP_0009430>	"Broad middle phalanx of the 3rd finger"
<http://purl.obolibrary.org/obo/HP_0012905>	"Euryblepharon"
<http://purl.obolibrary.org/obo/HP_0012215>	"Testicular microlithiasis"
<http://purl.obolibrary.org/obo/HP_0000326>	"Abnormality of the maxilla"
<http://purl.obolibrary.org/obo/HP_0012038>	"Corneal guttata"
<http://purl.obolibrary.org/obo/HP_0000149>	"Ovarian gonadoblastoma"
<http://purl.obolibrary.org/obo/HP_0007158>	"Progressive extrapyramidal muscular rigidity"
<http://purl.obolibrary.org/obo/HP_0500159>	"Increased level of circulating aspartic acid"
<http://purl.obolibrary.org/obo/HP_0032862>	"Status epilepticus with ictal paresis"
<http://purl.obolibrary.org/obo/HP_0003939>	"Humeroulnar synostosis"
<http://purl.obolibrary.org/obo/HP_0002778>	"Abnormal trachea morphology"
<http://purl.obolibrary.org/obo/HP_0550003>	"Proximal scleroderma"
<http://purl.obolibrary.org/obo/HP_0100751>	"Esophageal neoplasm"
<http://purl.obolibrary.org/obo/HP_0030753>	"Intrauterine fetal demise of one twin after midgestation"
<http://purl.obolibrary.org/obo/HP_0005223>	"Duplicated colon"
<http://purl.obolibrary.org/obo/HP_0001341>	"Olfactory lobe agenesis"
<http://purl.obolibrary.org/obo/HP_0000414>	"Bulbous nose"
<http://purl.obolibrary.org/obo/HP_0005036>	"Unilateral ulnar hypoplasia"
<http://purl.obolibrary.org/obo/HP_0000237>	"Small anterior fontanelle"
<http://purl.obolibrary.org/obo/HP_0500247>	"Abnormal CSF alpha-aminobutyrate concentration"@en
<http://purl.obolibrary.org/obo/HP_0002866>	"Hypoplastic iliac wing"
<http://purl.obolibrary.org/obo/HP_0006689>	"Bacterial endocarditis"
<http://purl.obolibrary.org/obo/HP_0032083>	"Aortic elastic fiber fragmentation"
<http://purl.obolibrary.org/obo/HP_0010610>	"Palmar pits"
<http://purl.obolibrary.org/obo/HP_0009027>	"Foot dorsiflexor weakness"
<http://purl.obolibrary.org/obo/HP_0002191>	"Progressive spasticity"
<http://purl.obolibrary.org/obo/HP_0001650>	"Aortic valve stenosis"
<http://purl.obolibrary.org/obo/HP_0000723>	"Restrictive behavior"
<http://purl.obolibrary.org/obo/HP_0000518>	"Cataract"
<http://purl.obolibrary.org/obo/HP_0009501>	"Abnormality of the epiphysis of the proximal phalanx of the 2nd finger"
<http://purl.obolibrary.org/obo/HP_0100904>	"Sclerosis of the middle phalanx of the 2nd finger"
<http://purl.obolibrary.org/obo/HP_0008497>	"Congenital craniofacial dysostosis"
<http://purl.obolibrary.org/obo/HP_0001710>	"Conotruncal defect"
<http://purl.obolibrary.org/obo/HP_0010391>	"Duplication of the phalanges of the 5th toe"
<http://purl.obolibrary.org/obo/HP_0010511>	"Long toe"
<http://purl.obolibrary.org/obo/HP_0004180>	"Short distal phalanx of the 3rd finger"
<http://purl.obolibrary.org/obo/HP_0001533>	"Slender build"
<http://purl.obolibrary.org/obo/HP_0000606>	"Abnormality of the periorbital region"
<http://purl.obolibrary.org/obo/HP_0006702>	"Coronary artery dissection"
<http://purl.obolibrary.org/obo/HP_0100574>	"Biliary tract neoplasm"
<http://purl.obolibrary.org/obo/HP_0025072>	"Prominent U wave"@en
<http://purl.obolibrary.org/obo/HP_0010826>	"Abnormality of the twelfth cranial nerve"
<http://purl.obolibrary.org/obo/HP_0100662>	"Chondritis"
<http://purl.obolibrary.org/obo/HP_0100475>	"Symphalangism affecting the proximal phalanx of the 5th toe"
<http://purl.obolibrary.org/obo/HP_0030232>	"Increased sarcoplasmic glycogen"
<http://purl.obolibrary.org/obo/HP_0012708>	"Reduced brain N-acetyl aspartate level by MRS"
<http://purl.obolibrary.org/obo/HP_0010914>	"Abnormal circulating valine concentration"
<http://purl.obolibrary.org/obo/HP_0008755>	"Laryngotracheomalacia"
<http://purl.obolibrary.org/obo/HP_0030045>	"Serpentine fibula"
<http://purl.obolibrary.org/obo/HP_0010727>	"Spontaneous rupture of the globe"
<http://purl.obolibrary.org/obo/HP_0008191>	"Thyroid agenesis"
<http://purl.obolibrary.org/obo/HP_0008568>	"Vestibular areflexia"
<http://purl.obolibrary.org/obo/HP_0012372>	"Abnormal eye morphology"
<http://purl.obolibrary.org/obo/HP_0030871>	"Facet joint arthrosis"
<http://purl.obolibrary.org/obo/HP_0012185>	"Constrictive median neuropathy"
<http://purl.obolibrary.org/obo/HP_0005791>	"Cortical thickening of long bone diaphyses"
<http://purl.obolibrary.org/obo/HP_0030684>	"Abnormal adiponectin level"
<http://purl.obolibrary.org/obo/HP_0025536>	"V-sign"@en
<http://purl.obolibrary.org/obo/HP_0009609>	"Duplication of the 1st metacarpal"
<http://purl.obolibrary.org/obo/HP_0003912>	"Frayed humeral metaphyses"
<http://purl.obolibrary.org/obo/HP_0007815>	"Abnormal distribution of retinal arterioles and venules"
<http://purl.obolibrary.org/obo/HP_0012489>	"Suprasellar arachnoid cyst"
<http://purl.obolibrary.org/obo/HP_0030133>	"Abnormal presence of ultra-large von Willebrand factor multimers"
<http://purl.obolibrary.org/obo/HP_0030988>	"Granulomatous cholangitis"
<http://purl.obolibrary.org/obo/HP_0040279>	"Frequency"
<http://purl.obolibrary.org/obo/HP_0003045>	"Abnormal patella morphology"
<http://purl.obolibrary.org/obo/HP_0012273>	"Increased carotid artery intimal medial thickness"
<http://purl.obolibrary.org/obo/HP_0030772>	"Proximal femoral focal deficiency"
<http://purl.obolibrary.org/obo/HP_0002007>	"Frontal bossing"
<http://purl.obolibrary.org/obo/HP_0025143>	"Chills"@en
<http://purl.obolibrary.org/obo/HP_0025624>	"Reduced proportion of CD4+ effector memory T cells"@en
<http://purl.obolibrary.org/obo/HP_0012096>	"Intracranial epidermoid cyst"
<http://purl.obolibrary.org/obo/HP_0001792>	"Small nail"
<http://purl.obolibrary.org/obo/HP_0007903>	"Paravenous chorioretinal atrophy"
<http://purl.obolibrary.org/obo/HP_0100593>	"Calcification of cartilage"
<http://purl.obolibrary.org/obo/HP_0007716>	"Uveal melanoma"
<http://purl.obolibrary.org/obo/HP_0040204>	"Elevated CSF neopterin level"
<http://purl.obolibrary.org/obo/HP_0002370>	"Poor coordination"
<http://purl.obolibrary.org/obo/HP_0025231>	"Abnormality of synovial bursa morphology"@en
<http://purl.obolibrary.org/obo/HP_0007510>	"Focal dermal aplasia/hypoplasia"
<http://purl.obolibrary.org/obo/HP_0000295>	"Doll-like facies"
<http://purl.obolibrary.org/obo/HP_0004599>	"Absent or minimally ossified vertebral bodies"
<http://purl.obolibrary.org/obo/HP_0009046>	"Difficulty running"
<http://purl.obolibrary.org/obo/HP_0006849>	"Hypodysplasia of the corpus callosum"
<http://purl.obolibrary.org/obo/HP_0032736>	"Focal emotional seizure with anger"
<http://purl.obolibrary.org/obo/HP_0032641>	"Renal interstitial granulomas"
<http://purl.obolibrary.org/obo/HP_0430006>	"Ectopic cilia of eyelid"
<http://purl.obolibrary.org/obo/HP_0009104>	"Aplasia/Hypoplasia of the pubic bone"
<http://purl.obolibrary.org/obo/HP_0031986>	"Polyminimyoclonus"
<http://purl.obolibrary.org/obo/HP_0004043>	"Lytic defects of ulnar metaphysis"
<http://purl.obolibrary.org/obo/HP_0031296>	"Atrial septal hypertrophy"
<http://purl.obolibrary.org/obo/HP_0004524>	"Temporal hypotrichosis"
<http://purl.obolibrary.org/obo/HP_0032138>	"Decreased circulating IgG4 level"
<http://purl.obolibrary.org/obo/HP_0032619>	"Perinephric abscess"
<http://purl.obolibrary.org/obo/HP_0007834>	"Progressive cataract"
<http://purl.obolibrary.org/obo/HP_0002341>	"Cervical cord compression"
<http://purl.obolibrary.org/obo/HP_0011546>	"Abnormal atrioventricular connection"
<http://purl.obolibrary.org/obo/HP_0011369>	"Mongolian blue spot"
<http://purl.obolibrary.org/obo/HP_0002586>	"Peritonitis"
<http://purl.obolibrary.org/obo/HP_0031384>	"Reduced T cell CD40 expression"
<http://purl.obolibrary.org/obo/HP_0032226>	"Abnormal sebaceous gland morphology"
<http://purl.obolibrary.org/obo/HP_0500108>	"Positive urine cocaine test"
<http://purl.obolibrary.org/obo/HP_0012561>	"Unicuspid aortic valve"
<http://purl.obolibrary.org/obo/HP_0011634>	"Partial left sided absence of pericardium"
<http://purl.obolibrary.org/obo/HP_0032928>	"Elevated CSF neurofilamant light chain"
<http://purl.obolibrary.org/obo/HP_0011457>	"Loss of eyelashes"
<http://purl.obolibrary.org/obo/HP_0002193>	"Pseudobulbar behavioral symptoms"
<http://purl.obolibrary.org/obo/HP_0012782>	"Perilobar nephrogenic rest"
<http://purl.obolibrary.org/obo/HP_0011855>	"Pharyngeal edema"
<http://purl.obolibrary.org/obo/HP_0006369>	"Irregular patellae"
<http://purl.obolibrary.org/obo/HP_0032314>	"Abnormal areolar morphology"
<http://purl.obolibrary.org/obo/HP_0002487>	"Hyperkinetic movements"
<http://purl.obolibrary.org/obo/HP_0010884>	"Acromelia"
<http://purl.obolibrary.org/obo/HP_0010194>	"Aplasia/Hypoplasia of the middle phalanges of the toes"
<http://purl.obolibrary.org/obo/HP_0500009>	"Dysplastic gangliocytoma of the cerebellum"
<http://purl.obolibrary.org/obo/HP_0032535>	"Cervical (neck)"
<http://purl.obolibrary.org/obo/HP_0012462>	"Chin myoclonus"
<http://purl.obolibrary.org/obo/HP_0002076>	"Migraine"
<http://purl.obolibrary.org/obo/HP_0006000>	"Ureteral obstruction"
<http://purl.obolibrary.org/obo/HP_0012870>	"Vanishing testis"
<http://purl.obolibrary.org/obo/HP_0011943>	"Increased urinary thiosulfate"
<http://purl.obolibrary.org/obo/HP_0007990>	"Hypoplastic iris stroma"
<http://purl.obolibrary.org/obo/HP_0410395>	"Increased proportion of effector memory CD8-positive, alpha-beta T cells"
<http://purl.obolibrary.org/obo/HP_0025344>	"Interlobular bile duct destruction"@en
<http://purl.obolibrary.org/obo/HP_0008259>	"Adrenocorticotropin receptor defect"
<http://purl.obolibrary.org/obo/HP_0010202>	"Duplication of middle phalanx of toe"
<http://purl.obolibrary.org/obo/HP_0025432>	"Acanthoma"@en
<http://purl.obolibrary.org/obo/HP_0010025>	"Triangular epiphysis of the 1st metacarpal"
<http://purl.obolibrary.org/obo/HP_0410296>	"Complete or near-complete absence of specific antibody response to hepatitis B vaccine"
<http://purl.obolibrary.org/obo/HP_0040223>	"Pulmonary hemorrhage"
<http://purl.obolibrary.org/obo/HP_0008347>	"Decreased activity of mitochondrial complex IV"
<http://purl.obolibrary.org/obo/HP_0009296>	"Bullet-shaped middle phalanx of the 4th finger"
<http://purl.obolibrary.org/obo/HP_0000970>	"Anhidrosis"
<http://purl.obolibrary.org/obo/HP_0032893>	"Gastroenteritis-related afebrile seizure"
<http://purl.obolibrary.org/obo/HP_0025315>	"Exacerbated by head trauma"@en
<http://purl.obolibrary.org/obo/HP_0031789>	"Against the rule astigmatism"
<http://purl.obolibrary.org/obo/HP_0031808>	"Decreased basophil count"
<http://purl.obolibrary.org/obo/HP_0007590>	"Aplasia cutis congenita over posterior parietal area"
<http://purl.obolibrary.org/obo/HP_0031092>	"Spindle-shaped finger"
<http://purl.obolibrary.org/obo/HP_0025017>	"Capillary fragility"@en
<http://purl.obolibrary.org/obo/HP_0009760>	"Antecubital pterygium"
<http://purl.obolibrary.org/obo/HP_0030849>	"Hepatojugular reflux"
<http://purl.obolibrary.org/obo/HP_0032794>	"Myoclonic seizure"
<http://purl.obolibrary.org/obo/HP_0100865>	"Broad ischia"
<http://purl.obolibrary.org/obo/HP_0031180>	"Erythema migrans"
<http://purl.obolibrary.org/obo/HP_0010383>	"Aplasia/Hypoplasia of the phalanges of the 5th toe"
<http://purl.obolibrary.org/obo/HP_0032901>	"Focal pedal automatism seizure"
<http://purl.obolibrary.org/obo/HP_0010196>	"Bullet-shaped middle toe phalanx"
<http://purl.obolibrary.org/obo/HP_0100748>	"Muscular edema"
<http://purl.obolibrary.org/obo/HP_0000496>	"Abnormality of eye movement"
<http://purl.obolibrary.org/obo/HP_0032034>	"Upper eyelid laxity"
<http://purl.obolibrary.org/obo/HP_0001338>	"Partial agenesis of the corpus callosum"
<http://purl.obolibrary.org/obo/HP_0031063>	"Impaired feeding ability"
<http://purl.obolibrary.org/obo/HP_0031461>	"Intramuscular Myxoma"
<http://purl.obolibrary.org/obo/HP_0010284>	"Intra-oral hyperpigmentation"
<http://purl.obolibrary.org/obo/HP_0100836>	"Malignant neoplasm of the central nervous system"
<http://purl.obolibrary.org/obo/HP_0001426>	"Multifactorial inheritance"
<http://purl.obolibrary.org/obo/HP_0032122>	"Very low visual acuity"
<http://purl.obolibrary.org/obo/HP_0010692>	"2-5 finger syndactyly"
<http://purl.obolibrary.org/obo/HP_0006633>	"Glenoid fossa hypoplasia"
<http://purl.obolibrary.org/obo/HP_0002751>	"Kyphoscoliosis"
<http://purl.obolibrary.org/obo/HP_0001824>	"Weight loss"
<http://purl.obolibrary.org/obo/HP_0001647>	"Bicuspid aortic valve"
<http://purl.obolibrary.org/obo/HP_0005769>	"Fifth finger distal phalanx clinodactyly"
<http://purl.obolibrary.org/obo/HP_0030037>	"Bifid ureter"
<http://purl.obolibrary.org/obo/HP_0010780>	"Hyperacusis"
<http://purl.obolibrary.org/obo/HP_0006721>	"Acute lymphoblastic leukemia"
<http://purl.obolibrary.org/obo/HP_0001912>	"Abnormal basophil morphology"
<http://purl.obolibrary.org/obo/HP_0030258>	"Hyperpigmented genitalia"
<http://purl.obolibrary.org/obo/HP_0001045>	"Vitiligo"
<http://purl.obolibrary.org/obo/HP_0005376>	"Recurrent Haemophilus influenzae infections"
<http://purl.obolibrary.org/obo/HP_0005857>	"Cervical spina bifida"
<http://purl.obolibrary.org/obo/HP_0010979>	"Abnormality of lipoprotein cholesterol concentration"
<http://purl.obolibrary.org/obo/HP_0030346>	"Abnormal circulating follicle-stimulating hormone level"
<http://purl.obolibrary.org/obo/HP_0025490>	"Myocardial bridging"@en
<http://purl.obolibrary.org/obo/HP_0012323>	"Sleep myoclonus"
<http://purl.obolibrary.org/obo/HP_0030229>	"Accumulation of muscle fiber valosin-containing protein"
<http://purl.obolibrary.org/obo/HP_0011219>	"Short face"
<http://purl.obolibrary.org/obo/HP_0007929>	"Peripheral retinal detachment"
<http://purl.obolibrary.org/obo/HP_0002436>	"Occipital meningocele"
<http://purl.obolibrary.org/obo/HP_0012411>	"Premature pubarche"
<http://purl.obolibrary.org/obo/HP_0005788>	"Abnormal cervical myelogram"
<http://purl.obolibrary.org/obo/HP_0007536>	"Aplasia cutis congenita of midline scalp vertex"
<http://purl.obolibrary.org/obo/HP_0003994>	"Dislocated wrist"
<http://purl.obolibrary.org/obo/HP_0012224>	"Circulating immune complexes"
<http://purl.obolibrary.org/obo/HP_0020182>	"Abnormal A-type atrial natriuretic peptide level"
<http://purl.obolibrary.org/obo/HP_0030723>	"Congenital megalourethra"
<http://purl.obolibrary.org/obo/HP_0012047>	"Hemeralopia"
<http://purl.obolibrary.org/obo/HP_0012632>	"Abnormal intraocular pressure"
<http://purl.obolibrary.org/obo/HP_0011049>	"Agenesis of primary maxillary lateral incisor"
<http://purl.obolibrary.org/obo/HP_0040318>	"Red urine"
<http://purl.obolibrary.org/obo/HP_0032191>	"Torn meniscus"
<http://purl.obolibrary.org/obo/HP_0009298>	"Aplasia of the proximal phalanx of the 4th finger"
<http://purl.obolibrary.org/obo/HP_0500161>	"Increased level of carnosine in blood"
<http://purl.obolibrary.org/obo/HP_0410157>	"Increased level of N-acetylneuraminic acid in fibroblasts"
<http://purl.obolibrary.org/obo/HP_0030811>	"Tongue pain"
<http://purl.obolibrary.org/obo/HP_0020083>	"Furuncle"
<http://purl.obolibrary.org/obo/HP_0000831>	"Insulin-resistant diabetes mellitus"
<http://purl.obolibrary.org/obo/HP_0000573>	"Retinal hemorrhage"
<http://purl.obolibrary.org/obo/HP_0009405>	"Bullet-shaped phalanges of the 4th finger"
<http://purl.obolibrary.org/obo/HP_0410245>	"Decreased circulating total IgD"
<http://purl.obolibrary.org/obo/HP_0032092>	"Left ventricular outflow tract obstruction"
<http://purl.obolibrary.org/obo/HP_0410058>	"Increased level of D-threitol in CSF"
<http://purl.obolibrary.org/obo/HP_0040070>	"Abnormal upper limb bone morphology"
<http://purl.obolibrary.org/obo/HP_0032439>	"Airborn particle hypersensitivity"
<http://purl.obolibrary.org/obo/HP_0000180>	"Lobulated tongue"
<http://purl.obolibrary.org/obo/HP_0000661>	"Palpebral fissure narrowing on adduction"
<http://purl.obolibrary.org/obo/HP_0009306>	"Triangular shaped distal phalanx of the 4th finger"
<http://purl.obolibrary.org/obo/HP_0032527>	"Inferiorly positioned umbilicus"
<http://purl.obolibrary.org/obo/HP_0003198>	"Myopathy"
<http://purl.obolibrary.org/obo/HP_0031240>	"Juxtafoveal choroidal neovascularization"
<http://purl.obolibrary.org/obo/HP_0030418>	"Vulvar melanoma"
<http://purl.obolibrary.org/obo/HP_0006507>	"Aplasia/hypoplasia of the humerus"
<http://purl.obolibrary.org/obo/HP_0010998>	"Increased susceptibility to spontaneous sister chromatid exchange"
<http://purl.obolibrary.org/obo/HP_0100379>	"Aplasia of the distal phalanx of the 4th toe"
<http://purl.obolibrary.org/obo/HP_0002530>	"Axial dystonia"
<http://purl.obolibrary.org/obo/HP_0010835>	"Dissociated sensory loss"
<http://purl.obolibrary.org/obo/HP_0005934>	"Imperfect vocal cord adduction"
<http://purl.obolibrary.org/obo/HP_0012558>	"Abnormal T3/T4 ratio"
<http://purl.obolibrary.org/obo/HP_0030202>	"Favorable response of weakness to acetylcholine esterase inhibitors"
<http://purl.obolibrary.org/obo/HP_0010145>	"Pseudoepiphysis of the distal phalanx of the hallux"
<http://purl.obolibrary.org/obo/HP_0009399>	"Ivory epiphyses of the 4th finger"
<http://purl.obolibrary.org/obo/HP_0005067>	"Proximal fibular overgrowth"
<http://purl.obolibrary.org/obo/HP_0006114>	"Multiple palmar creases"
<http://purl.obolibrary.org/obo/HP_0100163>	"Ivory epiphysis of the proximal phalanx of the 3rd toe"
<http://purl.obolibrary.org/obo/HP_0002027>	"Abdominal pain"
<http://purl.obolibrary.org/obo/HP_0012779>	"Transient hearing impairment"
<http://purl.obolibrary.org/obo/HP_0100467>	"Patchy sclerosis of the distal phalanx of the 3rd toe"
<http://purl.obolibrary.org/obo/HP_0007899>	"Retinal nonattachment"
<http://purl.obolibrary.org/obo/HP_0001508>	"Failure to thrive"
<http://purl.obolibrary.org/obo/HP_0005541>	"Congenital agranulocytosis"
<http://purl.obolibrary.org/obo/HP_0010923>	"Anterior subcapsular cataract"
<http://purl.obolibrary.org/obo/HP_0010233>	"Irregular epiphyses of the phalanges of the hand"
<http://purl.obolibrary.org/obo/HP_0009664>	"Absent epiphysis of the proximal phalanx of the thumb"
<http://purl.obolibrary.org/obo/HP_0008691>	"Solitary bladder diverticulum"
<http://purl.obolibrary.org/obo/HP_0010056>	"Abnormality of the epiphyses of the hallux"
<http://purl.obolibrary.org/obo/HP_0009487>	"Ulnar deviation of the hand"
<http://purl.obolibrary.org/obo/HP_0005155>	"Ventricular escape rhythm"
<http://purl.obolibrary.org/obo/HP_0100251>	"Multiple central nervous system lipomas"
<http://purl.obolibrary.org/obo/HP_0100046>	"Cone-shaped epiphyses of the 2nd toe"
<http://purl.obolibrary.org/obo/HP_0030880>	"Raynaud phenomenon"
<http://purl.obolibrary.org/obo/HP_0012867>	"Sperm mid-piece anomaly"
<http://purl.obolibrary.org/obo/HP_0011381>	"Aplasia of the semicircular canal"
<http://purl.obolibrary.org/obo/HP_0010454>	"Acetabular spurs"
<http://purl.obolibrary.org/obo/HP_0002700>	"Large foramen magnum"
<http://purl.obolibrary.org/obo/HP_0007987>	"Progressive visual field defects"
<http://purl.obolibrary.org/obo/HP_0012177>	"Abnormal natural killer cell physiology"
<http://purl.obolibrary.org/obo/HP_0025528>	"Annular cutaneous lesion"@en
<http://purl.obolibrary.org/obo/HP_0009752>	"Cleft in skull base"
<http://purl.obolibrary.org/obo/HP_0009575>	"Triangular shaped middle phalanx of the 2nd finger"
<http://purl.obolibrary.org/obo/HP_0002203>	"Respiratory paralysis"
<http://purl.obolibrary.org/obo/HP_0010542>	"Vestibular nystagmus"
<http://purl.obolibrary.org/obo/HP_0009973>	"Complete duplication of the phalanges of the 4th finger"
<http://purl.obolibrary.org/obo/HP_0007006>	"Dorsal column degeneration"
<http://purl.obolibrary.org/obo/HP_0025135>	"Abnormal serum estriol"@en
<http://purl.obolibrary.org/obo/HP_0002601>	"Paresis of extensor muscles of the big toe"
<http://purl.obolibrary.org/obo/HP_0012102>	"Abnormal mitochondrial number"
<http://purl.obolibrary.org/obo/HP_0030601>	"Abnormal posterior segment imaging"
<http://purl.obolibrary.org/obo/HP_0007227>	"Macrogyria"
<http://purl.obolibrary.org/obo/HP_0025429>	"Abnormal cry"@en
<http://purl.obolibrary.org/obo/HP_0007708>	"Absent inner eyelashes"
<http://purl.obolibrary.org/obo/HP_0009856>	"Patchy sclerosis of proximal phalanx of finger"
<http://purl.obolibrary.org/obo/HP_0004795>	"Hamartomatous stomach polyps"
<http://purl.obolibrary.org/obo/HP_0003292>	"Decreased serum leptin"
<http://purl.obolibrary.org/obo/HP_0200024>	"Premature chromatid separation"
<http://purl.obolibrary.org/obo/HP_0008055>	"Aplasia/Hypoplasia affecting the uvea"
<http://purl.obolibrary.org/obo/HP_0031089>	"Palatal edema"
<http://purl.obolibrary.org/obo/HP_0031674>	"Antidromic atrioventricular reentrant tachycardia"
<http://purl.obolibrary.org/obo/HP_0004902>	"Congenital lactic acidosis"
<http://purl.obolibrary.org/obo/HP_0008320>	"Impaired collagen-induced platelet aggregation"
<http://purl.obolibrary.org/obo/HP_0031978>	"Increased vertical cup-to-disc ratio - 1.0"
<http://purl.obolibrary.org/obo/HP_0500163>	"Hypoornithinemia"
<http://purl.obolibrary.org/obo/HP_0004329>	"Abnormal posterior eye segment morphology"
<http://purl.obolibrary.org/obo/HP_0031177>	"Finger flexor weakness"
<http://purl.obolibrary.org/obo/HP_0003943>	"Abnormality of the joint spaces of the elbow"
<http://purl.obolibrary.org/obo/HP_0031762>	"Distance esotropia"
<http://purl.obolibrary.org/obo/HP_0030593>	"Abnormal manual kinetic perimetry test"
<http://purl.obolibrary.org/obo/HP_0006477>	"Abnormality of the alveolar ridges"
<http://purl.obolibrary.org/obo/HP_0001678>	"Atrioventricular block"
<http://purl.obolibrary.org/obo/HP_0003756>	"Skeletal myopathy"
<http://purl.obolibrary.org/obo/HP_0008706>	"Distal urethral duplication"
<http://purl.obolibrary.org/obo/HP_0009152>	"Abnormality of the epiphyses of the 5th finger"
<http://purl.obolibrary.org/obo/HP_0000199>	"Tongue nodules"
<http://purl.obolibrary.org/obo/HP_0500251>	"Abnormal urine sebacic acid concentration"@en
<http://purl.obolibrary.org/obo/HP_0500046>	"Seborrhoeic blepharitis"
<http://purl.obolibrary.org/obo/HP_0004417>	"Intermittent claudication"
<http://purl.obolibrary.org/obo/HP_0003550>	"Predominantly lower limb lymphedema"
<http://purl.obolibrary.org/obo/HP_0031645>	"Saccular abdominal aortic aneurysm"
<http://purl.obolibrary.org/obo/HP_0002870>	"Obstructive sleep apnea"
<http://purl.obolibrary.org/obo/HP_0040009>	"Hyperparakeratosis"
<http://purl.obolibrary.org/obo/HP_0025394>	"Cystic pattern on pulmonary HRCT"@en
<http://purl.obolibrary.org/obo/HP_0003363>	"Abdominal situs inversus"
<http://purl.obolibrary.org/obo/HP_0006565>	"Increased hepatocellular lipid droplets"
<http://purl.obolibrary.org/obo/HP_0032590>	"Renal neutrophilic tubulitis"
<http://purl.obolibrary.org/obo/HP_0003844>	"Small epiphyses of the upper limbs"
<http://purl.obolibrary.org/obo/HP_0002683>	"Abnormality of the calvaria"
<http://purl.obolibrary.org/obo/HP_0011793>	"Neoplasm by anatomical site"
<http://purl.obolibrary.org/obo/HP_0032119>	"Narrow angle glaucoma"
<http://purl.obolibrary.org/obo/HP_0006371>	"Broad long bone diaphyses"
<http://purl.obolibrary.org/obo/HP_0010689>	"Mirror image polydactyly"
<http://purl.obolibrary.org/obo/HP_0000522>	"Alacrima"
<http://purl.obolibrary.org/obo/HP_0100323>	"Juvenile aseptic necrosis"
<http://purl.obolibrary.org/obo/HP_0005830>	"Flexion contracture of toe"
<http://purl.obolibrary.org/obo/HP_0003451>	"Increased rate of premature chromosome condensation"
<http://purl.obolibrary.org/obo/HP_0005625>	"Osteoporosis of vertebrae"
<http://purl.obolibrary.org/obo/HP_0100721>	"Mediastinal lymphadenopathy"
<http://purl.obolibrary.org/obo/HP_0020120>	"Retinal nerve fiber edema"
