x,xl
http://purl.obolibrary.org/obo/GO_0099054,presynapse assembly
http://purl.obolibrary.org/obo/GO_0015106,bicarbonate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0106095,m7G(5')pppN diphosphatase complex
http://purl.obolibrary.org/obo/GO_0080139,borate efflux transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0018897,dibenzothiophene desulfurization
http://purl.obolibrary.org/obo/GO_0070303,negative regulation of stress-activated protein kinase signaling cascade
http://purl.obolibrary.org/obo/GO_1901271,lipooligosaccharide biosynthetic process
http://purl.obolibrary.org/obo/GO_1905392,plant organ morphogenesis
http://purl.obolibrary.org/obo/GO_0030891,VCB complex
http://purl.obolibrary.org/obo/GO_0000479,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
http://purl.obolibrary.org/obo/GO_0005754,"mitochondrial proton-transporting ATP synthase, catalytic core"
http://purl.obolibrary.org/obo/GO_0061709,reticulophagy
http://purl.obolibrary.org/obo/GO_0097745,mitochondrial tRNA 5'-end processing
http://purl.obolibrary.org/obo/GO_0070617,negative regulation of thiamine diphosphate biosynthetic process
http://purl.obolibrary.org/obo/GO_0042910,xenobiotic transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0048813,dendrite morphogenesis
http://purl.obolibrary.org/obo/GO_0019549,glutamate catabolic process to succinate via succinate semialdehyde
http://purl.obolibrary.org/obo/GO_0042896,chloramphenicol transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0110067,ammonium transmembrane transporter complex
http://purl.obolibrary.org/obo/GO_0009318,exodeoxyribonuclease VII complex
http://purl.obolibrary.org/obo/GO_0039587,suppression by virus of host tetherin activity
http://purl.obolibrary.org/obo/GO_0140040,mitochondrial polycistronic RNA processing
http://purl.obolibrary.org/obo/GO_0032478,heterotetrameric decaprenyl diphosphate synthase complex
http://purl.obolibrary.org/obo/GO_0003270,Notch signaling pathway involved in regulation of secondary heart field cardioblast proliferation
http://purl.obolibrary.org/obo/GO_0031263,ATPase-coupled amine transporter activity
http://purl.obolibrary.org/obo/GO_0051311,meiotic metaphase plate congression
http://purl.obolibrary.org/obo/GO_0005950,anthranilate synthase complex
http://purl.obolibrary.org/obo/GO_0061729,GDP-mannose biosynthetic process from fructose-6-phosphate
http://purl.obolibrary.org/obo/GO_1902104,positive regulation of metaphase/anaphase transition of meiotic cell cycle
http://purl.obolibrary.org/obo/GO_0071380,cellular response to prostaglandin E stimulus
http://purl.obolibrary.org/obo/GO_0009349,riboflavin synthase complex
http://purl.obolibrary.org/obo/GO_0072349,modified amino acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0015105,arsenite transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0071714,icosanoid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0030299,intestinal cholesterol absorption
http://purl.obolibrary.org/obo/GO_0019809,spermidine binding
http://purl.obolibrary.org/obo/GO_0017034,Rap guanyl-nucleotide exchange factor activity
http://purl.obolibrary.org/obo/GO_0031935,regulation of chromatin silencing
http://purl.obolibrary.org/obo/GO_0099607,lateral attachment of mitotic spindle microtubules to kinetochore
http://purl.obolibrary.org/obo/GO_0055108,Golgi to transport vesicle transport
http://purl.obolibrary.org/obo/GO_0110059,negative regulation of blood vessel endothelial cell differentiation
http://purl.obolibrary.org/obo/GO_0106096,response to ceramide
http://purl.obolibrary.org/obo/GO_0046715,active borate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0072514,trehalose transport in response to water deprivation
http://purl.obolibrary.org/obo/GO_0060130,thyroid-stimulating hormone-secreting cell development
http://purl.obolibrary.org/obo/GO_0045268,"plasma membrane proton-transporting ATP synthase, catalytic core"
http://purl.obolibrary.org/obo/GO_0048667,cell morphogenesis involved in neuron differentiation
http://purl.obolibrary.org/obo/GO_0097245,flavanol binding
http://purl.obolibrary.org/obo/GO_0070304,positive regulation of stress-activated protein kinase signaling cascade
http://purl.obolibrary.org/obo/GO_0015099,nickel cation transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0001507,acetylcholine catabolic process in synaptic cleft
http://purl.obolibrary.org/obo/GO_0015107,chlorate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0048363,mucilage pectin metabolic process
http://purl.obolibrary.org/obo/GO_0120020,cholesterol transfer activity
http://purl.obolibrary.org/obo/GO_0005230,extracellular ligand-gated ion channel activity
http://purl.obolibrary.org/obo/GO_0015381,high-affinity sulfate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0044036,cell wall macromolecule metabolic process
http://purl.obolibrary.org/obo/GO_0006296,"nucleotide-excision repair, DNA incision, 5'-to lesion"
http://purl.obolibrary.org/obo/GO_0075306,regulation of conidium formation
http://purl.obolibrary.org/obo/GO_1905393,plant organ formation
http://purl.obolibrary.org/obo/GO_0042911,acridine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0032002,interleukin-28 receptor complex
http://purl.obolibrary.org/obo/GO_0061226,proximal/distal pattern formation involved in mesonephric nephron development
http://purl.obolibrary.org/obo/GO_0016254,preassembly of GPI anchor in ER membrane
http://purl.obolibrary.org/obo/GO_0015231,5-formyltetrahydrofolate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_2001000,regulation of xylan catabolic process
http://purl.obolibrary.org/obo/GO_0070805,regulation of phialide development
http://purl.obolibrary.org/obo/GO_0140262,mRNA cap binding complex binding
http://purl.obolibrary.org/obo/GO_0042897,polymyxin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0003271,smoothened signaling pathway involved in regulation of secondary heart field cardioblast proliferation
http://purl.obolibrary.org/obo/GO_0033646,host intracellular part
http://purl.obolibrary.org/obo/GO_0071381,cellular response to prostaglandin F stimulus
http://purl.obolibrary.org/obo/GO_0002259,endothelial cell activation within high endothelial venule involved in immune response
http://purl.obolibrary.org/obo/GO_0016059,deactivation of rhodopsin mediated signaling
http://purl.obolibrary.org/obo/GO_0034228,ethanolamine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0140041,cellular detoxification of methylglyoxal
http://purl.obolibrary.org/obo/GO_0072184,renal vesicle progenitor cell differentiation
http://purl.obolibrary.org/obo/GO_0044028,DNA hypomethylation
http://purl.obolibrary.org/obo/GO_0003249,cell proliferation involved in heart valve morphogenesis
http://purl.obolibrary.org/obo/GO_0002331,pre-B cell allelic exclusion
http://purl.obolibrary.org/obo/GO_0060801,negative regulation of trophoblast cell differentiation by transforming growth factor beta signaling pathway
http://purl.obolibrary.org/obo/GO_0006999,nuclear pore organization
http://purl.obolibrary.org/obo/GO_0051312,chromosome decondensation
http://purl.obolibrary.org/obo/GO_0097716,copper ion transport across blood-brain barrier
http://purl.obolibrary.org/obo/GO_0005951,carbamoyl-phosphate synthase complex
http://purl.obolibrary.org/obo/GO_0006607,NLS-bearing protein import into nucleus
http://purl.obolibrary.org/obo/GO_0009923,fatty acid elongase complex
http://purl.obolibrary.org/obo/GO_0015662,"ion transmembrane transporter activity, phosphorylative mechanism"
http://purl.obolibrary.org/obo/GO_0015108,chloride transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0010137,ureide biosynthetic process
http://purl.obolibrary.org/obo/GO_0005756,"mitochondrial proton-transporting ATP synthase, central stalk"
http://purl.obolibrary.org/obo/GO_0009515,granal stacked thylakoid
http://purl.obolibrary.org/obo/GO_0106146,sideretin biosynthesis
http://purl.obolibrary.org/obo/GO_0003388,neuron development involved in amphid sensory organ development
http://purl.obolibrary.org/obo/GO_0044584,cellodextrin binding
http://purl.obolibrary.org/obo/GO_1990566,I(KACh) inward rectifier potassium channel complex
http://purl.obolibrary.org/obo/GO_0010881,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion
http://purl.obolibrary.org/obo/GO_0032792,negative regulation of CREB transcription factor activity
http://purl.obolibrary.org/obo/GO_0090158,endoplasmic reticulum membrane organization
http://purl.obolibrary.org/obo/GO_0030526,granulocyte macrophage colony-stimulating factor receptor complex
http://purl.obolibrary.org/obo/GO_0120021,oxysterol transfer activity
http://purl.obolibrary.org/obo/GO_0007159,leukocyte cell-cell adhesion
http://purl.obolibrary.org/obo/GO_2001001,negative regulation of xylan catabolic process
http://purl.obolibrary.org/obo/GO_0016610,nitrogenase complex
http://purl.obolibrary.org/obo/GO_0033374,protein localization to T cell secretory granule
http://purl.obolibrary.org/obo/GO_0090638,phosphatidylcholine biosynthesis from phosphatidylethanolamine
http://purl.obolibrary.org/obo/GO_0090189,regulation of branching involved in ureteric bud morphogenesis
http://purl.obolibrary.org/obo/GO_0032245,regulation of purine nucleoside transport
http://purl.obolibrary.org/obo/GO_0005316,high-affinity inorganic phosphate:sodium symporter activity
http://purl.obolibrary.org/obo/GO_0015421,ATPase-coupled oligopeptide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0032068,type IV site-specific deoxyribonuclease complex
http://purl.obolibrary.org/obo/GO_0071716,leukotriene transport
http://purl.obolibrary.org/obo/GO_1990230,iron-sulfur cluster transfer complex
http://purl.obolibrary.org/obo/GO_0071889,14-3-3 protein binding
http://purl.obolibrary.org/obo/GO_0006616,"SRP-dependent cotranslational protein targeting to membrane, translocation"
http://purl.obolibrary.org/obo/GO_0070314,G1 to G0 transition
http://purl.obolibrary.org/obo/GO_0090575,RNA polymerase II transcription regulator complex
http://purl.obolibrary.org/obo/GO_0032580,Golgi cisterna membrane
http://purl.obolibrary.org/obo/GO_0034615,GCH1 complex
http://purl.obolibrary.org/obo/GO_0060561,apoptotic process involved in morphogenesis
http://purl.obolibrary.org/obo/GO_0001594,trace-amine receptor activity
http://purl.obolibrary.org/obo/GO_0072451,detection of stimulus involved in G2 cell size control checkpoint
http://purl.obolibrary.org/obo/GO_0015109,chromate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0010608,posttranscriptional regulation of gene expression
http://purl.obolibrary.org/obo/GO_0106147,fraxetin biosynthesis
http://purl.obolibrary.org/obo/GO_0032793,positive regulation of CREB transcription factor activity
http://purl.obolibrary.org/obo/GO_0015160,beta-glucan transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0071421,manganese ion transmembrane transport
http://purl.obolibrary.org/obo/GO_0043005,neuron projection
http://purl.obolibrary.org/obo/GO_0034355,NAD salvage
http://purl.obolibrary.org/obo/GO_0030913,paranodal junction assembly
http://purl.obolibrary.org/obo/GO_0019445,tyrosine catabolic process to fumarate
http://purl.obolibrary.org/obo/GO_0044155,host caveola
http://purl.obolibrary.org/obo/GO_2001002,positive regulation of xylan catabolic process
http://purl.obolibrary.org/obo/GO_0030497,fatty acid elongation
http://purl.obolibrary.org/obo/GO_0000919,cell plate assembly
http://purl.obolibrary.org/obo/GO_0014723,regulation of skeletal muscle contraction by modulation of calcium ion sensitivity of myofibril
http://purl.obolibrary.org/obo/GO_0062177,radial spoke assembly
http://purl.obolibrary.org/obo/GO_0033154,ATPase-coupled oligogalacturonide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0010368,chloroplast isoamylase complex
http://purl.obolibrary.org/obo/GO_2000140,negative regulation of octopamine signaling pathway involved in response to food
http://purl.obolibrary.org/obo/GO_0000972,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery
http://purl.obolibrary.org/obo/GO_0015422,ATPase-coupled oligosaccharide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0019888,protein phosphatase regulator activity
http://purl.obolibrary.org/obo/GO_1905037,autophagosome organization
http://purl.obolibrary.org/obo/GO_0005953,CAAX-protein geranylgeranyltransferase complex
http://purl.obolibrary.org/obo/GO_0090576,RNA polymerase III transcription regulator complex
http://purl.obolibrary.org/obo/GO_0000217,DNA secondary structure binding
http://purl.obolibrary.org/obo/GO_0032581,ER-dependent peroxisome organization
http://purl.obolibrary.org/obo/GO_0020004,symbiont-containing vacuolar space
http://purl.obolibrary.org/obo/GO_0000083,regulation of transcription involved in G1/S transition of mitotic cell cycle
http://purl.obolibrary.org/obo/GO_1990966,ATP generation from poly-ADP-D-ribose
http://purl.obolibrary.org/obo/GO_1990895,regulation of protein localization to cell cortex of cell tip
http://purl.obolibrary.org/obo/GO_0062121,linear element maturation
http://purl.obolibrary.org/obo/GO_0004989,octopamine receptor activity
http://purl.obolibrary.org/obo/GO_0048179,activin receptor complex
http://purl.obolibrary.org/obo/GO_0031001,response to brefeldin A
http://purl.obolibrary.org/obo/GO_0097248,maintenance of protein location in cell cortex of cell tip
http://purl.obolibrary.org/obo/GO_0050711,negative regulation of interleukin-1 secretion
http://purl.obolibrary.org/obo/GO_0044586,cellotetraose binding
http://purl.obolibrary.org/obo/GO_0034389,lipid droplet organization
http://purl.obolibrary.org/obo/GO_0032794,GTPase activating protein binding
http://purl.obolibrary.org/obo/GO_0007076,mitotic chromosome condensation
http://purl.obolibrary.org/obo/GO_0043865,methionine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0035379,carbon dioxide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0034356,NAD biosynthesis via nicotinamide riboside salvage pathway
http://purl.obolibrary.org/obo/GO_0051649,establishment of localization in cell
http://purl.obolibrary.org/obo/GO_0001406,glycerophosphodiester transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0098944,postsynaptic recycling endosome membrane
http://purl.obolibrary.org/obo/GO_0044156,host cell junction
http://purl.obolibrary.org/obo/GO_0140442,peroxide sensor activity
http://purl.obolibrary.org/obo/GO_0008328,ionotropic glutamate receptor complex
http://purl.obolibrary.org/obo/GO_0042914,colicin transport
http://purl.obolibrary.org/obo/GO_0048817,negative regulation of hair follicle maturation
http://purl.obolibrary.org/obo/GO_0002342,central B cell deletion
http://purl.obolibrary.org/obo/GO_0042268,regulation of cytolysis
http://purl.obolibrary.org/obo/GO_0086005,ventricular cardiac muscle cell action potential
http://purl.obolibrary.org/obo/GO_0090577,RNA polymerase IV transcription regulator complex
http://purl.obolibrary.org/obo/GO_0015423,ATPase-coupled maltose transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0015170,propanediol transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0098749,cerebellar neuron development
http://purl.obolibrary.org/obo/GO_0005242,inward rectifier potassium channel activity
http://purl.obolibrary.org/obo/GO_0020005,symbiont-containing vacuole membrane
http://purl.obolibrary.org/obo/GO_0070193,synaptonemal complex organization
http://purl.obolibrary.org/obo/GO_0009889,regulation of biosynthetic process
http://purl.obolibrary.org/obo/GO_0120160,intraciliary transport particle A binding
http://purl.obolibrary.org/obo/GO_0098895,postsynaptic endosome membrane
http://purl.obolibrary.org/obo/GO_1990484,aerobic lactate catabolic process
http://purl.obolibrary.org/obo/GO_0098914,membrane repolarization during atrial cardiac muscle cell action potential
http://purl.obolibrary.org/obo/GO_0043709,cell adhesion involved in single-species biofilm formation
http://purl.obolibrary.org/obo/GO_0050712,negative regulation of interleukin-1 alpha secretion
http://purl.obolibrary.org/obo/GO_1902947,regulation of tau-protein kinase activity
http://purl.obolibrary.org/obo/GO_0061575,cyclin-dependent protein serine/threonine kinase activator activity
http://purl.obolibrary.org/obo/GO_0032217,riboflavin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0017109,glutamate-cysteine ligase complex
http://purl.obolibrary.org/obo/GO_0080090,regulation of primary metabolic process
http://purl.obolibrary.org/obo/GO_0005759,mitochondrial matrix
http://purl.obolibrary.org/obo/GO_0032404,mismatch repair complex binding
http://purl.obolibrary.org/obo/GO_0009382,imidazoleglycerol-phosphate synthase complex
http://purl.obolibrary.org/obo/GO_0032795,heterotrimeric G-protein binding
http://purl.obolibrary.org/obo/GO_0044157,host cell projection
http://purl.obolibrary.org/obo/GO_0090493,catecholamine uptake
http://purl.obolibrary.org/obo/GO_0015550,galacturonate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_1990233,intramolecular phosphotransferase complex
http://purl.obolibrary.org/obo/GO_0009573,chloroplast ribulose bisphosphate carboxylase complex
http://purl.obolibrary.org/obo/GO_0015424,ATPase-coupled amino acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0090578,RNA polymerase V transcription regulator complex
http://purl.obolibrary.org/obo/GO_0019185,snRNA-activating protein complex
http://purl.obolibrary.org/obo/GO_0031550,positive regulation of brain-derived neurotrophic factor receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0015171,amino acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0008267,poly-glutamine tract binding
http://purl.obolibrary.org/obo/GO_0030234,enzyme regulator activity
http://purl.obolibrary.org/obo/GO_0036148,phosphatidylglycerol acyl-chain remodeling
http://purl.obolibrary.org/obo/GO_1990181,acetyl-CoA biosynthetic process from pantothenate
http://purl.obolibrary.org/obo/GO_0098896,postsynaptic early endosome membrane
http://purl.obolibrary.org/obo/GO_1990485,anaerobic lactate catabolic process
http://purl.obolibrary.org/obo/GO_0050830,defense response to Gram-positive bacterium
http://purl.obolibrary.org/obo/GO_0098915,membrane repolarization during ventricular cardiac muscle cell action potential
http://purl.obolibrary.org/obo/GO_0050713,negative regulation of interleukin-1 beta secretion
http://purl.obolibrary.org/obo/GO_0015173,aromatic amino acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0020006,symbiont-containing vacuolar membrane network
http://purl.obolibrary.org/obo/GO_0051208,sequestering of calcium ion
http://purl.obolibrary.org/obo/GO_1902948,negative regulation of tau-protein kinase activity
http://purl.obolibrary.org/obo/GO_0032218,riboflavin transport
http://purl.obolibrary.org/obo/GO_0097655,serpin family protein binding
http://purl.obolibrary.org/obo/GO_0031459,ATPase-coupled glycine betaine transporter activity
http://purl.obolibrary.org/obo/GO_0033573,high-affinity iron permease complex
http://purl.obolibrary.org/obo/GO_0070866,sterol-dependent protein binding
http://purl.obolibrary.org/obo/GO_0000274,"mitochondrial proton-transporting ATP synthase, stator stalk"
http://purl.obolibrary.org/obo/GO_0089710,endocytic targeting sequence binding
http://purl.obolibrary.org/obo/GO_1902727,negative regulation of growth factor dependent skeletal muscle satellite cell proliferation
http://purl.obolibrary.org/obo/GO_0015199,amino-acid betaine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0046605,regulation of centrosome cycle
http://purl.obolibrary.org/obo/GO_1990632,branching involved in submandibular gland morphogenesis
http://purl.obolibrary.org/obo/GO_1904843,cellular response to nitroglycerin
http://purl.obolibrary.org/obo/GO_0030226,apolipoprotein receptor activity
http://purl.obolibrary.org/obo/GO_0043008,ATP-dependent protein binding
http://purl.obolibrary.org/obo/GO_0010735,positive regulation of transcription via serum response element binding
http://purl.obolibrary.org/obo/GO_0044158,host cell wall
http://purl.obolibrary.org/obo/GO_0015551,3-hydroxyphenyl propanoate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0090494,dopamine uptake
http://purl.obolibrary.org/obo/GO_0014843,growth factor dependent regulation of skeletal muscle satellite cell proliferation
http://purl.obolibrary.org/obo/GO_0007393,"dorsal closure, leading edge cell fate determination"
http://purl.obolibrary.org/obo/GO_0035964,COPI-coated vesicle budding
http://purl.obolibrary.org/obo/GO_0048743,positive regulation of skeletal muscle fiber development
http://purl.obolibrary.org/obo/GO_0030947,regulation of vascular endothelial growth factor receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0061804,mitotic spindle formation (spindle phase one)
http://purl.obolibrary.org/obo/GO_0015919,peroxisomal membrane transport
http://purl.obolibrary.org/obo/GO_0010737,protein kinase A signaling
http://purl.obolibrary.org/obo/GO_0036149,phosphatidylinositol acyl-chain remodeling
http://purl.obolibrary.org/obo/GO_0090579,dsDNA loop formation
http://purl.obolibrary.org/obo/GO_0031143,pseudopodium
http://purl.obolibrary.org/obo/GO_0060962,regulation of ribosomal protein gene transcription by RNA polymerase II
http://purl.obolibrary.org/obo/GO_0050831,male-specific defense response to bacterium
http://purl.obolibrary.org/obo/GO_0008385,IkappaB kinase complex
http://purl.obolibrary.org/obo/GO_0051209,release of sequestered calcium ion into cytosol
http://purl.obolibrary.org/obo/GO_1990969,modulation by host of viral RNA-binding transcription factor activity
http://purl.obolibrary.org/obo/GO_0014852,regulation of skeletal muscle contraction by neural stimulation via neuromuscular junction
http://purl.obolibrary.org/obo/GO_0070195,growth hormone receptor complex
http://purl.obolibrary.org/obo/GO_0032219,cell wall macromolecule catabolic process involved in cytogamy
http://purl.obolibrary.org/obo/GO_0031004,potassium ion-transporting ATPase complex
http://purl.obolibrary.org/obo/GO_0019353,protoporphyrinogen IX biosynthetic process from glutamate
http://purl.obolibrary.org/obo/GO_0007079,mitotic chromosome movement towards spindle pole
http://purl.obolibrary.org/obo/GO_0140306,lipoprotein releasing activity
http://purl.obolibrary.org/obo/GO_1990360,PKM2 protein kinase complex
http://purl.obolibrary.org/obo/GO_0050654,chondroitin sulfate proteoglycan metabolic process
http://purl.obolibrary.org/obo/GO_0080161,auxin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0012502,induction of programmed cell death
http://purl.obolibrary.org/obo/GO_1902949,positive regulation of tau-protein kinase activity
http://purl.obolibrary.org/obo/GO_0045204,MAPK export from nucleus
http://purl.obolibrary.org/obo/GO_0051443,positive regulation of ubiquitin-protein transferase activity
http://purl.obolibrary.org/obo/GO_0015434,ATPase-coupled cadmium transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0000275,"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)"
http://purl.obolibrary.org/obo/GO_0061720,6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde
http://purl.obolibrary.org/obo/GO_0001409,guanine nucleotide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0015552,propionate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0140445,"chromosome, telomeric repeat region"
http://purl.obolibrary.org/obo/GO_0051304,chromosome separation
http://purl.obolibrary.org/obo/GO_1903395,regulation of secondary cell septum biogenesis
http://purl.obolibrary.org/obo/GO_0043330,response to exogenous dsRNA
http://purl.obolibrary.org/obo/GO_0001965,G-protein alpha-subunit binding
http://purl.obolibrary.org/obo/GO_0035965,cardiolipin acyl-chain remodeling
http://purl.obolibrary.org/obo/GO_0009657,plastid organization
http://purl.obolibrary.org/obo/GO_0140164,Golgi transport complex binding
http://purl.obolibrary.org/obo/GO_0045142,triplex DNA binding
http://purl.obolibrary.org/obo/GO_0015647,peptidoglycan transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0048744,negative regulation of skeletal muscle fiber development
http://purl.obolibrary.org/obo/GO_0061805,mitotic spindle elongation (spindle phase three)
http://purl.obolibrary.org/obo/GO_0098521,inhibitory neuromuscular junction
http://purl.obolibrary.org/obo/GO_0044324,regulation of transcription involved in anterior/posterior axis specification
http://purl.obolibrary.org/obo/GO_0030150,protein import into mitochondrial matrix
http://purl.obolibrary.org/obo/GO_0072425,signal transduction involved in G2 DNA damage checkpoint
http://purl.obolibrary.org/obo/GO_0031928,pyridoxine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0099187,presynaptic cytoskeleton organization
http://purl.obolibrary.org/obo/GO_0010738,regulation of protein kinase A signaling
http://purl.obolibrary.org/obo/GO_0090534,calcium ion-transporting ATPase complex
http://purl.obolibrary.org/obo/GO_0009092,homoserine metabolic process
http://purl.obolibrary.org/obo/GO_0039713,viral factory
http://purl.obolibrary.org/obo/GO_0005362,low-affinity glucose:sodium symporter activity
http://purl.obolibrary.org/obo/GO_0090079,"translation regulator activity, nucleic acid binding"
http://purl.obolibrary.org/obo/GO_0061695,"transferase complex, transferring phosphorus-containing groups"
http://purl.obolibrary.org/obo/GO_0051232,meiotic spindle elongation
http://purl.obolibrary.org/obo/GO_0006877,cellular cobalt ion homeostasis
http://purl.obolibrary.org/obo/GO_0014853,regulation of excitatory postsynaptic membrane potential involved in skeletal muscle contraction
http://purl.obolibrary.org/obo/GO_0044576,pentose catabolic process to ethanol
http://purl.obolibrary.org/obo/GO_1990487,anaerobic lignin catabolic process
http://purl.obolibrary.org/obo/GO_0021815,modulation of microtubule cytoskeleton involved in cerebral cortex radial glia guided migration
http://purl.obolibrary.org/obo/GO_0070198,"protein localization to chromosome, telomeric region"
http://purl.obolibrary.org/obo/GO_0090465,arginine homeostasis
http://purl.obolibrary.org/obo/GO_0043578,nuclear matrix organization
http://purl.obolibrary.org/obo/GO_0030228,lipoprotein particle receptor activity
http://purl.obolibrary.org/obo/GO_0051087,chaperone binding
http://purl.obolibrary.org/obo/GO_0098578,condensed chromatin of inactivated sex chromosome
http://purl.obolibrary.org/obo/GO_0000276,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
http://purl.obolibrary.org/obo/GO_0061721,6-sulfoquinovose(1-) catabolic process to 3-sulfopropanediol(1-)
http://purl.obolibrary.org/obo/GO_0035313,"wound healing, spreading of epidermal cells"
http://purl.obolibrary.org/obo/GO_0030291,protein serine/threonine kinase inhibitor activity
http://purl.obolibrary.org/obo/GO_0015553,xanthosine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0051444,negative regulation of ubiquitin-protein transferase activity
http://purl.obolibrary.org/obo/GO_0045260,plasma membrane proton-transporting ATP synthase complex
http://purl.obolibrary.org/obo/GO_0044325,ion channel binding
http://purl.obolibrary.org/obo/GO_0007227,signal transduction downstream of smoothened
http://purl.obolibrary.org/obo/GO_0045143,homologous chromosome segregation
http://purl.obolibrary.org/obo/GO_1902981,synthesis of RNA primer involved in mitotic DNA replication
http://purl.obolibrary.org/obo/GO_0033545,"myo-inositol hexakisphosphate biosynthetic process, lipid-dependent"
http://purl.obolibrary.org/obo/GO_0031929,TOR signaling
http://purl.obolibrary.org/obo/GO_0061806,regulation of DNA recombination at centromere
http://purl.obolibrary.org/obo/GO_0042554,superoxide anion generation
http://purl.obolibrary.org/obo/GO_0015123,acetate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0006886,intracellular protein transport
http://purl.obolibrary.org/obo/GO_0010739,positive regulation of protein kinase A signaling
http://purl.obolibrary.org/obo/GO_0099188,postsynaptic cytoskeleton organization
http://purl.obolibrary.org/obo/GO_0036173,thiosulfate binding
http://purl.obolibrary.org/obo/GO_0006038,cell wall chitin biosynthetic process
http://purl.obolibrary.org/obo/GO_0052707,"N-alpha,N-alpha,N-alpha-trimethyl-L-histidine biosynthesis from histidine"
http://purl.obolibrary.org/obo/GO_0106068,SUMO ligase complex
http://purl.obolibrary.org/obo/GO_0003318,cell migration to the midline involved in heart development
http://purl.obolibrary.org/obo/GO_0089721,phosphoenolpyruvate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0051126,negative regulation of actin nucleation
http://purl.obolibrary.org/obo/GO_0090440,abscisic acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0005363,maltose transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0062056,compound eye pigment cell differentiation
http://purl.obolibrary.org/obo/GO_0061118,regulation of positive chemotaxis to cAMP
http://purl.obolibrary.org/obo/GO_0099049,clathrin coat assembly involved in endocytosis
http://purl.obolibrary.org/obo/GO_0038078,MAP kinase phosphatase activity involved in regulation of innate immune response
http://purl.obolibrary.org/obo/GO_0062243,double membrane vesicle viral factory outer membrane
http://purl.obolibrary.org/obo/GO_0006507,GPI anchor release
http://purl.obolibrary.org/obo/GO_0097658,Asi complex
http://purl.obolibrary.org/obo/GO_0050833,pyruvate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_1900864,mitochondrial RNA modification
http://purl.obolibrary.org/obo/GO_0120014,phospholipid transfer activity
http://purl.obolibrary.org/obo/GO_0070413,trehalose metabolism in response to stress
http://purl.obolibrary.org/obo/GO_0000160,phosphorelay signal transduction system
http://purl.obolibrary.org/obo/GO_0039519,modulation by virus of host autophagy
http://purl.obolibrary.org/obo/GO_0098784,biofilm matrix organization
http://purl.obolibrary.org/obo/GO_0048245,eosinophil chemotaxis
